official,ticker,buy_date,sell_date,profit
"Wicker, Roger F.",BIF,2019/05/17,2019/09/06,0.06
"Perdue Jr., David A.",MRK,2017/09/08,2017/12/29,-7.26
"Whitehouse, Sheldon",V,2014/02/19,2014/06/11,-3.18
"Perdue Jr., David A.",BOIVF,2019/11/11,2020/03/02,-1.01
"Toomey, Patrick J.",TRV,2017/02/22,2017/06/14,5.27
"Roberts, Pat",AAPL,2019/10/03,2020/01/23,24.89
"Perdue Jr., David A.",WLK,2016/07/18,2016/11/07,6.99
"Axne, Cynthia",GOOG,2019/05/31,2019/09/20,128.31
"Shalala, Donna",RDUS,2019/04/03,2019/07/24,0.3
"Carper, Thomas R.",ABBV,2015/02/12,2015/06/04,10.32
"Roberts, Pat",MA,2019/10/31,2020/02/20,65.64
"Joyce, David P.",VGT,2019/01/10,2019/05/02,41.62
"Hoeven, John",BIV,2019/12/31,2020/04/21,3.94
"Collins, Susan M.",AMT,2014/07/23,2014/11/12,6.28
"Axne, Cynthia",SYK,2019/12/31,2020/04/21,-28.13
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/06/05,0.57
"Capito, Shelley M.",JPM,2018/10/16,2019/02/05,-3.83
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/10/30,-99.13
"Whitehouse, Sheldon",LMT,2016/01/06,2016/04/27,13.65
"Whitehouse, Sheldon",PEP,2019/02/27,2019/06/19,17.25
"Capito, Shelley M.",MDLZ,2018/02/27,2018/06/19,-4.01
"Capito, Shelley M.",QCOM,2018/04/24,2018/08/14,14.86
"Capito, Shelley M.",HXL,2017/09/08,2017/12/29,9.24
"Perdue Jr., David A.",FEYE,2016/06/30,2016/10/20,-3.91
"Murray, Patty",TUP,2017/03/16,2017/07/06,9.09
"Cruz, Rafael E.",EPD,2014/02/21,2014/06/13,4.16
"Perdue Jr., David A.",RF,2018/06/22,2018/10/12,-1.32
"Toomey, Patrick J.",GE,2017/02/13,2017/06/05,-15.04
"Perdue Jr., David A.",DIS,2016/12/01,2017/03/23,13.13
"Whitehouse, Sheldon",DISH,2017/05/10,2017/08/30,-3.62
"Murray, Patty",DUK,2017/03/16,2017/07/06,1.25
"Shalala, Donna",RHHBY,2019/01/29,2019/05/21,0.59
"Collins, Susan M.",FB,2014/01/24,2014/05/16,2.47
"Whitehouse, Sheldon",BABA,2018/08/28,2018/12/18,-37.51
"Perdue Jr., David A.",URBN,2017/06/19,2017/10/09,5.17
"Perdue Jr., David A.",LNG,2019/02/27,2019/06/19,2.2
"Perdue Jr., David A.",STT,2019/08/07,2019/11/27,22.8
"Collins, Susan M.",M,2014/04/07,2014/07/28,-1.5
"Toomey, Patrick J.",T,2014/12/18,2015/04/09,-0.57
"Moran, Jerry",COST,2018/12/06,2019/03/28,10.53
"Shalala, Donna",RDUS,2019/04/16,2019/08/06,-1.52
"Roberts, Pat",NFLX,2018/04/25,2018/08/15,26.95
"Whitehouse, Sheldon",MA,2017/05/05,2017/08/25,15.29
"Perdue Jr., David A.",DISCA,2018/06/04,2018/09/24,10.99
"Capito, Shelley M.",AHKSY,2017/09/08,2017/12/29,2.16
"Peters, Gary C.",T,2015/09/10,2015/12/31,1.83
"Carper, Thomas R.",MCD,2019/11/04,2020/02/24,23.5
"Perdue Jr., David A.",EPD,2016/02/01,2016/05/23,3.91
"Whitehouse, Sheldon",MRK,2015/05/27,2015/09/16,-5.42
"Conaway, K. M.",SDY,2019/12/03,2020/03/24,-31.09
"Moran, Jerry",GOOG,2018/12/06,2019/03/28,114.51
"Hoeven, John",AVGO,2017/12/29,2018/04/20,-20.99
"Perdue Jr., David A.",FEYE,2016/07/21,2016/11/10,-2.11
"Hoeven, John",BUD,2014/04/28,2014/08/18,0.13
"Toomey, Patrick J.",VZ,2015/06/04,2015/09/24,-4.23
"Perdue Jr., David A.",CZR,2018/08/08,2018/11/28,-1.27
"Perdue Jr., David A.",AXTA,2017/12/14,2018/04/05,-0.14
"Whitehouse, Sheldon",M,2015/09/22,2016/01/12,-15.12
"Shalala, Donna",DLR,2019/05/20,2019/09/09,11.28
"Murray, Patty",TGT,2017/03/16,2017/07/06,-2.88
"Capito, Shelley M.",MRAAY,2017/09/08,2017/12/29,-1.29
"Inhofe, James M.",COHR,2017/08/30,2017/12/20,71.16
"Perdue Jr., David A.",LGF-B,2018/12/17,2019/04/08,1.38
"Perdue Jr., David A.",EAF,2019/05/23,2019/09/12,3.47
"Shalala, Donna",TOL,2019/04/16,2019/08/06,-2.72
"Perdue Jr., David A.",JNJ,2018/01/24,2018/05/16,-17.23
"Perdue Jr., David A.",PAA,2015/02/26,2015/06/18,-4.6
"Reed, John F.",ISRG,2016/11/23,2017/03/15,11.31
"Roberts, Pat",SBUX,2017/05/26,2017/09/15,-8.72
"Shalala, Donna",ADDYY,2019/01/29,2019/05/21,27.42
"Gottheimer, Josh",VCYT,2019/12/06,2020/03/27,-6.14
"Capito, Shelley M.",ASML,2017/09/08,2017/12/29,14.2
"Toomey, Patrick J.",AMLP,2014/09/02,2014/12/23,-9.15
"McConnell Jr., A. M.",WFC,2019/12/04,2020/03/25,-23.97
"Coons, Christopher A.",NFLX,2018/08/23,2018/12/13,-68.28
"Whitehouse, Sheldon",C,2018/02/08,2018/05/31,-7.18
"Reed, John F.",HACK,2017/06/19,2017/10/09,0.8
"Perdue Jr., David A.",PG,2015/08/25,2015/12/15,8.98
"Peters, Gary C.",ARCC,2017/06/27,2017/10/17,0.2
"Capito, Shelley M.",MRK,2017/09/05,2017/12/26,-7.01
"Capito, Shelley M.",ABT,2015/07/21,2015/11/10,-4.56
"Murray, Patty",TWX,2017/03/16,2017/07/06,2.68
"Collins, Susan M.",STZ,2018/06/18,2018/10/08,-5.28
"Murray, Patty",MMC,2017/03/16,2017/07/06,3.39
"Murray, Patty",GM,2017/03/16,2017/07/06,-2.0
"Inhofe, James M.",GILD,2016/12/15,2017/04/06,-8.93
"Murray, Patty",SU,2017/03/16,2017/07/06,-1.94
"Whitehouse, Sheldon",BA,2016/09/28,2017/01/18,26.42
"Axne, Cynthia",MKL,2019/12/31,2020/04/21,-244.17
"Shalala, Donna",APLE,2019/03/19,2019/07/09,-0.65
"Cassidy, William",LOW,2016/03/31,2016/07/21,4.26
"Hoeven, John",BA,2014/04/28,2014/08/18,-2.93
"Perdue Jr., David A.",FDX,2019/11/11,2020/03/02,-23.28
"Roberts, Pat",FB,2018/08/21,2018/12/11,-30.29
"Collins, Susan M.",AMZN,2018/10/02,2019/01/22,-343.55
"Perdue Jr., David A.",GM,2016/02/26,2016/06/17,-0.51
"Whitehouse, Sheldon",ORCL,2014/12/18,2015/04/09,-1.44
"Moran, Jerry",RDS-B,2018/12/06,2019/03/28,3.59
"Shalala, Donna",EPOKY,2019/03/19,2019/07/09,-0.36
"Hoeven, John",EL,2014/08/25,2014/12/15,-4.16
"Roberts, Pat",BAC,2014/03/10,2014/06/30,-1.99
"Duckworth, Ladda T.",BBL,2017/12/21,2018/04/12,1.69
"Perdue Jr., David A.",CZR,2017/08/25,2017/12/15,8.89
"Perdue Jr., David A.",DISCA,2015/05/29,2015/09/18,-5.48
"Whitehouse, Sheldon",TSLA,2017/11/27,2018/03/19,0.36
"Perdue Jr., David A.",GLW,2018/05/10,2018/08/30,6.35
"Whitehouse, Sheldon",PRU,2014/11/13,2015/03/05,-4.05
"Whitehouse, Sheldon",DIS,2016/04/19,2016/08/09,-6.71
"Moran, Jerry",XOM,2018/12/06,2019/03/28,2.72
"Shalala, Donna",JPM,2019/05/20,2019/09/09,3.74
"Shalala, Donna",PNW,2019/03/19,2019/07/09,0.6
"Roberts, Pat",AAPL,2017/09/27,2018/01/17,5.76
"Courtney, Joe",SHW,2019/12/31,2020/04/21,-31.36
"Perdue Jr., David A.",MRK,2017/09/12,2018/01/02,-8.56
"Perdue Jr., David A.",LGF-B,2019/06/24,2019/10/14,-2.4
"Reed, John F.",TBF,2015/05/04,2015/08/24,-1.3
"Collins, Susan M.",M,2014/04/03,2014/07/24,-2.57
"Whitehouse, Sheldon",CVS,2019/05/16,2019/09/05,10.18
"Toomey, Patrick J.",CVX,2015/06/16,2015/10/06,-13.78
"Inhofe, James M.",BLK,2017/10/17,2018/02/06,47.26
"Perdue Jr., David A.",TRP,2017/09/01,2017/12/22,-2.5
"Hoeven, John",PFE,2016/11/25,2017/03/17,2.64
"Collins, Susan M.",HOLX,2016/12/01,2017/03/23,4.23
"Whitehouse, Sheldon",BMY,2014/10/14,2015/02/03,10.84
"Axne, Cynthia",SSNC,2019/09/06,2019/12/27,12.42
"Perdue Jr., David A.",KN,2015/02/05,2015/05/28,-3.08
"Murray, Patty",GD,2017/03/16,2017/07/06,8.88
"Reed, John F.",AMG,2015/06/30,2015/10/20,-46.48
"Beyer, Donald S.",MSFT,2019/12/24,2020/04/14,13.46
"Roberts, Pat",ETY,2017/12/13,2018/04/04,-0.61
"Whitehouse, Sheldon",EL,2014/02/19,2014/06/11,8.66
"Capito, Shelley M.",CL,2018/04/05,2018/07/26,-4.79
"Shalala, Donna",TSM,2019/02/15,2019/06/07,0.7
"Shalala, Donna",TOL,2019/01/23,2019/05/15,3.84
"Perdue Jr., David A.",DVN,2015/08/27,2015/12/17,-10.87
"Whitehouse, Sheldon",MGA,2017/05/30,2017/09/19,6.71
"Roberts, Pat",BIDU,2015/01/28,2015/05/20,-29.97
"Perdue Jr., David A.",COST,2016/05/05,2016/08/25,17.65
"Perdue Jr., David A.",HBI,2018/10/23,2019/02/12,2.11
"Collins, Susan M.",ROP,2014/06/19,2014/10/09,-3.83
"Gottheimer, Josh",BMRN,2019/12/16,2020/04/06,1.46
"Perdue Jr., David A.",DISCA,2018/05/04,2018/08/24,5.7
"Reed, John F.",TMO,2016/09/22,2017/01/12,-10.84
"Whitehouse, Sheldon",TWTR,2016/05/24,2016/09/13,3.84
"Collins, Susan M.",CME,2014/07/23,2014/11/12,11.45
"Roberts, Pat",NFLX,2016/06/10,2016/09/30,3.84
"Perdue Jr., David A.",WLK,2016/07/29,2016/11/18,7.78
"Shalala, Donna",BK,2019/05/20,2019/09/09,-1.56
"Capito, Shelley M.",CMCSA,2019/12/16,2020/04/06,-7.95
"Perdue Jr., David A.",CAT,2018/10/24,2019/02/13,16.44
"Perdue Jr., David A.",KN,2015/04/24,2015/08/14,-4.21
"Perdue Jr., David A.",LNG,2018/06/21,2018/10/11,-2.44
"Whitehouse, Sheldon",NVDA,2018/02/15,2018/06/07,4.36
"Whitehouse, Sheldon",AMGN,2016/11/28,2017/03/20,23.53
"Peters, Gary C.",SPG,2016/12/30,2017/04/21,-4.07
"Capito, Shelley M.",HLT,2017/09/12,2018/01/02,13.68
"Hoeven, John",BSTZ,2019/06/26,2019/10/16,-0.18
"Cassidy, William",MDT,2017/10/24,2018/02/13,1.15
"Reed, John F.",XSD,2016/11/23,2017/03/15,4.68
"Carper, Thomas R.",HRL,2017/08/31,2017/12/21,5.71
"Capito, Shelley M.",LMT,2017/09/05,2017/12/26,15.65
"Whitehouse, Sheldon",TSLA,2018/05/07,2018/08/27,3.02
"Perdue Jr., David A.",SU,2018/06/26,2018/10/16,-2.64
"Roberts, Pat",NFLX,2015/04/14,2015/08/04,49.62
"Capito, Shelley M.",SJM,2016/04/19,2016/08/09,24.25
"Perdue Jr., David A.",SU,2018/12/14,2019/04/05,3.19
"Whitehouse, Sheldon",COF,2017/07/28,2017/11/17,3.09
"Perdue Jr., David A.",PBA,2019/06/25,2019/10/15,-0.96
"Reed, John F.",VWO,2016/11/23,2017/03/15,3.75
"Roberts, Pat",FB,2018/07/05,2018/10/25,-46.73
"Roberts, Pat",FB,2016/06/10,2016/09/30,10.84
"Inhofe, James M.",CRM,2017/04/25,2017/08/15,5.86
"Shalala, Donna",TSM,2019/04/11,2019/08/01,0.42
"Collins, Susan M.",VRX,2014/03/11,2014/07/01,-14.06
"Inhofe, James M.",SYF,2016/02/24,2016/06/15,-0.68
"Shalala, Donna",ALLE,2019/02/06,2019/05/29,8.65
"Capito, Shelley M.",NSC,2018/04/05,2018/07/26,37.52
"Perdue Jr., David A.",LGF-B,2018/11/19,2019/03/11,-3.59
"Courtney, Joe",ABT,2019/12/31,2020/04/21,8.67
"Toomey, Patrick J.",AMLP,2014/06/24,2014/10/14,-8.17
"Whitehouse, Sheldon",MA,2016/10/26,2017/02/15,6.42
"Inhofe, James M.",ISRG,2018/10/25,2019/02/14,13.72
"Perdue Jr., David A.",DIS,2018/05/24,2018/09/13,8.01
"Axne, Cynthia",MKL,2019/04/11,2019/08/01,143.58
"Whitehouse, Sheldon",ABBV,2014/12/18,2015/04/09,-7.87
"Beyer, Donald S.",VZ,2019/12/23,2020/04/13,-4.75
"Cisneros, Gilbert",GE,2019/12/06,2020/03/27,-26.2
"Perdue Jr., David A.",BOIVF,2019/01/31,2019/05/23,0.25
"Perdue Jr., David A.",CZR,2017/06/21,2017/10/11,5.85
"Hoeven, John",LYB,2019/02/27,2019/06/19,-0.06
"Roberts, Pat",AAPL,2017/06/20,2017/10/10,2.66
"Shalala, Donna",TER,2019/03/06,2019/06/26,6.04
"Joyce, David P.",IJR,2019/07/24,2019/11/13,2.12
"Whitehouse, Sheldon",LRCX,2018/08/28,2018/12/18,-33.25
"Shalala, Donna",AXGN,2019/04/16,2019/08/06,-4.19
"Whitehouse, Sheldon",ON,2018/06/13,2018/10/03,-6.62
"Perdue Jr., David A.",ENB,2016/09/21,2017/01/11,-1.0
"Langevin, James R.",DIA,2019/05/23,2019/09/12,18.13
"Perdue Jr., David A.",RF,2017/05/24,2017/09/13,-0.59
"Toomey, Patrick J.",SHY,2015/01/05,2015/04/27,0.4
"Whitehouse, Sheldon",WM,2016/07/07,2016/10/27,-3.42
"Courtney, Joe",GOOGL,2019/12/31,2020/04/21,-108.89
"Perdue Jr., David A.",GPK,2019/01/08,2019/04/30,2.92
"Capito, Shelley M.",CSCO,2017/08/30,2017/12/20,6.69
"Marshall, Roger W.",AAPL,2019/12/03,2020/03/24,-4.22
"Collins, Susan M.",AKAM,2019/08/20,2019/12/10,-2.61
"Perdue Jr., David A.",NKE,2016/01/20,2016/05/11,-0.41
"Moran, Jerry",GS,2018/12/06,2019/03/28,8.09
"Roberts, Pat",TWTR,2014/07/22,2014/11/11,1.3
"Whitehouse, Sheldon",NEE,2014/02/10,2014/06/02,1.63
"Capito, Shelley M.",PAYX,2018/04/24,2018/08/14,10.43
"Capito, Shelley M.",WMT,2018/04/24,2018/08/14,4.14
"Whitehouse, Sheldon",GS,2017/05/24,2017/09/13,4.0
"Gottheimer, Josh",UNICY,2019/12/30,2020/04/20,0.76
"Inhofe, James M.",TEL,2018/12/27,2019/04/18,15.56
"Perdue Jr., David A.",BMY,2019/07/15,2019/11/04,12.58
"Roberts, Pat",BAC,2017/09/07,2017/12/28,6.66
"Murray, Patty",MET,2017/03/16,2017/07/06,1.88
"Courtney, Joe",V,2019/12/31,2020/04/21,-26.41
"Peters, Gary C.",SPG,2017/06/05,2017/09/25,9.01
"Cisneros, Gilbert",IVZ,2019/12/06,2020/03/27,-7.34
"Carper, Thomas R.",DHR,2017/08/31,2017/12/21,11.46
"Whitehouse, Sheldon",PEP,2015/03/10,2015/06/30,-1.03
"Shalala, Donna",PRA,2019/06/04,2019/09/24,1.82
"Shalala, Donna",WAFD,2019/03/06,2019/06/26,2.69
"Whitehouse, Sheldon",JPM,2017/02/23,2017/06/15,-4.27
"Collins, Susan M.",SRCL,2014/11/10,2015/03/02,8.43
"Shalala, Donna",RIO,2019/04/10,2019/07/31,-5.45
"Courtney, Joe",SYY,2019/12/31,2020/04/21,-36.22
"Hoeven, John",IVZ,2016/03/07,2016/06/27,-4.91
"Perdue Jr., David A.",BWXT,2018/12/10,2019/04/01,8.56
"Perdue Jr., David A.",LGF-B,2019/11/11,2020/03/02,-1.52
"Shalala, Donna",PLNT,2019/04/16,2019/08/06,2.66
"Perdue Jr., David A.",BAX,2015/08/10,2015/11/30,-4.53
"Perdue Jr., David A.",MRK,2017/09/26,2018/01/16,-2.4
"Whitehouse, Sheldon",CMRE,2014/02/10,2014/06/02,2.02
"Capito, Shelley M.",VFC,2016/04/19,2016/08/09,-2.68
"Toomey, Patrick J.",SPY,2017/05/09,2017/08/29,4.43
"Whitehouse, Sheldon",SBUX,2014/10/14,2015/02/03,7.41
"Inhofe, James M.",UNH,2017/06/09,2017/09/29,13.66
"Shalala, Donna",DOMO,2019/03/19,2019/07/09,-14.49
"Whitehouse, Sheldon",AMZN,2016/04/12,2016/08/02,162.83
"Capito, Shelley M.",WAB,2018/09/27,2019/01/17,-34.14
"Shalala, Donna",AVY,2019/03/19,2019/07/09,4.2
"Shalala, Donna",KO,2019/05/23,2019/09/12,5.46
"Perdue Jr., David A.",GPK,2018/11/20,2019/03/12,0.85
"Murray, Patty",MSFT,2017/03/16,2017/07/06,3.92
"Whitehouse, Sheldon",BTO,2017/07/25,2017/11/14,-1.65
"Hoeven, John",BX,2014/08/25,2014/12/15,0.01
"Carper, Thomas R.",DRI,2019/11/04,2020/02/24,6.95
"Perdue Jr., David A.",ORCL,2017/02/08,2017/05/31,5.23
"Perdue Jr., David A.",GLW,2018/04/25,2018/08/15,5.58
"Perdue Jr., David A.",URBN,2017/08/09,2017/11/29,13.77
"Perdue Jr., David A.",KN,2015/03/11,2015/07/01,-1.53
"Perdue Jr., David A.",DISCA,2017/01/26,2017/05/18,-2.73
"Collins, Susan M.",DAL,2014/04/10,2014/07/31,3.32
"Collins, Susan M.",HON,2014/01/30,2014/05/22,0.2
"Roberts, Pat",FB,2017/07/20,2017/11/09,14.34
"Hoeven, John",ABBV,2015/02/25,2015/06/17,6.78
"Shalala, Donna",FLR,2019/02/15,2019/06/07,-6.69
"Perdue Jr., David A.",PFE,2017/02/16,2017/06/08,-1.58
"Hoeven, John",NKE,2017/01/04,2017/04/26,2.76
"Shalala, Donna",IONS,2019/05/08,2019/08/28,-1.52
"Moran, Jerry",JPM,2018/12/06,2019/03/28,-3.85
"Cassidy, William",CVS,2017/10/25,2018/02/14,-5.66
"Roberts, Pat",ETY,2017/12/18,2018/04/09,-0.59
"Roberts, Pat",KSS,2018/08/28,2018/12/18,-17.05
"Murray, Patty",CMA,2017/03/16,2017/07/06,2.86
"Whitehouse, Sheldon",T,2019/02/27,2019/06/19,1.43
"Moran, Jerry",AMZN,2019/09/25,2020/01/15,118.97
"Cassidy, William",DIS,2019/01/25,2019/05/17,23.92
"Perdue Jr., David A.",STT,2018/12/20,2019/04/11,9.27
"Moran, Jerry",TXN,2019/09/25,2020/01/15,3.22
"Whitehouse, Sheldon",NVDA,2016/04/26,2016/08/16,6.5
"Shalala, Donna",PNGAY,2019/03/20,2019/07/10,1.71
"Perdue Jr., David A.",HBI,2017/08/10,2017/11/30,-3.17
"Roberts, Pat",CVX,2017/11/07,2018/02/27,-2.41
"Whitehouse, Sheldon",ESRX,2014/04/17,2014/08/07,-2.24
"Shalala, Donna",HE,2019/04/03,2019/07/24,3.68
"Capito, Shelley M.",USB,2018/04/24,2018/08/14,2.13
"Murray, Patty",CVS,2017/03/16,2017/07/06,-0.31
"Inhofe, James M.",CLR,2016/01/08,2016/04/29,16.57
"Roberts, Pat",NFLX,2018/06/25,2018/10/15,-59.3
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/11/14,1.88
"Collins, Susan M.",PRGO,2016/12/30,2017/04/21,-16.71
"Whitehouse, Sheldon",FB,2016/08/05,2016/11/25,-4.63
"Perdue Jr., David A.",FEYE,2018/08/08,2018/11/28,4.12
"Perdue Jr., David A.",HYH,2016/01/25,2016/05/16,3.55
"Capito, Shelley M.",GILD,2018/09/25,2019/01/15,-7.58
"Whitehouse, Sheldon",BMY,2015/02/23,2015/06/15,4.3
"Roberts, Pat",NFLX,2017/04/07,2017/07/28,39.81
"Roberts, Pat",NVDA,2017/12/07,2018/03/29,9.06
"Roberts, Pat",NOC,2017/09/28,2018/01/18,31.26
"Whitehouse, Sheldon",CMRE,2014/12/18,2015/04/09,-1.19
"Curtis, John",AMZN,2019/04/29,2019/08/19,-125.91
"Peters, Gary C.",IVZ,2016/05/24,2016/09/13,0.19
"Capito, Shelley M.",FDS,2018/04/24,2018/08/14,21.62
"Capito, Shelley M.",PAYX,2016/04/19,2016/08/09,5.89
"Roberts, Pat",GE,2016/01/20,2016/05/11,19.92
"Hoeven, John",SPG,2017/01/04,2017/04/26,-16.53
"Inhofe, James M.",COHR,2017/10/12,2018/02/01,0.96
"Roberts, Pat",DVN,2018/01/03,2018/04/25,-8.09
"Perdue Jr., David A.",URBN,2017/05/22,2017/09/11,2.45
"Moran, Jerry",OXY,2019/09/25,2020/01/15,2.02
"Perdue Jr., David A.",XOM,2018/01/16,2018/05/08,-9.92
"Perdue Jr., David A.",AXTA,2017/08/10,2017/11/30,5.68
"Roberts, Pat",TJX,2017/01/09,2017/05/01,1.04
"Toomey, Patrick J.",GE,2017/12/07,2018/03/29,-33.38
"Perdue Jr., David A.",TRGP,2019/12/09,2020/03/30,-30.04
"Hoeven, John",KO,2017/01/20,2017/05/12,2.29
"Murray, Patty",BAC,2017/03/16,2017/07/06,-0.44
"Hoeven, John",DOW,2019/05/30,2019/09/19,-0.36
"Perdue Jr., David A.",AXTA,2017/08/16,2017/12/06,3.27
"Hoeven, John",CCI,2017/02/15,2017/06/07,13.6
"Cassidy, William",CSCO,2019/01/25,2019/05/17,9.87
"Courtney, Joe",AMZN,2019/12/31,2020/04/21,511.24
"Moran, Jerry",MPC,2019/09/25,2020/01/15,-0.49
"Inhofe, James M.",BUD,2017/01/11,2017/05/03,8.32
"Whitehouse, Sheldon",MCD,2019/04/18,2019/08/08,24.62
"Hoeven, John",MCD,2016/02/03,2016/05/25,0.8
"Collins, Susan M.",FB,2017/05/24,2017/09/13,23.29
"Collins, Susan M.",MSFT,2014/02/06,2014/05/29,4.16
"Perdue Jr., David A.",WLK,2016/06/28,2016/10/18,13.33
"Capito, Shelley M.",V,2017/09/08,2017/12/29,10.04
"Perdue Jr., David A.",DISCA,2017/08/04,2017/11/24,-6.62
"Perdue Jr., David A.",WMB,2016/12/12,2017/04/03,-0.77
"Whitehouse, Sheldon",NVDA,2016/01/05,2016/04/26,0.93
"Roberts, Pat",SBUX,2017/09/26,2018/01/16,5.69
"Capito, Shelley M.",NSC,2018/04/24,2018/08/14,36.23
"Inhofe, James M.",INTU,2018/08/16,2018/12/06,-4.53
"Perdue Jr., David A.",RF,2017/05/19,2017/09/08,-0.89
"Perdue Jr., David A.",GPK,2018/10/30,2019/02/19,1.7
"Perdue Jr., David A.",MMP,2018/09/24,2019/01/14,-7.48
"Hoeven, John",IBM,2017/04/24,2017/08/14,-17.83
"Hoeven, John",BMY,2016/08/22,2016/12/12,-2.66
"Inhofe, James M.",C,2016/04/13,2016/08/03,-0.12
"Capito, Shelley M.",RBGLY,2017/09/08,2017/12/29,-0.12
"Murray, Patty",CB,2017/03/16,2017/07/06,7.97
"Murray, Patty",BA,2017/03/16,2017/07/06,22.81
"Perdue Jr., David A.",GPK,2018/11/05,2019/02/25,1.33
"Capito, Shelley M.",TSM,2017/09/08,2017/12/29,2.42
"Hoeven, John",ABBV,2014/03/31,2014/07/21,2.85
"Conaway, K. M.",GSLC,2019/12/10,2020/03/31,-10.54
"Murray, Patty",PFE,2017/03/16,2017/07/06,-0.99
"Perdue Jr., David A.",FDX,2019/03/29,2019/07/19,-12.99
"Perdue Jr., David A.",SPY,2016/10/05,2017/01/25,13.31
"Peters, Gary C.",EMR,2015/04/14,2015/08/04,-7.42
"Collins, Susan M.",DD,2014/11/10,2015/03/02,-0.47
"Collins, Susan M.",COP,2016/12/30,2017/04/21,-2.67
"Conaway, K. M.",VIG,2019/12/03,2020/03/24,-25.28
"Whitehouse, Sheldon",JCI,2016/11/15,2017/03/07,-2.7
"Malinowski, Tom",ANIK,2019/08/01,2019/11/21,2.81
"Whitehouse, Sheldon",DAL,2018/06/06,2018/09/26,4.09
"Perdue Jr., David A.",FEYE,2019/02/07,2019/05/30,-1.38
"Perdue Jr., David A.",FEYE,2016/07/19,2016/11/08,-2.93
"Whitehouse, Sheldon",M,2014/11/13,2015/03/05,1.73
"Curtis, John",DIS,2019/05/14,2019/09/03,2.38
"Collins, Susan M.",GOOGL,2014/06/19,2014/10/09,14.94
"Perdue Jr., David A.",UHAL,2018/02/28,2018/06/20,14.17
"Roberts, Pat",AAPL,2015/03/17,2015/07/07,-0.38
"Shalala, Donna",TWTR,2019/03/28,2019/07/18,5.07
"Collins, Susan M.",M,2014/03/27,2014/07/17,-1.57
"Perdue Jr., David A.",GLW,2019/06/14,2019/10/04,-3.11
"Whitehouse, Sheldon",ETN,2018/05/24,2018/09/13,8.1
"Perdue Jr., David A.",DVN,2018/02/21,2018/06/13,10.55
"Moran, Jerry",WY,2018/12/06,2019/03/28,0.36
"Cassidy, William",NVS,2016/03/31,2016/07/21,9.25
"Shalala, Donna",RCII,2019/01/23,2019/05/15,7.49
"Shalala, Donna",LMT,2019/02/05,2019/05/28,39.08
"Whitehouse, Sheldon",REGN,2016/09/06,2016/12/27,-8.97
"Carper, Thomas R.",CAG,2019/07/16,2019/11/05,-0.02
"Murray, Patty",ETN,2017/03/16,2017/07/06,4.9
"Perdue Jr., David A.",HBI,2018/01/16,2018/05/08,-5.58
"Beyer, Donald S.",NDAQ,2019/12/23,2020/04/13,-2.64
"Perdue Jr., David A.",GM,2018/07/25,2018/11/14,-1.43
"Doggett, Lloyd",KO,2019/12/16,2020/04/06,-8.75
"Shalala, Donna",PDCE,2019/04/30,2019/08/20,-15.82
"Murray, Patty",JNJ,2017/03/16,2017/07/06,4.96
"Perdue Jr., David A.",KN,2016/03/31,2016/07/21,2.65
"Whitehouse, Sheldon",C,2014/03/20,2014/07/10,-2.94
"Perdue Jr., David A.",URBN,2017/07/21,2017/11/10,7.45
"Capito, Shelley M.",JPM,2017/09/08,2017/12/29,18.78
"Perdue Jr., David A.",CTSH,2019/05/22,2019/09/11,3.52
"Perdue Jr., David A.",INFY,2017/06/20,2017/10/10,-0.07
"Perdue Jr., David A.",DWDP,2017/12/05,2018/03/27,-11.42
"Whitehouse, Sheldon",DIS,2016/11/28,2017/03/20,13.84
"Cassidy, William",EMR,2016/03/31,2016/07/21,1.47
"Whitehouse, Sheldon",NWL,2016/03/24,2016/07/14,5.98
"Perdue Jr., David A.",BWXT,2019/01/08,2019/04/30,11.09
"Perdue Jr., David A.",WBA,2016/05/05,2016/08/25,-0.69
"Capito, Shelley M.",MMM,2018/04/05,2018/07/26,-11.89
"Collins, Susan M.",UNP,2014/05/07,2014/08/27,11.31
"Shalala, Donna",GBT,2019/06/04,2019/09/24,-4.39
"Capito, Shelley M.",BNPQY,2017/09/08,2017/12/29,-0.58
"Peters, Gary C.",CVS,2016/10/17,2017/02/06,-11.57
"Courtney, Joe",DIS,2019/12/31,2020/04/21,-43.69
"Peters, Gary C.",MMC,2015/09/16,2016/01/06,-0.4
"Perdue Jr., David A.",RF,2018/06/21,2018/10/11,-0.84
"Perdue Jr., David A.",LNG,2019/06/24,2019/10/14,-5.9
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/11/06,-0.17
"Murray, Patty",DLPH,2017/03/16,2017/07/06,4.11
"Collins, Susan M.",MSFT,2014/01/30,2014/05/22,3.55
"Inhofe, James M.",A,2015/08/24,2015/12/14,5.43
"Perdue Jr., David A.",DISCA,2018/05/17,2018/09/06,4.47
"Reed, John F.",MSFT,2014/03/28,2014/07/18,4.39
"Roberts, Pat",AAPL,2018/08/24,2018/12/14,-12.2
"Cassidy, William",PG,2018/04/23,2018/08/13,8.25
"Perdue Jr., David A.",FEYE,2017/02/03,2017/05/26,3.88
"Whitehouse, Sheldon",MCK,2016/09/28,2017/01/18,-17.17
