official,ticker,buy_date,sell_date,profit
"Capito, Shelley M.",HXL,2017/09/08,2017/10/06,6.05
"Perdue Jr., David A.",FEYE,2016/06/30,2016/07/28,1.18
"Murray, Patty",TUP,2017/03/16,2017/04/13,3.47
"Cruz, Rafael E.",EPD,2014/02/21,2014/03/21,1.61
"Perdue Jr., David A.",RF,2018/06/22,2018/07/20,-1.2
"Toomey, Patrick J.",GE,2017/02/13,2017/03/13,1.0
"Perdue Jr., David A.",DIS,2016/12/01,2016/12/29,5.13
"Whitehouse, Sheldon",DISH,2017/05/10,2017/06/07,3.71
"Murray, Patty",DUK,2017/03/16,2017/04/13,0.73
"Shalala, Donna",RHHBY,2019/01/29,2019/02/26,2.51
"Collins, Susan M.",FB,2014/01/24,2014/02/21,13.8
"Whitehouse, Sheldon",BABA,2018/08/28,2018/09/25,-15.81
"Perdue Jr., David A.",URBN,2017/06/19,2017/07/17,0.67
"Perdue Jr., David A.",LNG,2019/02/27,2019/03/27,2.37
"Perdue Jr., David A.",STT,2019/08/07,2019/09/04,-1.56
"Collins, Susan M.",M,2014/04/07,2014/05/05,-2.36
"Toomey, Patrick J.",T,2014/12/18,2015/01/15,0.24
"Moran, Jerry",COST,2018/12/06,2019/01/03,-27.24
"Shalala, Donna",RDUS,2019/04/16,2019/05/14,-1.41
"Roberts, Pat",NFLX,2018/04/25,2018/05/23,35.24
"Whitehouse, Sheldon",MA,2017/05/05,2017/06/02,6.53
"Perdue Jr., David A.",DISCA,2018/06/04,2018/07/02,6.26
"Capito, Shelley M.",AHKSY,2017/09/08,2017/10/06,0.92
"Peters, Gary C.",T,2015/09/10,2015/10/08,0.45
"Carper, Thomas R.",MCD,2019/11/04,2019/12/02,5.53
"Perdue Jr., David A.",EPD,2016/02/01,2016/02/29,-0.19
"Whitehouse, Sheldon",MRK,2015/05/27,2015/06/24,-0.66
"Conaway, K. M.",SDY,2019/12/03,2019/12/31,2.8
"Moran, Jerry",GOOG,2018/12/06,2019/01/03,-15.46
"Hoeven, John",AVGO,2017/12/29,2018/01/26,-11.2
"Perdue Jr., David A.",FEYE,2016/07/21,2016/08/18,-1.65
"Toomey, Patrick J.",VZ,2015/06/04,2015/07/02,-0.96
"Perdue Jr., David A.",CZR,2018/08/08,2018/09/05,4.09
"Perdue Jr., David A.",AXTA,2017/12/14,2018/01/11,1.13
"Whitehouse, Sheldon",M,2015/09/22,2015/10/20,-2.88
"Shalala, Donna",DLR,2019/05/20,2019/06/17,4.62
"Murray, Patty",TGT,2017/03/16,2017/04/13,-1.13
"Capito, Shelley M.",MRAAY,2017/09/08,2017/10/06,-0.48
"Inhofe, James M.",COHR,2017/08/30,2017/09/27,20.94
"Perdue Jr., David A.",LGF-B,2018/12/17,2019/01/14,3.02
"Perdue Jr., David A.",EAF,2019/05/23,2019/06/20,1.54
"Shalala, Donna",TOL,2019/04/16,2019/05/14,0.23
"Perdue Jr., David A.",JNJ,2018/01/24,2018/02/21,-11.53
"Perdue Jr., David A.",PAA,2015/02/26,2015/03/26,-2.28
"Reed, John F.",ISRG,2016/11/23,2016/12/21,-1.07
"Roberts, Pat",SBUX,2017/05/26,2017/06/23,-3.32
"Shalala, Donna",ADDYY,2019/01/29,2019/02/26,5.0
"Gottheimer, Josh",VCYT,2019/12/06,2020/01/03,-3.38
"Capito, Shelley M.",ASML,2017/09/08,2017/10/06,9.22
"Toomey, Patrick J.",AMLP,2014/09/02,2014/09/30,-1.17
"Roberts, Pat",NFLX,2018/02/05,2018/03/05,48.29
"Coons, Christopher A.",NFLX,2018/08/23,2018/09/20,22.85
"Whitehouse, Sheldon",C,2018/02/08,2018/03/08,0.16
"Reed, John F.",HACK,2017/06/19,2017/07/17,0.21
"Perdue Jr., David A.",PG,2015/08/25,2015/09/22,0.05
"Peters, Gary C.",ARCC,2017/06/27,2017/07/25,0.11
"Capito, Shelley M.",MRK,2017/09/05,2017/10/03,0.38
"Capito, Shelley M.",ABT,2015/07/21,2015/08/18,0.41
"Murray, Patty",TWX,2017/03/16,2017/04/13,-0.19
"Collins, Susan M.",STZ,2018/06/18,2018/07/16,-17.37
"Murray, Patty",MMC,2017/03/16,2017/04/13,-2.06
"Murray, Patty",GM,2017/03/16,2017/04/13,-3.3
"Inhofe, James M.",GILD,2016/12/15,2017/01/12,-2.14
"Murray, Patty",SU,2017/03/16,2017/04/13,0.17
"Whitehouse, Sheldon",BA,2016/09/28,2016/10/26,9.98
"Axne, Cynthia",MKL,2019/12/31,2020/01/28,35.71
"Shalala, Donna",APLE,2019/03/19,2019/04/16,0.03
"Cassidy, William",LOW,2016/03/31,2016/04/28,-0.07
"Perdue Jr., David A.",FDX,2019/11/11,2019/12/09,-5.43
"Roberts, Pat",FB,2018/08/21,2018/09/18,-12.46
"Collins, Susan M.",AMZN,2018/10/02,2018/10/30,-480.9
"Whitehouse, Sheldon",ORCL,2014/12/18,2015/01/15,-1.36
"Moran, Jerry",RDS-B,2018/12/06,2019/01/03,0.49
"Shalala, Donna",EPOKY,2019/03/19,2019/04/16,0.47
"Hoeven, John",EL,2014/08/25,2014/09/22,-1.54
"Roberts, Pat",BAC,2014/03/10,2014/04/07,-0.91
"Duckworth, Ladda T.",BBL,2017/12/21,2018/01/18,4.84
"Perdue Jr., David A.",CZR,2017/08/25,2017/09/22,1.71
"Perdue Jr., David A.",DISCA,2015/05/29,2015/06/26,0.26
"Perdue Jr., David A.",GLW,2018/05/10,2018/06/07,1.54
"Whitehouse, Sheldon",PRU,2014/11/13,2014/12/11,4.06
"Whitehouse, Sheldon",DIS,2016/04/19,2016/05/17,-2.36
"Moran, Jerry",XOM,2018/12/06,2019/01/03,-8.38
"Shalala, Donna",JPM,2019/05/20,2019/06/17,-1.38
"Shalala, Donna",PNW,2019/03/19,2019/04/16,0.42
"Courtney, Joe",SHW,2019/12/31,2020/01/28,2.8
"Perdue Jr., David A.",MRK,2017/09/12,2017/10/10,-0.99
"Perdue Jr., David A.",LGF-B,2019/06/24,2019/07/22,0.35
"Reed, John F.",TBF,2015/05/04,2015/06/01,0.28
"Collins, Susan M.",M,2014/04/03,2014/05/01,-3.19
"Whitehouse, Sheldon",CVS,2019/05/16,2019/06/13,1.49
"Toomey, Patrick J.",CVX,2015/06/16,2015/07/14,-4.54
"Inhofe, James M.",BLK,2017/10/17,2017/11/14,-9.02
"Perdue Jr., David A.",TRP,2017/09/01,2017/09/29,-1.4
"Hoeven, John",PFE,2016/11/25,2016/12/23,0.78
"Collins, Susan M.",HOLX,2016/12/01,2016/12/29,2.1
"Whitehouse, Sheldon",BMY,2014/10/14,2014/11/11,9.7
"Axne, Cynthia",SSNC,2019/09/06,2019/10/04,0.66
"Perdue Jr., David A.",KN,2015/02/05,2015/03/05,-2.91
"Murray, Patty",GD,2017/03/16,2017/04/13,-4.23
"Reed, John F.",AMG,2015/06/30,2015/07/28,-11.26
"Beyer, Donald S.",MSFT,2019/12/24,2020/01/21,9.89
"Roberts, Pat",ETY,2017/12/13,2018/01/10,0.18
"Whitehouse, Sheldon",EL,2014/02/19,2014/03/19,1.92
"Capito, Shelley M.",CL,2018/04/05,2018/05/03,-8.46
"Perdue Jr., David A.",AXTA,2017/08/03,2017/08/31,0.41
"Shalala, Donna",TSM,2019/02/15,2019/03/15,1.66
"Shalala, Donna",TOL,2019/01/23,2019/02/20,2.34
"Perdue Jr., David A.",DVN,2015/08/27,2015/09/24,-2.02
"Whitehouse, Sheldon",MGA,2017/05/30,2017/06/27,0.05
"Roberts, Pat",BIDU,2015/01/28,2015/02/25,-18.46
"Perdue Jr., David A.",COST,2016/05/05,2016/06/02,1.66
"Perdue Jr., David A.",HBI,2018/10/23,2018/11/20,-1.86
"Collins, Susan M.",ROP,2014/06/19,2014/07/17,-5.79
"Gottheimer, Josh",BMRN,2019/12/16,2020/01/13,6.18
"Perdue Jr., David A.",DISCA,2018/05/04,2018/06/01,-2.11
"Reed, John F.",TMO,2016/09/22,2016/10/20,-5.29
"Whitehouse, Sheldon",TWTR,2016/05/24,2016/06/21,2.39
"Collins, Susan M.",CME,2014/07/23,2014/08/20,-0.63
"Roberts, Pat",NFLX,2016/06/10,2016/07/08,2.04
"Perdue Jr., David A.",WLK,2016/07/29,2016/08/26,6.38
"Shalala, Donna",BK,2019/05/20,2019/06/17,-1.81
"Capito, Shelley M.",CMCSA,2019/12/16,2020/01/13,1.68
"Perdue Jr., David A.",CAT,2018/10/24,2018/11/21,7.42
"Perdue Jr., David A.",KN,2015/04/24,2015/05/22,-1.54
"Perdue Jr., David A.",LNG,2018/06/21,2018/07/19,-3.67
"Whitehouse, Sheldon",NVDA,2018/02/15,2018/03/15,1.3
"Peters, Gary C.",SPG,2016/12/30,2017/01/27,3.4
"Reed, John F.",IYT,2016/09/12,2016/10/10,4.12
"Capito, Shelley M.",HLT,2017/09/12,2017/10/10,3.79
"Hoeven, John",BSTZ,2019/06/26,2019/07/24,2.01
"Cassidy, William",MDT,2017/10/24,2017/11/21,4.49
"Reed, John F.",XSD,2016/11/23,2016/12/21,2.11
"Carper, Thomas R.",HRL,2017/08/31,2017/09/28,0.67
"Capito, Shelley M.",LMT,2017/09/05,2017/10/03,9.44
"Whitehouse, Sheldon",TSLA,2018/05/07,2018/06/04,-0.86
"Roberts, Pat",AMZN,2018/02/05,2018/03/05,113.34
"Perdue Jr., David A.",SU,2018/06/26,2018/07/24,1.68
"Roberts, Pat",NFLX,2015/04/14,2015/05/12,15.12
"Capito, Shelley M.",SJM,2016/04/19,2016/05/17,-0.91
"Perdue Jr., David A.",SU,2018/12/14,2019/01/11,0.65
"Whitehouse, Sheldon",COF,2017/07/28,2017/08/25,-2.57
"Perdue Jr., David A.",PBA,2019/06/25,2019/07/23,1.5
"Reed, John F.",VWO,2016/11/23,2016/12/21,-0.39
"Roberts, Pat",FB,2018/07/05,2018/08/02,-22.81
"Roberts, Pat",FB,2016/06/10,2016/07/08,-0.51
"Inhofe, James M.",CRM,2017/04/25,2017/05/23,3.97
"Shalala, Donna",TSM,2019/04/11,2019/05/09,0.71
"Collins, Susan M.",VRX,2014/03/11,2014/04/08,-21.28
"Inhofe, James M.",SYF,2016/02/24,2016/03/23,1.27
"Shalala, Donna",ALLE,2019/02/06,2019/03/06,0.85
"Capito, Shelley M.",NSC,2018/04/05,2018/05/03,7.1
"Perdue Jr., David A.",LGF-B,2018/11/19,2018/12/17,-4.05
"Courtney, Joe",ABT,2019/12/31,2020/01/28,3.08
"Toomey, Patrick J.",AMLP,2014/06/24,2014/07/22,1.2
"Whitehouse, Sheldon",MA,2016/10/26,2016/11/23,2.1
"Perdue Jr., David A.",DIS,2018/05/24,2018/06/21,4.49
"Axne, Cynthia",MKL,2019/04/11,2019/05/09,53.25
"Whitehouse, Sheldon",ABBV,2014/12/18,2015/01/15,-4.12
"Cisneros, Gilbert",GE,2019/12/06,2020/01/03,6.28
"Perdue Jr., David A.",BOIVF,2019/01/31,2019/02/28,0.29
"Perdue Jr., David A.",CZR,2017/06/21,2017/07/19,-0.72
"Hoeven, John",LYB,2019/02/27,2019/03/27,-2.61
"Roberts, Pat",AAPL,2017/06/20,2017/07/18,0.87
"Shalala, Donna",TER,2019/03/06,2019/04/03,2.81
"Joyce, David P.",IJR,2019/07/24,2019/08/21,-1.93
"Whitehouse, Sheldon",LRCX,2018/08/28,2018/09/25,-19.8
"Roberts, Pat",FB,2018/02/05,2018/03/05,-7.09
"Shalala, Donna",AXGN,2019/04/16,2019/05/14,1.47
"Whitehouse, Sheldon",ON,2018/06/13,2018/07/11,-1.99
"Perdue Jr., David A.",ENB,2016/09/21,2016/10/19,0.71
"Langevin, James R.",DIA,2019/05/23,2019/06/20,12.88
"Perdue Jr., David A.",RF,2017/05/24,2017/06/21,-0.21
"Toomey, Patrick J.",SHY,2015/01/05,2015/02/02,0.41
"Whitehouse, Sheldon",WM,2016/07/07,2016/08/04,-1.28
"Courtney, Joe",GOOGL,2019/12/31,2020/01/28,106.18
"Perdue Jr., David A.",GPK,2019/01/08,2019/02/05,1.39
"Capito, Shelley M.",CSCO,2017/08/30,2017/09/27,1.8
"Marshall, Roger W.",AAPL,2019/12/03,2019/12/31,8.43
"Collins, Susan M.",AKAM,2019/08/20,2019/09/17,4.15
"Perdue Jr., David A.",NKE,2016/01/20,2016/02/17,-0.32
"Moran, Jerry",GS,2018/12/06,2019/01/03,-12.48
"Roberts, Pat",TWTR,2014/07/22,2014/08/19,7.21
"Whitehouse, Sheldon",NEE,2014/02/10,2014/03/10,0.14
"Capito, Shelley M.",PAYX,2018/04/24,2018/05/22,5.16
"Capito, Shelley M.",WMT,2018/04/24,2018/05/22,-2.19
"Whitehouse, Sheldon",GS,2017/05/24,2017/06/21,1.5
"Gottheimer, Josh",UNICY,2019/12/30,2020/01/27,-0.08
"Inhofe, James M.",TEL,2018/12/27,2019/01/24,3.99
"Perdue Jr., David A.",BMY,2019/07/15,2019/08/12,2.4
"Roberts, Pat",BAC,2017/09/07,2017/10/05,2.87
"Murray, Patty",MET,2017/03/16,2017/04/13,-2.19
"Courtney, Joe",V,2019/12/31,2020/01/28,15.54
"Peters, Gary C.",SPG,2017/06/05,2017/07/03,12.31
"Cisneros, Gilbert",IVZ,2019/12/06,2020/01/03,0.86
"Carper, Thomas R.",DHR,2017/08/31,2017/09/28,2.15
"Whitehouse, Sheldon",PEP,2015/03/10,2015/04/07,1.52
"Shalala, Donna",PRA,2019/06/04,2019/07/02,-2.05
"Peters, Gary C.",MPW,2017/02/06,2017/03/06,-0.15
"Shalala, Donna",WAFD,2019/03/06,2019/04/03,-1.16
"Whitehouse, Sheldon",JPM,2017/02/23,2017/03/23,-3.14
"Collins, Susan M.",SRCL,2014/11/10,2014/12/08,3.26
"Shalala, Donna",RIO,2019/04/10,2019/05/08,-4.72
"Courtney, Joe",SYY,2019/12/31,2020/01/28,-2.83
"Hoeven, John",IVZ,2016/03/07,2016/04/04,2.37
"Perdue Jr., David A.",BWXT,2018/12/10,2019/01/07,-1.98
"Perdue Jr., David A.",LGF-B,2019/11/11,2019/12/09,0.06
"Shalala, Donna",PLNT,2019/04/16,2019/05/14,3.56
"Axne, Cynthia",SSNC,2019/08/08,2019/09/05,2.62
"Perdue Jr., David A.",MRK,2017/09/26,2017/10/24,-2.09
"Whitehouse, Sheldon",CMRE,2014/02/10,2014/03/10,0.88
"Capito, Shelley M.",VFC,2016/04/19,2016/05/17,-3.73
"Toomey, Patrick J.",SPY,2017/05/09,2017/06/06,3.94
"Whitehouse, Sheldon",SBUX,2014/10/14,2014/11/11,2.42
"Inhofe, James M.",UNH,2017/06/09,2017/07/07,6.09
"Shalala, Donna",DOMO,2019/03/19,2019/04/16,-5.75
"Whitehouse, Sheldon",AMZN,2016/04/12,2016/05/10,100.84
"Capito, Shelley M.",WAB,2018/09/27,2018/10/25,-15.88
"Shalala, Donna",AVY,2019/03/19,2019/04/16,3.2
"Shalala, Donna",KO,2019/05/23,2019/06/20,1.89
"Perdue Jr., David A.",GPK,2018/11/20,2018/12/18,-0.8
"Murray, Patty",MSFT,2017/03/16,2017/04/13,0.88
"Whitehouse, Sheldon",BTO,2017/07/25,2017/08/22,-2.68
"Carper, Thomas R.",DRI,2019/11/04,2019/12/02,7.11
"Perdue Jr., David A.",ORCL,2017/02/08,2017/03/08,2.47
"Perdue Jr., David A.",GLW,2018/04/25,2018/05/23,0.85
"Perdue Jr., David A.",URBN,2017/08/09,2017/09/06,3.59
"Perdue Jr., David A.",KN,2015/03/11,2015/04/08,-0.4
"Perdue Jr., David A.",DISCA,2017/01/26,2017/02/23,1.74
"Collins, Susan M.",DAL,2014/04/10,2014/05/08,3.97
"Collins, Susan M.",HON,2014/01/30,2014/02/27,2.68
"Roberts, Pat",FB,2017/07/20,2017/08/17,4.45
"Hoeven, John",ABBV,2015/02/25,2015/03/25,-1.5
"Shalala, Donna",FLR,2019/02/15,2019/03/15,1.73
"Perdue Jr., David A.",PFE,2017/02/16,2017/03/16,0.84
"Hoeven, John",NKE,2017/01/04,2017/02/01,0.22
"Shalala, Donna",IONS,2019/05/08,2019/06/05,-0.48
"Moran, Jerry",JPM,2018/12/06,2019/01/03,-6.33
"Cassidy, William",CVS,2017/10/25,2017/11/22,-3.92
"Roberts, Pat",KSS,2018/08/28,2018/09/25,-4.04
"Murray, Patty",CMA,2017/03/16,2017/04/13,-5.97
"Whitehouse, Sheldon",T,2019/02/27,2019/03/27,0.42
"Moran, Jerry",AMZN,2019/09/25,2019/10/23,8.03
"Cassidy, William",DIS,2019/01/25,2019/02/22,3.78
"Perdue Jr., David A.",STT,2018/12/20,2019/01/17,9.95
"Moran, Jerry",TXN,2019/09/25,2019/10/23,-7.69
"Whitehouse, Sheldon",NVDA,2016/04/26,2016/05/24,2.05
"Shalala, Donna",PNGAY,2019/03/20,2019/04/17,1.73
"Perdue Jr., David A.",HBI,2017/08/10,2017/09/07,1.32
"Roberts, Pat",CVX,2017/11/07,2017/12/05,3.53
"Whitehouse, Sheldon",ESRX,2014/04/17,2014/05/15,-4.77
"Shalala, Donna",HE,2019/04/03,2019/05/01,0.94
"Capito, Shelley M.",USB,2018/04/24,2018/05/22,0.47
"Murray, Patty",CVS,2017/03/16,2017/04/13,-1.53
"Inhofe, James M.",CLR,2016/01/08,2016/02/05,-1.77
"Roberts, Pat",NFLX,2018/06/25,2018/07/23,-33.62
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/08/22,-0.5
"Collins, Susan M.",PRGO,2016/12/30,2017/01/27,-9.73
"Whitehouse, Sheldon",FB,2016/08/05,2016/09/02,1.2
"Perdue Jr., David A.",FEYE,2018/08/08,2018/09/05,0.61
"Perdue Jr., David A.",HYH,2016/01/25,2016/02/22,0.95
"Capito, Shelley M.",GILD,2018/09/25,2018/10/23,-3.95
"Whitehouse, Sheldon",BMY,2015/02/23,2015/03/23,6.79
"Roberts, Pat",NFLX,2017/04/07,2017/05/05,13.94
"Roberts, Pat",NVDA,2017/12/07,2018/01/04,5.88
"Roberts, Pat",NOC,2017/09/28,2017/10/26,15.69
"Whitehouse, Sheldon",CMRE,2014/12/18,2015/01/15,-1.94
"Peters, Gary C.",IVZ,2016/05/24,2016/06/21,-1.77
"Capito, Shelley M.",FDS,2018/04/24,2018/05/22,7.65
"Capito, Shelley M.",PAYX,2016/04/19,2016/05/17,-1.76
"Roberts, Pat",GE,2016/01/20,2016/02/17,10.85
"Hoeven, John",SPG,2017/01/04,2017/02/01,0.91
"Inhofe, James M.",COHR,2017/10/12,2017/11/09,40.36
"Roberts, Pat",DVN,2018/01/03,2018/01/31,-1.29
"Perdue Jr., David A.",PFE,2017/02/06,2017/03/06,2.03
"Perdue Jr., David A.",URBN,2017/05/22,2017/06/19,-1.35
"Moran, Jerry",OXY,2019/09/25,2019/10/23,-2.76
"Perdue Jr., David A.",XOM,2018/01/16,2018/02/13,-10.94
"Perdue Jr., David A.",AXTA,2017/08/10,2017/09/07,0.83
"Roberts, Pat",TJX,2017/01/09,2017/02/06,-0.47
"Toomey, Patrick J.",GE,2017/12/07,2018/01/04,4.73
"Perdue Jr., David A.",TRGP,2019/12/09,2020/01/06,5.59
"Hoeven, John",KO,2017/01/20,2017/02/17,-0.08
"Murray, Patty",BAC,2017/03/16,2017/04/13,-2.69
"Hoeven, John",DOW,2019/05/30,2019/06/27,2.53
"Perdue Jr., David A.",AXTA,2017/08/16,2017/09/13,-0.38
"Hoeven, John",CCI,2017/02/15,2017/03/15,-0.09
"Cassidy, William",CSCO,2019/01/25,2019/02/22,3.59
"Courtney, Joe",AMZN,2019/12/31,2020/01/28,1.32
"Moran, Jerry",MPC,2019/09/25,2019/10/23,6.15
"Inhofe, James M.",BUD,2017/01/11,2017/02/08,0.98
"Whitehouse, Sheldon",MCD,2019/04/18,2019/05/16,6.43
"Hoeven, John",MCD,2016/02/03,2016/03/02,-4.52
"Collins, Susan M.",FB,2017/05/24,2017/06/21,3.66
"Collins, Susan M.",MSFT,2014/02/06,2014/03/06,2.09
"Perdue Jr., David A.",WLK,2016/06/28,2016/07/26,5.2
"Capito, Shelley M.",V,2017/09/08,2017/10/06,2.0
"Perdue Jr., David A.",DISCA,2017/08/04,2017/09/01,-1.96
"Perdue Jr., David A.",WMB,2016/12/12,2017/01/09,1.71
"Whitehouse, Sheldon",NVDA,2016/01/05,2016/02/02,-1.12
"Roberts, Pat",SBUX,2017/09/26,2017/10/24,-0.72
"Capito, Shelley M.",NSC,2018/04/24,2018/05/22,16.5
"Inhofe, James M.",INTU,2018/08/16,2018/09/13,17.14
"Perdue Jr., David A.",RF,2017/05/19,2017/06/16,0.21
"Perdue Jr., David A.",GPK,2018/10/30,2018/11/27,0.84
"Perdue Jr., David A.",MMP,2018/09/24,2018/10/22,-3.7
"Hoeven, John",IBM,2017/04/24,2017/05/22,-8.39
"Hoeven, John",BMY,2016/08/22,2016/09/19,-3.85
"Inhofe, James M.",C,2016/04/13,2016/05/11,1.4
"Capito, Shelley M.",RBGLY,2017/09/08,2017/10/06,-0.96
"Murray, Patty",CB,2017/03/16,2017/04/13,-1.24
"Murray, Patty",BA,2017/03/16,2017/04/13,-2.6
"Perdue Jr., David A.",GPK,2018/11/05,2018/12/03,0.65
"Capito, Shelley M.",TSM,2017/09/08,2017/10/06,0.83
"Hoeven, John",ABBV,2014/03/31,2014/04/28,-1.12
"Conaway, K. M.",GSLC,2019/12/10,2020/01/07,1.67
"Murray, Patty",PFE,2017/03/16,2017/04/13,-0.49
"Perdue Jr., David A.",FDX,2019/03/29,2019/04/26,4.21
"Perdue Jr., David A.",SPY,2016/10/05,2016/11/02,-5.57
"Peters, Gary C.",EMR,2015/04/14,2015/05/12,1.49
"Collins, Susan M.",DD,2014/11/10,2014/12/08,-0.47
"Collins, Susan M.",COP,2016/12/30,2017/01/27,-0.56
"Conaway, K. M.",VIG,2019/12/03,2019/12/31,3.93
"Whitehouse, Sheldon",JCI,2016/11/15,2016/12/13,-0.77
"Malinowski, Tom",ANIK,2019/08/01,2019/08/29,2.2
"Perdue Jr., David A.",FEYE,2019/02/07,2019/03/07,-0.18
"Perdue Jr., David A.",FEYE,2016/07/19,2016/08/16,-2.03
"Whitehouse, Sheldon",M,2014/11/13,2014/12/11,0.31
"Curtis, John",DIS,2019/05/14,2019/06/11,2.99
"Collins, Susan M.",GOOGL,2014/06/19,2014/07/17,22.34
"Perdue Jr., David A.",UHAL,2018/02/28,2018/03/28,-2.2
"Roberts, Pat",AAPL,2015/03/17,2015/04/14,0.03
"Shalala, Donna",TWTR,2019/03/28,2019/04/25,6.83
"Collins, Susan M.",M,2014/03/27,2014/04/24,-0.21
"Perdue Jr., David A.",GLW,2019/06/14,2019/07/12,2.0
"Whitehouse, Sheldon",ETN,2018/05/24,2018/06/21,-1.82
"Perdue Jr., David A.",DVN,2018/02/21,2018/03/21,0.74
"Moran, Jerry",WY,2018/12/06,2019/01/03,-3.71
"Cassidy, William",NVS,2016/03/31,2016/04/28,3.84
"Shalala, Donna",RCII,2019/01/23,2019/02/20,1.05
"Shalala, Donna",LMT,2019/02/05,2019/03/05,5.62
"Whitehouse, Sheldon",REGN,2016/09/06,2016/10/04,4.5
"Carper, Thomas R.",CAG,2019/07/16,2019/08/13,1.09
"Murray, Patty",ETN,2017/03/16,2017/04/13,0.21
"Perdue Jr., David A.",HBI,2018/01/16,2018/02/13,-2.49
"Perdue Jr., David A.",GM,2018/07/25,2018/08/22,-0.67
"Doggett, Lloyd",KO,2019/12/16,2020/01/13,1.23
"Shalala, Donna",PDCE,2019/04/30,2019/05/28,-11.56
"Murray, Patty",JNJ,2017/03/16,2017/04/13,-2.93
"Perdue Jr., David A.",KN,2016/03/31,2016/04/28,0.5
"Whitehouse, Sheldon",C,2014/03/20,2014/04/17,-1.52
"Perdue Jr., David A.",URBN,2017/07/21,2017/08/18,1.26
"Capito, Shelley M.",JPM,2017/09/08,2017/10/06,8.23
"Perdue Jr., David A.",CTSH,2019/05/22,2019/06/19,1.55
"Perdue Jr., David A.",INFY,2017/06/20,2017/07/18,0.31
"Perdue Jr., David A.",MU,2018/09/11,2018/10/09,-0.54
"Perdue Jr., David A.",DWDP,2017/12/05,2018/01/02,-0.78
"Cassidy, William",EMR,2016/03/31,2016/04/28,1.04
"Whitehouse, Sheldon",NWL,2016/03/24,2016/04/21,1.5
"Perdue Jr., David A.",BWXT,2019/01/08,2019/02/05,8.38
"Perdue Jr., David A.",WBA,2016/05/05,2016/06/02,-2.64
"Capito, Shelley M.",MMM,2018/04/05,2018/05/03,-23.91
"Collins, Susan M.",UNP,2014/05/07,2014/06/04,4.94
"Shalala, Donna",GBT,2019/06/04,2019/07/02,-4.92
"Capito, Shelley M.",BNPQY,2017/09/08,2017/10/06,2.16
"Peters, Gary C.",CVS,2016/10/17,2016/11/14,-12.25
"Courtney, Joe",DIS,2019/12/31,2020/01/28,-6.62
"Peters, Gary C.",MMC,2015/09/16,2015/10/14,-1.47
"Perdue Jr., David A.",RF,2018/06/21,2018/07/19,-1.06
"Perdue Jr., David A.",LNG,2019/06/24,2019/07/22,-1.31
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/08/14,0.1
"Murray, Patty",DLPH,2017/03/16,2017/04/13,-6.77
"Collins, Susan M.",MSFT,2014/01/30,2014/02/27,1.01
"Inhofe, James M.",A,2015/08/24,2015/09/21,0.95
"Perdue Jr., David A.",DISCA,2018/05/17,2018/06/14,1.82
"Reed, John F.",MSFT,2014/03/28,2014/04/25,0.06
"Roberts, Pat",AAPL,2018/08/24,2018/09/21,0.83
"Cassidy, William",PG,2018/04/23,2018/05/21,0.47
"Perdue Jr., David A.",FEYE,2017/02/03,2017/03/03,0.18
"Whitehouse, Sheldon",MCK,2016/09/28,2016/10/26,-9.06
"Perdue Jr., David A.",AXTA,2018/07/27,2018/08/24,-0.52
"Roberts, Pat",BA,2014/12/19,2015/01/16,3.6
"Perdue Jr., David A.",BOIVF,2019/02/07,2019/03/07,0.28
"Collins, Susan M.",PRGO,2014/06/19,2014/07/17,11.02
"Reed, John F.",FEYE,2015/07/29,2015/08/26,-9.27
"Perdue Jr., David A.",GLW,2019/04/30,2019/05/28,-1.49
"Capito, Shelley M.",PFE,2017/09/05,2017/10/03,1.92
"Roberts, Pat",DVN,2017/11/06,2017/12/04,-1.22
"Shalala, Donna",BAYRY,2019/02/15,2019/03/15,0.16
"Perdue Jr., David A.",MOS,2017/12/12,2018/01/09,1.82
"Roberts, Pat",AAPL,2014/09/02,2014/09/30,-0.55
"Capito, Shelley M.",ITW,2016/04/19,2016/05/17,-1.47
"Whitehouse, Sheldon",IBM,2016/06/07,2016/07/05,-1.83
"Perdue Jr., David A.",DISCA,2017/11/20,2017/12/18,3.91
"Perdue Jr., David A.",GM,2018/07/06,2018/08/03,-1.87
"Perdue Jr., David A.",BAC,2018/10/15,2018/11/12,-0.05
"Perdue Jr., David A.",GPK,2018/11/01,2018/11/29,0.51
"Perdue Jr., David A.",NWSA,2019/10/15,2019/11/12,-0.15
"Perdue Jr., David A.",GLW,2015/09/01,2015/09/29,-0.25
"Whitehouse, Sheldon",HAS,2016/07/07,2016/08/04,-2.23
"Collins, Susan M.",TJX,2018/10/16,2018/11/13,-1.45
"Shalala, Donna",PDCE,2019/04/16,2019/05/14,-6.33
"Capito, Shelley M.",ENB,2017/12/19,2018/01/16,0.86
"Perdue Jr., David A.",ET,2019/02/01,2019/03/01,0.1
"Roberts, Pat",XOM,2018/08/20,2018/09/17,4.71
"Hoeven, John",T,2018/06/27,2018/07/25,-1.19
"Perdue Jr., David A.",COST,2017/03/22,2017/04/19,2.87
"Whitehouse, Sheldon",JPM,2016/10/26,2016/11/23,9.75
"Cassidy, William",AMGN,2016/10/31,2016/11/28,1.4
