IVE,0.2051,-0.023,-0.1701
TWX,0.1594,0.1298,0.0324
VCSH,0.0344,-0.0795,0.0158
EVOP,-0.0468,-0.3217,-0.0446
SJR,-0.2515,0.0363,0.0994
MAC,-0.3287,-0.5706,-0.5837
CABGY,0.2948,0.0256,0.044
ISRG,0.8256,0.4287,0.1495
TROW,0.4768,0.4538,0.1078
FDS,0.3875,0.3626,0.1132
NTLA,-0.5848,-0.1382,-0.1815
MTB,0.051,0.1588,-0.0859
TFC,0.0395,-0.1635,-0.3414
MTUM,0.3765,0.0788,0.0306
BNPQY,-0.3848,-0.231,0.0229
NPK,-0.1382,0.3333,-0.0958
PBYI,-0.548,-0.6054,-0.6044
ALL,0.3073,0.343,0.2555
PATK,0.7034,0.348,0.0488
ERH,0.0575,-0.0796,-0.0203
BTO,-0.2235,-0.0657,-0.0358
NWN,0.3972,0.489,0.1651
RHI,0.197,0.7438,0.2672
AIV,-0.0828,-0.3718,0.0192
ABM,0.1488,0.1004,0.17
RMD,0.797,0.4657,0.2245
BP,-0.3249,-0.4585,-0.3725
XER.BE,0.2272,0.1196,0.001
ARW,0.3514,0.155,-0.0554
BTI,0.0391,0.2401,0.0672
PII,-0.5465,-0.1859,-0.1853
CLR,0.2819,0.4398,-0.0385
NVO,0.0966,-0.0033,0.0579
IBM.MX,0.0071,-0.0418,-0.0842
FANUY,-0.1083,-0.043,0.2835
WW,0.3613,0.7649,0.5265
CME,0.5618,0.3444,0.2462
DRI,0.308,-0.1813,-0.389
PBCT,-0.1666,-0.0359,-0.1068
ROST,-0.032,0.0514,-0.2715
TMUS,0.1098,0.0688,0.0406
LEA,-0.4354,-0.255,-0.3662
AJG,0.052,0.0123,0.0321
BMRN,0.0623,-0.0088,0.3135
MCO,0.6392,0.3163,0.2605
TOL,0.4746,-0.0459,0.0279
COLD,-0.0611,-0.0529,-0.0075
CSX,0.3141,0.1477,0.1705
BSTZ,1.055,0.2497,0.0181
KYCCF,0.1268,0.0038,0.1537
PTMC,-0.0094,0.1802,0.0684
SRC,0.1775,-0.366,0.278
BKNG,0.2518,-0.3002,0.1309
CCI,0.3471,0.1269,0.1177
MDY,0.3789,-0.0381,-0.3315
TBF,-0.0778,-0.0907,-0.0197
VCRA,0.0616,-0.4865,-0.2557
0QZI.IL,0.958,0.4147,-0.1206
MRAAY,-0.1081,0.0866,-0.0515
LVMUY,0.6154,0.3074,0.0449
IWN,0.2979,0.0209,-0.2476
IHE,-0.1072,-0.1068,-0.1713
WRK,-0.2496,0.2714,0.0932
AXAHY,-0.2041,-0.1123,-0.0075
CVG,0.1827,-0.0017,-0.0252
ZEN,0.5263,-0.2695,-0.1848
APH,0.3038,0.0782,0.119
FCX,2.0479,1.0896,-0.0871
NXPI,0.2813,0.1983,0.4264
RYAAY,-0.2599,-0.4237,-0.1053
MGA,-0.0051,0.413,0.2145
FOXA,0.0045,-0.1544,-0.1176
GSK,-0.0424,-0.122,-0.0489
NUE,0.9046,0.7069,0.4714
FNB,0.0412,-0.1659,-0.1306
PNR,0.45,0.1627,-0.023
INFY,0.4476,0.2253,0.0794
UN,0.0561,0.0563,0.1508
IJR,0.3706,-0.091,0.0079
WAB,-0.4367,-0.3232,-0.326
FLEX,0.3618,0.4061,-0.1674
HL,1.3774,0.1704,-0.4035
TRV,0.0633,0.1467,0.0473
JETS,-0.0503,-0.1158,-0.0838
ZUO,0.5054,-0.3076,-0.3103
INTU,1.0516,0.374,0.0905
DPM,0.1185,0.1681,0.0882
JKHY,0.4544,0.5698,0.2094
SHW,0.7983,0.2584,-0.0147
DBSDY,0.0842,0.0062,-0.0254
SITC,0.1739,-0.4878,0.0993
CWEN,0.7563,0.2471,0.2047
HLT,0.3987,0.1652,0.2348
SWKS,1.0628,-0.0039,-0.0699
VRX,-0.5384,0.4491,-0.1437
BIV,0.0068,0.0637,0.0676
VIOT,-0.1661,-0.5683,-0.2937
YETI,2.2777,0.5707,-0.1305
KTB,0.5133,-0.3412,-0.3575
NGG,-0.1427,-0.2136,-0.0341
VIXY,-0.5894,-0.4338,-0.05
JWN,-0.4688,-0.1912,-0.3866
AXGN,-0.0977,-0.6147,-0.4572
SAP,0.2092,0.1832,0.0723
ARI,-0.3452,0.0402,0.0677
SNA,0.3036,0.3122,0.0763
FBC,0.3666,-0.3466,0.0602
IEFA,0.1819,-0.0304,-0.0244
RHP,-0.034,-0.2276,-0.5288
