official,ticker,buy_date,profit,sell_date
"Sherrill, Mikie",GILD,2020/01/21,4.15,2020/02/20
"Perdue Jr., David A.",JNJ,2015/04/02,49.12,2020/04/16
"Cassidy, William",NVS,2016/03/31,19.27,2019/04/05
"Wyden, Ronald L.",CLX,2020/08/05,-12.45,2020/08/24
"Cisneros, Gilbert",SPG,2020/02/07,-90.63,2020/03/18
"Schrader, Kurt",HD,2021/02/05,43.25,2021/09/01
"Toomey, Patrick J.",VIXY,2014/06/12,-3.2,2014/10/01
"Hoeven, John",DWDP,2018/03/27,-17.24,2018/12/27
"Tuberville, Thomas H.",ECOM,2021/04/16,0.69,2021/08/30
"Tuberville, Thomas H.",ECOM,2021/02/10,-1.61,2021/04/19
"Tuberville, Thomas H.",ECOM,2021/11/22,-1.57,2021/12/27
"Shalala, Donna",WFC,2019/05/20,-0.47,2019/08/28
"Wyden, Ronald L.",AMAT,2020/04/06,95.58,2021/04/06
"Shalala, Donna",AVGO,2019/06/04,16.35,2019/06/24
"Cisneros, Gilbert",CMCSA,2020/03/18,3.72,2020/04/29
"Gottheimer, Josh",CACI,2020/03/24,48.33,2021/03/31
"Gianforte, Greg",TEF,2020/03/18,-0.81,2020/11/13
"Perdue Jr., David A.",SU,2018/12/14,1.83,2019/09/25
"Perdue Jr., David A.",SU,2018/02/09,-16.73,2020/04/14
"Gottheimer, Josh",MELI,2021/04/16,-87.0,2021/10/28
"Gottheimer, Josh",MELI,2021/02/16,-391.37,2021/03/16
"Collins, Susan M.",USB,2016/09/23,7.43,2018/05/08
"Gottheimer, Josh",CTSH,2020/11/16,-6.95,2021/06/15
"Gottheimer, Josh",CTSH,2021/07/16,-0.87,2021/07/22
"Schrader, Kurt",PYPL,2021/02/09,6.93,2021/09/01
"Gottheimer, Josh",HCA,2020/11/16,9.58,2021/01/04
"Allen, Richard W.",TMO,2021/03/10,27.63,2021/04/12
"Tuberville, Thomas H.",AME,2021/03/29,-0.21,2021/09/29
"Murray, Patty",XOM,2017/03/16,0.06,2017/06/15
"Carper, Thomas R.",DRI,2019/11/04,-65.23,2020/04/02
"Gianforte, Greg",HSBC,2020/03/18,0.47,2020/03/27
"Gianforte, Greg",HSBC,2020/01/13,-13.84,2020/11/13
"Lee, Susie",ULTA,2020/05/08,-19.17,2020/06/23
"Tuberville, Thomas H.",DECK,2021/03/29,45.45,2021/09/29
"Inhofe, James M.",EDIT,2017/10/19,-1.86,2019/02/04
"Murray, Patty",ETN,2017/03/16,1.76,2017/06/15
"Welch, Peter",MDT,2020/03/09,-7.46,2020/04/03
"Shalala, Donna",ALLE,2019/02/20,21.19,2019/06/24
"Capito, Shelley M.",NSC,2018/04/05,71.38,2019/06/10
"Perdue Jr., David A.",WFC,2020/03/17,2.77,2020/04/14
"Lee, Susie",TDY,2020/10/19,51.77,2021/02/05
"Inhofe, James M.",XOM,2017/11/13,-6.84,2018/05/03
"Murray, Patty",TUP,2017/03/16,11.71,2017/06/15
"Perdue Jr., David A.",PSXP,2020/02/21,-22.26,2020/04/15
"Shalala, Donna",SHAK,2019/05/15,6.56,2019/06/24
"Garbarino, Andrew",OSW,2021/04/23,-0.15,2021/10/01
"Keating, William R.",VRSN,2021/03/17,30.65,2021/06/10
"Toomey, Patrick J.",GME,2021/01/27,-16.88,2021/01/28
"Loeffler, Kelly",EMR,2020/03/20,6.12,2020/04/07
"Phillips, Dean",DLTR,2020/04/17,31.92,2020/12/18
"Mast, Brian",ZUO,2020/09/03,0.61,2020/12/11
"Tuberville, Thomas H.",PYPL,2021/03/29,10.94,2021/04/01
"Courtney, Joe",BLK,2019/12/31,83.3,2020/08/07
"Gottheimer, Josh",BHP,2021/03/05,-15.23,2021/09/15
"Curtis, John",PEP,2020/03/27,25.57,2021/06/22
"Shalala, Donna",HIW,2019/02/06,-1.79,2019/06/24
"Inhofe, James M.",NFX,2016/03/24,-4.03,2017/06/26
"Perdue Jr., David A.",WBA,2016/05/05,0.03,2017/08/15
"McKinley, David B.",ABT,2020/04/30,19.0,2020/08/28
"Murray, Patty",PPL,2017/03/16,2.6,2017/06/15
"Miller, Carol D.",BTI,2019/02/01,-0.04,2020/07/28
"Gottheimer, Josh",ROK,2021/07/30,31.26,2021/11/02
"Foxx, Virginia",CVI,2020/04/13,-5.34,2020/11/10
"Hickenlooper, John W.",TTD,2021/05/10,32.84,2021/11/08
"Gottheimer, Josh",REGN,2020/05/27,-61.21,2020/12/11
"Gottheimer, Josh",REGN,2021/01/11,68.69,2021/07/01
"Capito, Shelley M.",GDDY,2017/12/20,23.03,2019/03/11
"Capito, Shelley M.",SLB,2018/01/26,-35.91,2019/03/11
"Wyden, Ronald L.",RDS-B,2020/04/06,-1.58,2020/06/04
"Hern, Kevin",SU,2020/07/27,-1.34,2020/11/19
"Jacobs, Sara",PAYC,2021/02/19,-28.87,2021/04/09
"Courtney, Joe",HD,2019/12/31,54.89,2020/08/07
"Schrader, Kurt",APD,2020/11/25,-20.12,2021/02/16
"Cisneros, Gilbert",L,2020/04/29,0.42,2020/09/16
"Newman, Marie",SNAP,2021/01/08,11.83,2021/02/19
"Whitehouse, Sheldon",PANW,2014/02/25,60.6,2017/01/11
"Phillips, Dean",CTXS,2020/09/23,-2.81,2020/12/18
"Inhofe, James M.",BABA,2017/10/23,-22.09,2019/01/16
"Fallon, Patrick",TWTR,2021/11/19,-5.51,2021/12/16
"Cisneros, Gilbert",IBM,2020/04/29,-3.97,2020/09/16
"Shalala, Donna",BDN,2019/06/04,-0.06,2019/06/24
"Foxx, Virginia",BP,2020/09/28,8.96,2021/12/23
"Joyce, David P.",IEFA,2019/03/04,-3.23,2020/06/26
"Roberts, Pat",KSS,2018/08/28,-32.47,2020/01/13
"Gottheimer, Josh",VTRS,2020/11/19,0.21,2020/12/14
"Collins, Susan M.",NSRGY,2014/07/23,-1.19,2018/06/04
"Timmons, William R.",CRM,2020/05/28,0.91,2020/06/29
"Lee, Susie",TTEK,2020/12/22,6.25,2021/06/17
"McKinley, David B.",ACN,2020/04/30,140.39,2021/08/19
"Gottheimer, Josh",SAM,2020/08/13,-110.4,2021/07/27
"Langevin, James R.",SQ,2021/03/24,6.56,2021/03/31
"Schrader, Kurt",AON,2020/09/04,90.21,2021/12/14
"Schrader, Kurt",AON,2021/02/16,58.97,2021/09/01
"Clark, Katherine M.",ORAN,2020/11/05,0.12,2021/07/27
"Banks, James E.",PASO,2020/09/02,-0.01,2020/09/09
"Lofgren, Zoe",CSCO,2020/06/16,8.9,2021/08/02
"Gibbs, Bob",QS,2021/11/15,-8.93,2021/11/24
"Timmons, William R.",JNJ,2020/05/28,-8.12,2020/06/29
"Capito, Shelley M.",JPM,2017/09/08,15.27,2019/03/11
"Gottheimer, Josh",BX,2020/03/17,14.33,2020/05/18
"Cisneros, Gilbert",BMY,2020/01/14,-15.84,2020/03/18
"Greene, Marjorie T.",SFTBY,2021/08/31,-3.71,2021/12/16
"Sherrill, Mikie",CL,2020/01/15,4.26,2020/02/20
"Murray, Patty",TWX,2017/03/16,0.38,2017/06/15
"Castor, Kathy",BIF,2020/01/03,-1.77,2020/03/10
"Capito, Shelley M.",LVS,2017/09/08,-2.98,2019/03/11
"Perdue Jr., David A.",V,2016/01/20,102.91,2020/04/14
"Whitehouse, Sheldon",GS,2017/05/24,-34.56,2018/12/04
"Newman, Marie",MCD,2021/01/15,4.78,2021/02/12
"Fleischmann, Charles J.",IAU,2020/10/22,-0.68,2021/01/21
"Toomey, Patrick J.",T,2014/12/18,5.32,2017/08/07
"Lee, Susie",EHC,2020/05/19,-8.03,2020/08/27
"Brooks, Mo",PFE,2020/03/17,18.24,2021/08/16
"Arenholz, Ashley H.",AMZN,2021/03/08,82.97,2021/03/31
"Shalala, Donna",SPR,2019/02/06,-10.2,2019/06/04
"Schrader, Kurt",ADBE,2020/06/03,213.91,2021/10/14
"Shalala, Donna",NVCR,2019/06/19,-1.4,2019/06/24
"Shalala, Donna",PRA,2019/06/04,-1.22,2019/06/24
"Capito, Shelley M.",CABGY,2017/09/08,1.29,2019/03/11
"Capito, Shelley M.",SYY,2018/04/05,12.86,2020/12/31
"Courtney, Joe",DIS,2019/12/31,-13.71,2020/08/07
"Blumenauer, Earl",NWN,2020/05/15,-3.36,2020/08/11
"Murray, Patty",AMGN,2017/03/16,-16.2,2017/06/15
"Garcia, Mike",AAPL,2020/11/24,7.79,2020/12/10
"Gianforte, Greg",EPOKY,2020/01/13,1.9,2020/08/04
"Foxx, Virginia",WMT,2020/08/28,-5.14,2021/03/26
"Gottheimer, Josh",SRPT,2019/12/13,1.05,2020/11/06
"Whitehouse, Sheldon",CGNX,2019/04/18,-16.0,2020/03/11
"Scott, Austin",BLDP,2020/12/07,0.95,2020/12/09
"Whitehouse, Sheldon",BA,2016/09/28,244.6,2019/03/15
"Suozzi, Thomas",CVS,2021/10/20,7.5,2021/11/10
"Cisneros, Gilbert",DD,2020/02/07,-20.83,2020/03/18
"Cisneros, Gilbert",BABA,2020/12/23,-19.97,2020/12/31
"Clark, Katherine M.",HON,2021/07/27,-10.22,2021/09/16
"Green, Mark",PSXP,2021/02/12,14.19,2021/10/15
"Gianforte, Greg",ALGN,2020/04/29,232.49,2020/11/18
"Perlmutter, Ed",COIN,2021/09/23,2.42,2021/12/21
"Gottheimer, Josh",MCK,2020/11/13,24.25,2021/09/02
"Gottheimer, Josh",MCK,2021/03/23,14.22,2021/10/28
"Gianforte, Greg",SWRAY,2020/03/18,-1.08,2020/11/13
"Phillips, Dean",BSX,2020/08/10,-3.25,2020/12/18
"Murray, Patty",KMB,2017/03/16,-4.11,2017/06/15
"Shalala, Donna",WH,2019/04/30,-0.44,2019/06/24
"Courtney, Joe",C,2020/02/10,-27.21,2020/08/07
"Cisneros, Gilbert",BEN,2020/03/18,-2.21,2020/04/29
"Murray, Patty",MTB,2017/03/16,-2.87,2017/06/15
"Cisneros, Gilbert",FCX,2019/12/06,-6.2,2020/03/18
"Courtney, Joe",TFC,2019/12/31,-18.27,2020/08/07
"Coons, Christopher A.",NFLX,2018/08/23,-27.0,2018/10/24
"Lee, Susie",RHI,2020/04/27,8.88,2020/09/18
"Murray, Patty",GE,2017/03/16,-7.93,2017/06/15
"Newman, Marie",SBUX,2021/04/26,3.34,2021/07/16
"Perdue Jr., David A.",HON,2016/05/05,32.88,2020/04/14
"Yarmuth, John A.",BAC,2020/03/31,15.16,2021/03/05
"Schrader, Kurt",EMR,2021/02/05,14.25,2021/09/13
"Shalala, Donna",CWEN,2019/04/16,0.93,2019/06/24
"Mast, Brian",BEEM,2020/09/15,5.3,2020/11/05
"Clark, Katherine M.",V,2021/07/27,-26.47,2021/09/16
"Perdue Jr., David A.",M,2020/03/20,-0.42,2020/04/14
"Loeffler, Kelly",ABBV,2020/04/07,4.66,2020/04/14
"Inhofe, James M.",GILD,2016/01/28,-8.38,2018/02/22
"Murray, Patty",SLB,2017/03/16,-12.33,2017/06/15
"Inhofe, James M.",CVS,2017/09/15,-8.05,2017/10/11
"Perdue Jr., David A.",C,2018/04/24,-28.04,2020/04/16
"Cassidy, William",DIS,2017/10/25,30.99,2020/08/19
"Cassidy, William",DIS,2016/03/31,27.52,2020/11/05
"Schrader, Kurt",DLR,2021/02/05,-13.56,2021/03/12
"Gottheimer, Josh",ABNB,2021/02/16,-7.1,2021/03/16
"Perlmutter, Ed",GOOG,2021/05/11,301.5,2021/07/07
"Tuberville, Thomas H.",SSYS,2021/09/20,16.92,2021/11/04
"Curtis, John",GPN,2021/06/22,-57.4,2021/11/08
"Greene, Marjorie T.",PAGS,2021/01/22,-30.12,2021/12/16
"Whitehouse, Sheldon",TMUS,2017/01/24,-0.22,2017/11/01
"Whitehouse, Sheldon",CMCSA,2016/05/24,2.19,2018/04/03
"Gianforte, Greg",JAPSY,2020/03/18,-0.36,2020/11/13
"Newman, Marie",WMT,2021/03/22,19.02,2021/08/20
"Gottheimer, Josh",ALGT,2020/10/16,124.21,2021/03/08
"Murray, Patty",AAPL,2017/03/16,0.67,2017/06/15
"Welch, Peter",FTDR,2020/02/19,-9.48,2020/03/16
"Moran, Jerry",DVA,2018/12/06,47.86,2021/12/21
"Gottheimer, Josh",ROKU,2021/03/15,23.28,2021/04/16
"Phillips, Dean",SYF,2020/01/22,-21.71,2020/04/02
"Lee, Susie",WRK,2020/12/10,12.73,2021/06/10
"Newman, Marie",ETN,2021/02/16,4.65,2021/02/26
"Perdue Jr., David A.",UN,2019/02/25,-1.27,2020/04/14
"Newman, Marie",MSFT,2021/01/14,12.83,2021/01/22
"Toomey, Patrick J.",LGP,2014/06/11,5.97,2014/08/07
"Lee, Susie",ARMK,2020/04/27,-3.8,2020/08/04
"Cisneros, Gilbert",OLLI,2020/02/21,24.94,2020/05/21
"Cisneros, Gilbert",DXC,2019/12/06,-3.05,2020/02/07
"Newman, Marie",GM,2021/01/15,4.69,2021/01/22
"Shalala, Donna",EXAS,2019/06/19,-1.47,2019/06/24
"Lowenthal, Alan S.",ADBE,2021/03/17,170.45,2021/12/15
"Collins, Susan M.",CFR,2017/06/15,-10.33,2018/12/21
"Carper, Thomas R.",APO,2020/04/02,18.13,2020/07/09
"Shalala, Donna",TCEHY,2019/01/29,1.53,2019/06/24
"Clark, Katherine M.",FSLR,2021/06/04,27.41,2021/09/16
"Lowenthal, Alan S.",NEE,2020/03/24,19.79,2020/07/21
"Gottheimer, Josh",ROG,2020/10/26,73.18,2021/03/09
"Phillips, Dean",DLR,2020/04/02,-0.1,2020/12/18
"Hern, Kevin",MDT,2020/07/27,2.94,2021/12/20
"Gianforte, Greg",SSL,2020/01/13,-18.17,2020/04/15
"Meijer, Peter",ATO,2021/01/13,1.75,2021/01/28
"Hoeven, John",F,2014/04/28,-3.56,2016/12/28
"Curtis, John",PGR,2020/03/27,21.73,2021/06/22
"Loeffler, Kelly",AIG,2020/03/16,2.3,2020/04/14
"Loeffler, Kelly",AIG,2020/03/27,-1.96,2020/04/07
"Scott, Austin",JNJ,2021/01/26,-3.54,2021/09/10
"Capito, Shelley M.",LRLCY,2017/09/08,8.13,2019/03/11
"Murray, Patty",BMY,2017/03/16,-2.97,2017/06/15
"Perdue Jr., David A.",DVN,2018/02/23,-3.64,2018/11/26
"Perdue Jr., David A.",DVN,2018/12/27,-0.95,2019/10/11
"Perdue Jr., David A.",DVN,2020/02/28,-6.26,2020/04/14
"Wyden, Ronald L.",CAT,2020/04/06,10.54,2020/07/13
"Blumenauer, Earl",POR,2020/06/01,-3.67,2020/08/11
"Whitehouse, Sheldon",COF,2017/07/28,-8.71,2018/12/19
"Carper, Thomas R.",SWKS,2020/04/02,49.09,2020/07/09
"Lofgren, Zoe",HCA,2020/06/15,149.4,2021/08/02
"Cisneros, Gilbert",DLR,2020/03/18,2.39,2020/12/22
"Gottheimer, Josh",HELE,2020/03/02,28.72,2020/11/19
"Carper, Thomas R.",LMRK,2020/07/09,6.52,2021/08/23
"Shalala, Donna",BERY,2019/04/30,-7.41,2019/06/24
"Carper, Thomas R.",WW,2019/02/27,7.5,2020/11/20
"Lofgren, Zoe",CVS,2021/08/09,2.78,2021/08/24
"Capito, Shelley M.",RBGLY,2017/09/08,-2.87,2019/03/11
"Hern, Kevin",BDX,2020/04/09,-13.37,2020/11/19
"Reed, John F.",ISRG,2016/11/23,112.22,2019/02/28
"Perdue Jr., David A.",IP,2019/10/02,6.55,2019/12/12
"Perdue Jr., David A.",IP,2015/08/24,-1.63,2018/10/24
"Manning, Kathy",JNJ,2021/01/15,3.17,2021/04/30
"Shalala, Donna",BOOM,2019/06/04,-10.86,2019/06/24
"Lee, Susie",WH,2020/06/03,11.0,2021/02/11
"Clark, Katherine M.",AY,2021/06/04,1.04,2021/09/16
"Gianforte, Greg",CHGCY,2020/01/13,6.18,2020/04/14
"Gottheimer, Josh",MEDP,2020/10/29,98.46,2021/10/26
"Frankel, Lois",CIEN,2020/07/24,-13.34,2020/11/20
"Murray, Patty",QCOM,2017/03/16,-1.66,2017/06/15
"Clark, Katherine M.",INTC,2020/11/05,8.64,2021/09/16
"Collins, Susan M.",ESRX,2014/05/07,2.78,2016/12/16
"Clark, Katherine M.",BBY,2021/06/04,-6.25,2021/09/16
"Schrader, Kurt",SQ,2021/02/09,-53.32,2021/05/14
"Phillips, Dean",VIAC,2020/02/28,-11.12,2020/04/02
"Shalala, Donna",EVOP,2019/05/15,2.34,2019/06/24
"Toomey, Patrick J.",VZ,2015/06/04,1.29,2017/01/27
"Conaway, K. M.",SDY,2019/12/03,-15.85,2020/03/11
"Courtney, Joe",ABT,2019/12/31,14.8,2020/08/07
"Shalala, Donna",RIO,2019/04/11,-1.17,2019/06/24
"Newman, Marie",UA,2021/04/05,1.47,2021/04/30
"Shalala, Donna",DLR,2019/05/20,4.2,2019/08/28
"Gottheimer, Josh",WBS,2020/10/16,4.69,2020/10/23
"Roberts, Pat",T,2017/07/14,2.73,2017/09/26
"Lee, Susie",AVYA,2020/11/23,2.2,2021/09/15
"Frankel, Lois",HON,2020/02/19,31.01,2021/01/06
"Sherrill, Mikie",BMY,2020/01/21,-1.64,2020/02/20
"Clark, Katherine M.",NGG,2020/10/22,1.18,2020/11/05
"Cisneros, Gilbert",CL,2019/12/06,0.89,2020/03/18
"Roberts, Pat",MSFT,2019/10/23,75.25,2020/09/04
"McCaul, Michael T.",NFG,2020/10/29,2.19,2020/11/03
"Gianforte, Greg",YNDX,2020/01/13,16.91,2020/10/08
"Shalala, Donna",AMH,2019/06/04,0.6,2019/06/24
"Collins, Susan M.",VRX,2014/03/11,-7.9,2014/05/07
"Joyce, David P.",IVV,2019/03/04,23.03,2020/06/26
"Curtis, John",ADBE,2020/03/27,264.19,2021/06/22
"Marshall, Roger W.",INTC,2020/09/02,-1.72,2020/09/15
"Lowenthal, Alan S.",AZN,2021/02/22,4.71,2021/12/01
"Perdue Jr., David A.",BK,2019/09/30,-8.9,2020/04/14
"Toomey, Patrick J.",NKLA,2020/07/09,-17.42,2020/07/20
"Lee, Susie",POOL,2021/02/23,18.04,2021/03/08
"Courtney, Joe",FISV,2020/05/01,1.19,2020/08/07
"Curtis, John",DIS,2019/05/14,42.92,2021/02/02
"Gottheimer, Josh",CVX,2020/05/04,-12.44,2020/09/15
"Shalala, Donna",DEO,2019/02/15,17.19,2019/06/24
"Collins, Susan M.",AJG,2014/04/15,1.62,2014/06/19
"Cisneros, Gilbert",WDFC,2020/04/23,14.11,2020/07/30
"Whitehouse, Sheldon",QCOM,2017/04/05,-4.98,2017/09/20
"Conaway, K. M.",HD,2020/05/19,8.5,2020/07/01
"Shalala, Donna",FIVE,2019/04/03,7.69,2019/06/24
"Murray, Patty",KO,2017/03/16,3.05,2017/06/15
"Shalala, Donna",PNR,2019/01/23,-3.5,2019/06/24
"Beyer, Donald S.",FANUF,2020/01/16,-22.95,2020/05/07
"Beyer, Donald S.",FANUF,2019/12/24,-28.86,2020/04/28
"Cisneros, Gilbert",CYRX,2020/02/06,27.71,2020/11/24
"Toomey, Patrick J.",BAC,2017/01/25,6.97,2018/01/05
"Cassidy, William",XOM,2018/04/25,0.29,2018/12/07
"Capito, Shelley M.",SJM,2016/04/19,-25.05,2017/10/06
"Lee, Susie",CCL,2020/07/06,-0.79,2020/07/08
"Shalala, Donna",ZEN,2019/04/03,5.36,2019/06/24
"Crenshaw, Daniel",RIVN,2021/12/14,-19.49,2021/12/23
"Evans, Dwight",DEO,2020/03/02,0.45,2020/07/27
"Capito, Shelley M.",SFTBY,2017/09/08,4.16,2019/03/11
"Murray, Patty",WMT,2017/03/16,8.15,2017/06/15
"Lee, Susie",KMX,2020/10/19,40.94,2021/07/07
"Shalala, Donna",ABEV,2019/03/15,0.5,2019/06/24
"Inhofe, James M.",CTSH,2016/03/11,-2.27,2016/11/15
"Shalala, Donna",SAP,2019/02/15,28.7,2019/06/24
"Courtney, Joe",JPM,2019/12/31,-40.86,2020/08/07
"Langevin, James R.",QQQ,2020/02/28,12.18,2020/03/04
"Phillips, Dean",CNP,2020/02/28,-8.99,2020/04/02
"Frankel, Lois",NXPI,2020/01/29,27.14,2020/12/09
"Hoeven, John",IVZ,2016/06/28,-7.52,2018/12/27
"Capito, Shelley M.",GIS,2018/04/24,-5.48,2018/12/12
"Phillips, Dean",GILD,2020/09/23,-4.68,2020/12/18
"Gianforte, Greg",AAGIY,2020/01/03,0.93,2020/01/13
"Frankel, Lois",NSP,2019/12/17,4.66,2020/11/16
"Shalala, Donna",AMBA,2019/05/15,-4.03,2019/06/24
"Inhofe, James M.",AIG,2018/11/05,11.83,2019/07/17
"Lee, Susie",BFAM,2020/05/19,6.85,2020/06/24
"Hoeven, John",BA,2014/04/28,0.93,2014/09/29
"Lowenthal, Alan S.",IWN,2020/11/09,42.13,2021/12/15
"Schrader, Kurt",ETN,2021/02/05,37.72,2021/09/13
"Cisneros, Gilbert",TCOM,2020/01/29,-5.96,2020/07/13
"Perlmutter, Ed",PFE,2020/06/10,0.95,2020/09/01
"Courtney, Joe",PLD,2019/12/31,15.8,2020/08/07
"Gianforte, Greg",MFG,2020/03/18,0.61,2020/11/13
"Cisneros, Gilbert",TWTR,2020/02/07,-15.75,2020/03/18
"Shalala, Donna",ESNT,2019/03/06,1.81,2019/04/16
"Foxx, Virginia",DUK,2020/03/17,-1.78,2020/08/31
"Loeffler, Kelly",CAT,2020/04/07,-8.48,2020/04/14
"Gottheimer, Josh",NCLTY,2020/03/12,2.11,2021/12/09
"Sherrill, Mikie",SLB,2020/01/15,-4.5,2020/02/20
"Courtney, Joe",MSFT,2019/12/31,56.2,2020/08/07
"Shalala, Donna",PLNT,2019/03/19,7.02,2019/06/24
"Gottheimer, Josh",ESTC,2021/02/25,-23.89,2021/03/15
"Murray, Patty",PSA,2017/03/16,-10.72,2017/06/15
"Cisneros, Gilbert",LHX,2020/09/16,3.05,2020/12/22
"Perdue Jr., David A.",DPM,2016/04/21,0.53,2016/11/09
"Yarmuth, John A.",ICE,2020/09/17,18.02,2021/01/11
"Inhofe, James M.",CHKP,2017/01/26,-0.02,2018/04/26
"Clark, Katherine M.",UNP,2020/10/22,1.55,2020/11/05
"Roberts, Pat",COF,2017/09/26,10.05,2017/10/30
"Cisneros, Gilbert",UPS,2020/03/18,-0.45,2020/04/29
"Gottheimer, Josh",SNOW,2020/11/06,-22.41,2020/11/11
"Phillips, Dean",AAL,2020/05/13,6.07,2021/01/05
"Tuberville, Thomas H.",BABA,2021/12/21,-2.3,2021/12/23
"Tuberville, Thomas H.",BABA,2021/07/14,-48.75,2021/09/13
"Sherrill, Mikie",SEIC,2020/01/15,3.09,2020/02/20
"Carper, Thomas R.",TSN,2020/04/02,2.19,2020/07/09
"Cisneros, Gilbert",NWSA,2020/03/18,0.19,2020/04/29
"McKinley, David B.",NFLX,2020/08/20,10.41,2021/05/27
"Reed, John F.",FEYE,2014/09/09,-20.74,2016/11/23
"Murray, Patty",JPM,2017/03/16,-5.53,2017/06/15
"Hoeven, John",MRK,2016/01/28,10.79,2017/01/25
"Lee, Susie",FEYE,2020/05/08,-0.24,2020/05/27
"Allen, Richard W.",PYPL,2021/02/10,-39.04,2021/10/22
"Marshall, Roger W.",MSFT,2020/09/03,-13.78,2020/09/15
"Perdue Jr., David A.",GIS,2018/04/24,15.67,2020/04/16
"Toomey, Patrick J.",EEM,2015/02/27,-8.44,2015/12/30
"Carper, Thomas R.",DDOG,2020/11/20,13.62,2021/01/11
"Shalala, Donna",CCS,2019/02/06,-0.51,2019/04/03
"Gottheimer, Josh",DEO,2020/09/30,35.78,2021/04/13
"Toomey, Patrick J.",SHY,2015/01/05,0.43,2016/05/02
"Lofgren, Zoe",PFE,2021/09/30,-2.09,2021/10/13
"Gottheimer, Josh",BBVA,2020/01/10,-2.68,2020/09/15
"Curtis, John",TMO,2020/03/27,210.05,2021/06/22
"Gottheimer, Josh",CYRX,2020/01/14,41.83,2020/11/13
"Foxx, Virginia",SCU,2021/10/26,-5.42,2021/12/20
"Capito, Shelley M.",CVX,2017/09/08,12.33,2019/03/11
"Shalala, Donna",ADDYY,2019/01/29,34.57,2019/06/24
"Courtney, Joe",BLL,2020/05/01,10.49,2020/08/07
"Shalala, Donna",COP,2019/05/20,-10.47,2019/08/28
"Carper, Thomas R.",NUAN,2020/11/20,12.37,2021/04/13
"Whitehouse, Sheldon",ABBV,2014/12/18,-12.07,2015/03/10
"Shalala, Donna",TWTR,2019/03/28,2.92,2019/06/24
"Murray, Patty",PFE,2017/03/16,-1.56,2017/06/15
"Lee, Susie",TOL,2020/07/23,7.81,2020/09/18
"Clark, Katherine M.",MRK,2021/07/27,-5.08,2021/09/16
"Lowenthal, Alan S.",GM,2020/11/23,3.35,2021/08/23
"Clark, Katherine M.",CLNE,2021/02/08,-9.05,2021/09/16
"Curtis, John",MRK,2020/03/27,8.22,2021/07/19
"Moran, Jerry",JPM,2018/12/06,-5.53,2018/12/19
"Cisneros, Gilbert",LUV,2020/01/13,-21.99,2020/04/02
"Gottheimer, Josh",CCL,2020/01/10,-32.45,2020/03/13
"Shalala, Donna",MED,2019/04/30,-21.65,2019/06/24
"Cisneros, Gilbert",DIS,2020/03/12,8.45,2020/03/26
"Shalala, Donna",RHHBY,2019/01/29,3.13,2019/06/24
"Gottheimer, Josh",SLB,2020/01/10,-23.54,2020/04/13
"Inhofe, James M.",TEL,2018/12/27,21.16,2019/04/26
"Curtis, John",CRM,2020/03/27,94.62,2021/06/22
"Courtney, Joe",ZTS,2019/12/31,27.69,2020/08/07
"Tuberville, Thomas H.",ATHM,2021/03/29,-50.53,2021/09/29
"Lee, Susie",SMG,2020/04/07,33.88,2020/06/05
"Yarmuth, John A.",EBAY,2020/07/01,1.63,2020/09/03
"Murray, Patty",GD,2017/03/16,9.7,2017/06/15
"Shalala, Donna",PDCE,2019/04/30,-10.12,2019/06/19
"Marshall, Roger W.",AMD,2020/05/04,3.99,2020/05/12
"Lee, Susie",TJX,2020/05/19,-0.14,2020/06/29
"Phillips, Dean",L,2020/02/28,-11.43,2020/04/02
"Allen, Richard W.",MRK,2020/07/02,-3.91,2021/03/10
"Comer, James",WLK,2020/02/24,-1.58,2020/08/06
"Shalala, Donna",OXM,2019/01/09,-0.11,2019/06/24
"McCaul, Michael T.",ACN,2020/11/04,30.97,2021/01/12
"Shalala, Donna",PLCE,2019/04/16,-15.54,2019/06/24
"Hern, Kevin",ICE,2020/02/14,-0.38,2020/07/22
"Moran, Jerry",GS,2018/12/06,-11.29,2018/12/19
"Cisneros, Gilbert",MOS,2020/02/07,-12.49,2020/03/18
"Conaway, K. M.",DIA,2020/02/10,-94.0,2020/03/18
"Shalala, Donna",DOMO,2019/03/19,-14.15,2019/06/24
"Murray, Patty",CMA,2017/03/16,2.56,2017/06/15
"Cisneros, Gilbert",CENT,2020/01/29,2.4,2020/05/15
"Gianforte, Greg",IBN,2020/01/13,-5.65,2020/08/04
"Shalala, Donna",LUKOY,2019/03/18,-3.34,2019/06/24
"Carper, Thomas R.",RODM,2020/04/02,7.66,2021/01/13
"Langevin, James R.",AAPL,2020/10/30,29.02,2021/07/02
"Phillips, Dean",BAX,2020/09/23,1.72,2020/12/18
"Green, Mark",AROC,2020/06/11,0.77,2020/07/02
"Lee, Susie",LKQ,2020/10/02,7.16,2020/11/12
"Loeffler, Kelly",CR,2020/03/20,9.23,2020/04/07
"Capito, Shelley M.",AHKSY,2017/09/08,-1.49,2019/03/11
"Gottheimer, Josh",EL,2020/11/13,78.94,2021/10/26
"Gianforte, Greg",SGSOY,2020/01/13,-1.02,2020/08/04
"Gianforte, Greg",WBK,2020/03/18,4.05,2020/11/13
"Beyer, Donald S.",RHHBF,2020/11/20,15.75,2021/04/14
"Clark, Katherine M.",SAP,2020/11/05,28.69,2021/09/16
