name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Carper, Thomas R.",AXS,2020/07/09,2020/10/15,2022/10/13,,2021/10/14,0.1345,2021/04/15,0.1903
"Perdue Jr., David A.",SHLX,2018/02/05,2018/05/14,2020/05/11,-0.4957,2019/05/13,-0.135,2018/11/12,-0.1611
"Carper, Thomas R.",DRI,2019/11/04,2020/02/10,2022/02/07,0.1529,2021/02/08,0.081,2020/08/10,-0.3296
"Phillips, Dean",SNE,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,,2021/09/22,
"Capito, Shelley M.",AMGN,2018/04/05,2018/07/12,2020/07/09,0.2995,2019/07/11,-0.0772,2019/01/10,0.0418
"Capito, Shelley M.",PSX,2020/12/31,2021/04/08,2023/04/06,,2022/04/07,,2021/10/07,0.0102
"Beyer, Donald S.",AAPL,2020/01/28,2020/05/05,2022/05/03,,2021/05/04,0.7344,2020/11/03,0.4794
"Gottheimer, Josh",ROG,2020/10/26,2021/02/01,2023/01/30,,2022/01/31,0.6815,2021/08/02,0.1906
"Perdue Jr., David A.",PAA,2019/12/10,2020/03/17,2022/03/15,1.0029,2021/03/16,0.8526,2020/09/15,0.3487
"Capito, Shelley M.",STT,2018/02/27,2018/06/05,2020/06/02,-0.3544,2019/06/04,-0.4146,2018/12/04,-0.2814
"Wittman, Robert J.",BSX,2020/10/02,2021/01/08,2023/01/06,,2022/01/07,0.1532,2021/07/09,0.1857
"Perdue Jr., David A.",URBN,2019/12/13,2020/03/20,2022/03/18,0.7116,2021/03/19,1.5694,2020/09/18,0.4096
"Inhofe, James M.",RTN,2018/12/11,2019/03/19,2021/03/16,,2020/03/17,,2019/09/17,
"Lee, Susie",MSI,2020/08/27,2020/12/03,2022/12/01,,2021/12/02,0.4677,2021/06/03,0.2216
"Perdue Jr., David A.",WLK,2016/06/23,2016/09/29,2018/09/27,0.6279,2017/09/28,0.5981,2017/03/30,0.2638
"Curtis, John",PGR,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.2379,2021/01/01,0.2159
"Shalala, Donna",XENT,2019/03/06,2019/06/12,2021/06/09,-0.306,2020/06/10,-0.4211,2019/12/11,-0.1317
"Lee, Susie",REYN,2020/04/15,2020/07/22,2022/07/20,,2021/07/21,-0.1179,2021/01/20,-0.1271
"Wyden, Ronald L.",GOOG,2020/04/08,2020/07/15,2022/07/13,,2021/07/14,0.7466,2021/01/13,0.1549
"Gianforte, Greg",SBGSY,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,0.8425,2020/10/20,0.4346
"Whitehouse, Sheldon",ADI,2017/02/10,2017/05/19,2019/05/17,0.2525,2018/05/18,0.1641,2017/11/17,0.1128
"Phillips, Dean",CRM,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.1445,2021/06/30,0.1009
"Roberts, Pat",FB,2018/02/20,2018/05/29,2020/05/26,0.2754,2019/05/28,-0.0118,2018/11/27,-0.2704
"Gianforte, Greg",THR,2020/12/15,2021/03/23,2023/03/21,,2022/03/22,-0.0529,2021/09/21,-0.1598
"Carper, Thomas R.",NWL,2017/08/31,2017/12/07,2019/12/05,-0.403,2018/12/06,-0.2772,2018/06/07,-0.2235
"Perdue Jr., David A.",CZR,2017/08/29,2017/12/05,2019/12/03,0.6798,2018/12/04,0.3487,2018/06/05,0.442
"Perdue Jr., David A.",GPK,2019/08/08,2019/11/14,2021/11/11,0.2325,2020/11/12,-0.1386,2020/05/14,-0.247
"Marchant, Kenny",BA,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,-0.1297,2021/08/26,-0.0099
"Whitehouse, Sheldon",IBM,2016/10/26,2017/02/01,2019/01/30,-0.2304,2018/01/31,-0.0598,2017/08/02,-0.1695
"Gottheimer, Josh",DE,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,0.1739,2021/09/22,-0.0595
"Whitehouse, Sheldon",LRCX,2018/10/25,2019/01/31,2021/01/28,2.0285,2020/01/30,0.8334,2019/08/01,0.2377
"Gianforte, Greg",NTOIY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.577,2020/12/23,0.7847
"Collins, Susan M.",WFC,2014/05/07,2014/08/13,2016/08/10,-0.0295,2015/08/12,0.132,2015/02/11,0.0796
"Gottheimer, Josh",CSTL,2020/12/21,2021/03/29,2023/03/27,,2022/03/28,,2021/09/27,0.1985
"Davis, Susan A.",BIDU,2020/02/11,2020/05/19,2022/05/17,,2021/05/18,0.6736,2020/11/17,0.2456
"Gottheimer, Josh",CVX,2020/05/04,2020/08/10,2022/08/08,,2021/08/09,0.135,2021/02/08,0.0264
"Perdue Jr., David A.",KR,2019/08/06,2019/11/12,2021/11/09,0.5612,2020/11/10,0.1701,2020/05/12,0.2603
"Cisneros, Gilbert",HTLD,2020/03/31,2020/07/07,2022/07/05,,2021/07/06,-0.1744,2021/01/05,-0.1331
"Perdue Jr., David A.",MU,2018/09/11,2018/12/18,2020/12/15,1.1144,2019/12/17,0.5477,2019/06/18,-0.0163
"Cisneros, Gilbert",LHX,2020/09/16,2020/12/23,2022/12/21,,2021/12/22,0.1124,2021/06/23,0.1943
"Cisneros, Gilbert",ABMD,2020/04/09,2020/07/16,2022/07/14,,2021/07/15,0.1312,2021/01/14,0.1733
"Rooney, Francis",PM,2020/03/24,2020/06/30,2022/06/28,,2021/06/29,0.4043,2020/12/29,0.1786
"Loeffler, Kelly",DFS,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,1.6593,2021/01/12,1.0023
"Perdue Jr., David A.",CBS,2018/07/30,2018/11/05,2020/11/02,,2019/11/04,,2019/05/06,
"Gibbs, Bob",VZ,2020/01/08,2020/04/15,2022/04/13,,2021/04/14,0.0061,2020/10/14,0.0278
"Green, Mark",GLP,2020/08/04,2020/11/10,2022/11/08,,2021/11/09,0.455,2021/05/11,0.5114
"Roberts, Pat",HDS,2016/06/10,2016/09/16,2018/09/14,,2017/09/15,,2017/03/17,
"Green, Mark",SHLX,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,0.1546,2021/08/25,0.0186
"Hoeven, John",BX,2018/12/27,2019/04/04,2021/04/01,1.157,2020/04/02,0.1762,2019/10/03,0.3533
"Phillips, Dean",PM,2020/02/28,2020/06/05,2022/06/03,,2021/06/04,0.2788,2020/12/04,0.0418
"Marchant, Kenny",GOOG,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,0.2526,2021/08/26,0.3859
"Sullivan, Daniel S.",GFAFX,2018/12/21,2019/03/29,2021/03/26,,2020/03/27,,2019/09/27,
"Gianforte, Greg",PRSP,2020/02/11,2020/05/19,2022/05/17,,2021/05/18,,2020/11/17,
"Lee, Susie",WH,2020/06/05,2020/09/11,2022/09/09,,2021/09/10,0.3597,2021/03/12,0.3117
"Perdue Jr., David A.",DISCA,2016/07/12,2016/10/18,2018/10/16,0.2878,2017/10/17,-0.2563,2017/04/18,0.1211
"Blumenauer, Earl",VIAC,2020/03/02,2020/06/08,2022/06/06,,2021/06/07,0.5416,2020/12/07,0.3472
"Lowenthal, Alan S.",COLD,2020/01/27,2020/05/04,2022/05/02,,2021/05/03,0.4148,2020/11/02,0.2706
"Cisneros, Gilbert",INTU,2019/12/26,2020/04/02,2022/03/31,,2021/04/01,0.7705,2020/10/01,0.4955
"Perdue Jr., David A.",MRK,2017/10/30,2018/02/05,2020/02/03,0.5184,2019/02/04,0.3294,2018/08/06,0.1517
"Conaway, K. M.",VIG,2019/12/03,2020/03/10,2022/03/08,0.3804,2021/03/09,0.276,2020/09/08,0.1376
"Beyer, Donald S.",NVS,2020/02/14,2020/05/22,2022/05/20,,2021/05/21,0.0462,2020/11/20,0.036
"Green, Mark",GEL,2020/08/12,2020/11/18,2022/11/16,,2021/11/17,1.0561,2021/05/19,0.5289
"Gottheimer, Josh",HMN,2020/10/16,2021/01/22,2023/01/20,,2022/01/21,-0.1199,2021/07/23,-0.0895
"Roberts, Pat",CELG,2015/02/05,2015/05/14,2017/05/11,,2016/05/12,,2015/11/12,
"Cisneros, Gilbert",PGNY,2020/06/01,2020/09/07,2022/09/05,,2021/09/06,1.1571,2021/03/08,0.5987
"Roberts, Pat",BAC,2018/01/05,2018/04/13,2020/04/10,-0.1992,2019/04/12,-0.0156,2018/10/12,-0.0652
"Davis, Susan A.",EXC,2020/03/16,2020/06/22,2022/06/20,,2021/06/21,0.1941,2020/12/21,0.1125
"Loeffler, Kelly",CL,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.1179,2021/01/12,0.1107
"Smith, Tina",MSTY.PA,2018/10/29,2019/02/04,2021/02/01,,2020/02/03,,2019/08/05,
"Foxx, Virginia",BP,2019/12/23,2020/03/30,2022/03/28,,2021/03/29,0.0712,2020/09/28,-0.2204
"Green, Mark",GEL,2020/08/11,2020/11/17,2022/11/15,,2021/11/16,1.1964,2021/05/18,0.6713
"Frankel, Lois",MMC,2020/04/22,2020/07/29,2022/07/27,,2021/07/28,0.2635,2021/01/27,-0.0489
"Roberts, Pat",NVDA,2019/10/01,2020/01/07,2022/01/04,3.9203,2021/01/05,1.2193,2020/07/07,0.6665
"Gottheimer, Josh",NSRGY,2020/03/13,2020/06/19,2022/06/17,,2021/06/18,0.1115,2020/12/18,0.0265
"Rooney, Francis",REYN,2020/09/14,2020/12/21,2022/12/19,,2021/12/20,0.0079,2021/06/21,-0.0047
"Inhofe, James M.",CLR,2016/01/08,2016/04/15,2018/04/13,0.845,2017/04/14,0.3404,2016/10/14,0.5595
"Gottheimer, Josh",CYRX,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,1.9447,2020/10/20,1.705
"Inhofe, James M.",SYF,2016/02/24,2016/06/01,2018/05/30,0.1251,2017/05/31,-0.1377,2016/11/30,0.1057
"Sullivan, Daniel S.",GTCSX,2019/07/17,2019/10/23,2021/10/20,,2020/10/21,,2020/04/22,
"Cisneros, Gilbert",KHC,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.2609,2020/12/23,0.086
"Murray, Patty",CCI,2017/03/16,2017/06/22,2019/06/20,0.3725,2018/06/21,0.0312,2017/12/21,0.0854
"Scott, Austin",BLDP,2020/12/07,2021/03/15,2023/03/13,,2022/03/14,-0.5985,2021/09/13,-0.4179
"Hoeven, John",MDU,2015/03/20,2015/06/26,2017/06/23,0.3806,2016/06/24,0.1778,2015/12/25,-0.075
"Roberts, Pat",AAPL,2015/01/28,2015/05/06,2017/05/03,0.1665,2016/05/04,-0.2415,2015/11/04,-0.0187
"Shalala, Donna",BKU,2019/03/06,2019/06/12,2021/06/09,0.4293,2020/06/10,-0.3284,2019/12/11,0.0641
"Capito, Shelley M.",INTC,2018/01/26,2018/05/04,2020/05/01,0.1232,2019/05/03,-0.0124,2018/11/02,-0.0851
"Hoeven, John",F,2014/04/28,2014/08/04,2016/08/01,-0.2658,2015/08/03,-0.1229,2015/02/02,-0.1185
"McKinley, David B.",KMX,2020/08/20,2020/11/26,2022/11/24,,2021/11/25,0.5148,2021/05/27,0.2067
"Courtney, Joe",FISV,2020/05/01,2020/08/07,2022/08/05,,2021/08/06,0.0819,2021/02/05,0.1053
"Beyer, Donald S.",TJX,2020/02/19,2020/05/27,2022/05/25,,2021/05/26,0.212,2020/11/25,0.1277
"Lee, Susie",ACI,2020/07/23,2020/10/29,2022/10/27,,2021/10/28,1.0136,2021/04/29,0.2651
"Wittman, Robert J.",SCHW,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,0.7977,2020/10/16,0.0818
"Whitehouse, Sheldon",IBM,2016/06/07,2016/09/13,2018/09/11,-0.0676,2017/09/12,-0.072,2017/03/14,0.1231
"Hern, Kevin",WMB,2020/09/28,2021/01/04,2023/01/02,,2022/01/03,0.3011,2021/07/05,0.3159
"Collins, Susan M.",SRCL,2014/11/10,2015/02/16,2017/02/13,-0.4147,2016/02/15,-0.1741,2015/08/17,0.1014
"Gottheimer, Josh",BKNG,2020/07/16,2020/10/22,2022/10/20,,2021/10/21,0.3743,2021/04/22,0.3538
"Roe, David P.",MCD,2020/06/10,2020/09/16,2022/09/14,,2021/09/15,0.0702,2021/03/17,-0.0069
"Beyer, Donald S.",NTLA,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,0.3276,2021/08/25,1.569
"Phillips, Dean",SCHW,2020/01/09,2020/04/16,2022/04/14,,2021/04/15,0.9223,2020/10/15,0.1102
"Roberts, Pat",FB,2014/03/14,2014/06/20,2016/06/17,0.7711,2015/06/19,0.2882,2014/12/19,0.2354
"Whitehouse, Sheldon",SBUX,2014/10/02,2015/01/08,2017/01/05,0.3591,2016/01/07,0.38,2015/07/09,0.3112
"Loeffler, Kelly",VMC,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.4486,2021/01/12,0.3794
"Lee, Susie",LW,2020/04/15,2020/07/22,2022/07/20,,2021/07/21,0.1453,2021/01/20,0.1556
"Blumenauer, Earl",VOD,2020/05/13,2020/08/19,2022/08/17,,2021/08/18,0.0866,2021/02/17,0.1866
"Lowenthal, Alan S.",KTOS,2020/09/16,2020/12/23,2022/12/21,,2021/12/22,-0.2531,2021/06/23,0.0139
"Shalala, Donna",UMPQ,2019/01/09,2019/04/17,2021/04/14,0.0078,2020/04/15,-0.4091,2019/10/16,-0.1114
"Cisneros, Gilbert",CMP,2020/01/29,2020/05/06,2022/05/04,,2021/05/05,0.3975,2020/11/04,0.2485
"Whitehouse, Sheldon",UA,2015/04/13,2015/07/20,2017/07/17,,2016/07/18,,2016/01/18,
"Curtis, John",LMT,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.047,2021/01/01,-0.0438
"Perdue Jr., David A.",BWXT,2019/01/03,2019/04/11,2021/04/08,0.3237,2020/04/09,0.0155,2019/10/10,0.0805
"Shalala, Donna",PDM,2019/04/16,2019/07/23,2021/07/20,-0.0598,2020/07/21,-0.2156,2020/01/21,0.1556
"Green, Mark",DCP,2020/07/08,2020/10/14,2022/10/12,,2021/10/13,1.4596,2021/04/14,0.7593
"Shalala, Donna",WAFD,2019/03/06,2019/06/12,2021/06/09,0.0126,2020/06/10,-0.1215,2019/12/11,0.1118
"Gianforte, Greg",JAPSY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.2085,2020/12/23,-0.0371
"Conaway, K. M.",VV,2020/06/09,2020/09/15,2022/09/13,,2021/09/14,0.3149,2021/03/16,0.1721
"Gianforte, Greg",LNSTY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.1337,2020/12/23,0.2001
"Wyden, Ronald L.",UPS,2020/08/19,2020/11/25,2022/11/23,,2021/11/24,0.2275,2021/05/26,0.2444
"Perdue Jr., David A.",URBN,2019/11/26,2020/03/03,2022/03/01,0.1594,2021/03/02,0.4648,2020/09/01,-0.0006
"Capito, Shelley M.",AMT,2017/09/08,2017/12/15,2019/12/13,0.4686,2018/12/14,0.158,2018/06/15,-0.0288
"Marshall, Roger W.",CVX,2020/03/09,2020/06/15,2022/06/13,,2021/06/14,0.1969,2020/12/14,0.0147
"Wyden, Ronald L.",CLX,2020/08/05,2020/11/11,2022/11/09,,2021/11/10,-0.1733,2021/05/12,-0.0819
"Green, Mark",USDP,2020/11/17,2021/02/23,2023/02/21,,2022/02/22,0.1966,2021/08/24,0.3161
"Foxx, Virginia",OLP,2020/01/08,2020/04/15,2022/04/13,,2021/04/14,0.6256,2020/10/14,0.118
"Cisneros, Gilbert",GE,2020/12/22,2021/03/30,2023/03/28,,2022/03/29,,2021/09/28,0.0067
"Green, Mark",USDP,2020/08/11,2020/11/17,2022/11/15,,2021/11/16,0.846,2021/05/18,0.8942
"Perdue Jr., David A.",BPL,2017/12/04,2018/03/12,2020/03/09,,2019/03/11,,2018/09/10,
"Perlmutter, Ed",AAPL,2020/07/24,2020/10/30,2022/10/28,,2021/10/29,0.3488,2021/04/30,0.2045
"Peters, Gary C.",UNP,2015/09/16,2015/12/23,2017/12/20,0.7128,2016/12/21,0.3376,2016/06/22,0.1191
"Roberts, Pat",NFLX,2018/02/05,2018/05/14,2020/05/11,0.339,2019/05/13,0.0606,2018/11/12,-0.098
"Phillips, Dean",LNC,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,0.7685,2021/01/07,0.5782
"Perdue Jr., David A.",BAC,2016/03/30,2016/07/06,2018/07/04,1.203,2017/07/05,0.9539,2017/01/04,0.7958
"McConnell Jr., A. M.",WFC,2018/06/01,2018/09/07,2020/09/04,-0.5717,2019/09/06,-0.178,2019/03/08,-0.1417
"Green, Mark",SHLX,2020/08/31,2020/12/07,2022/12/05,,2021/12/06,0.0202,2021/06/07,0.3572
"Gianforte, Greg",STAY,2020/06/30,2020/10/06,2022/10/04,,2021/10/05,,2021/04/06,
"Loeffler, Kelly",LLY,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.4425,2021/01/12,0.1084
"Lee, Susie",SCHW,2020/04/09,2020/07/16,2022/07/14,,2021/07/15,0.998,2021/01/14,0.6861
"Lee, Susie",APTV,2020/12/11,2021/03/19,2023/03/17,,2022/03/18,-0.1972,2021/09/17,0.008
"Perdue Jr., David A.",URBN,2019/12/10,2020/03/17,2022/03/15,0.8931,2021/03/16,1.9383,2020/09/15,0.7023
"Perdue Jr., David A.",GM,2018/07/11,2018/10/17,2020/10/14,-0.0016,2019/10/16,0.1534,2019/04/17,0.2547
"Gottheimer, Josh",SGEN,2020/02/18,2020/05/26,2022/05/24,,2021/05/25,-0.0236,2020/11/24,0.0681
"Roberts, Pat",AMZN,2019/08/14,2019/11/20,2021/11/17,1.0398,2020/11/18,0.786,2020/05/20,0.4206
"Rutherford, John",TSN,2020/10/21,2021/01/27,2023/01/25,,2022/01/26,0.3894,2021/07/28,0.0892
"Perdue Jr., David A.",BOIVF,2018/06/27,2018/10/03,2020/09/30,-0.1349,2019/10/02,-0.0854,2019/04/03,0.0738
"Hoeven, John",DOW,2019/08/22,2019/11/28,2021/11/25,0.0591,2020/11/26,0.0341,2020/05/28,-0.2734
"Whitehouse, Sheldon",KORS,2015/02/23,2015/06/01,2017/05/29,,2016/05/30,,2015/11/30,
"Green, Mark",USAC,2020/08/04,2020/11/10,2022/11/08,,2021/11/09,0.5033,2021/05/11,0.4149
"Miller, Carol D.",HRL,2020/08/04,2020/11/10,2022/11/08,,2021/11/09,-0.1329,2021/05/11,-0.0515
"Curtis, John",BAC,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.7369,2021/01/01,0.2688
"Collins, Susan M.",NEE,2018/12/21,2019/03/29,2021/03/26,0.5257,2020/03/27,0.2051,2019/09/27,0.2025
"Green, Mark",ENBL,2020/11/09,2021/02/15,2023/02/13,,2022/02/14,,2021/08/16,
"Perdue Jr., David A.",FEYE,2016/11/18,2017/02/24,2019/02/22,0.4926,2018/02/23,0.4681,2017/08/25,0.2967
"Whitehouse, Sheldon",PANW,2014/07/29,2014/11/04,2016/11/01,0.4392,2015/11/03,0.5691,2015/05/05,0.4093
"Wyden, Ronald L.",NVDA,2020/07/06,2020/10/12,2022/10/10,,2021/10/11,0.4711,2021/04/12,0.0436
"Courtney, Joe",IEF,2020/10/09,2021/01/15,2023/01/13,,2022/01/14,-0.0469,2021/07/16,-0.0131
"Wyden, Ronald L.",FDX,2020/08/25,2020/12/01,2022/11/29,,2021/11/30,-0.1988,2021/06/01,0.0741
"Capito, Shelley M.",HRS,2018/04/24,2018/07/31,2020/07/28,,2019/07/30,,2019/01/29,
"Doggett, Lloyd",IBM,2020/09/11,2020/12/18,2022/12/16,,2021/12/17,0.0563,2021/06/18,0.1446
"Beyer, Donald S.",GH,2020/10/05,2021/01/11,2023/01/09,,2022/01/10,-0.4031,2021/07/12,-0.1685
"Gianforte, Greg",ENS,2020/03/02,2020/06/08,2022/06/06,,2021/06/07,0.3079,2020/12/07,0.1223
"Cisneros, Gilbert",REGN,2020/12/22,2021/03/30,2023/03/28,,2022/03/29,,2021/09/28,0.2855
"Cisneros, Gilbert",NWSA,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,1.1603,2020/12/23,0.503
"Courtney, Joe",BNDX,2020/08/07,2020/11/13,2022/11/11,,2021/11/12,-0.0222,2021/05/14,-0.0275
"Inhofe, James M.",RSPP,2017/06/26,2017/10/02,2019/09/30,,2018/10/01,,2018/04/02,0.3146
"Doggett, Lloyd",PG,2020/11/17,2021/02/23,2023/02/21,,2022/02/22,0.235,2021/08/24,0.1167
"Lee, Susie",KMX,2020/10/19,2021/01/25,2023/01/23,,2022/01/24,-0.1037,2021/07/26,0.1162
"Wyden, Ronald L.",STX,2020/07/06,2020/10/12,2022/10/10,,2021/10/11,0.5831,2021/04/12,0.5649
"Cisneros, Gilbert",IR,2020/07/21,2020/10/27,2022/10/25,,2021/10/26,0.4942,2021/04/27,0.4038
"Cisneros, Gilbert",TT,2020/08/11,2020/11/17,2022/11/15,,2021/11/16,0.2895,2021/05/18,0.2125
"Perdue Jr., David A.",BWXT,2018/12/07,2019/03/15,2021/03/12,0.2673,2020/03/13,0.0525,2019/09/13,0.2085
"Langevin, James R.",ROKU,2020/01/24,2020/05/01,2022/04/29,,2021/04/30,1.9761,2020/10/30,0.7937
"Shalala, Donna",TMHC,2019/01/09,2019/04/17,2021/04/14,0.6386,2020/04/15,-0.4029,2019/10/16,0.3897
"Loeffler, Kelly",AIZ,2020/03/20,2020/06/26,2022/06/24,,2021/06/25,0.591,2020/12/25,0.3496
"Cisneros, Gilbert",AMZN,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,-0.0644,2021/08/26,0.0646
"Perdue Jr., David A.",AVP,2018/01/16,2018/04/24,2020/04/21,,2019/04/23,,2018/10/23,
"Hoeven, John",TWO,2019/11/04,2020/02/10,2022/02/07,-0.6475,2021/02/08,-0.5734,2020/08/10,-0.6238
"Cisneros, Gilbert",LUV,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,0.9798,2020/10/20,0.3313
"Wyden, Ronald L.",DIS,2020/06/12,2020/09/18,2022/09/16,,2021/09/17,0.4238,2021/03/19,0.4822
"Capito, Shelley M.",BNPQY,2017/09/08,2017/12/15,2019/12/13,-0.2089,2018/12/14,-0.368,2018/06/15,-0.1501
"Green, Mark",AM,2020/11/09,2021/02/15,2023/02/13,,2022/02/14,0.0833,2021/08/16,-0.0204
"Phillips, Dean",TFC,2020/05/13,2020/08/19,2022/08/17,,2021/08/18,0.4652,2021/02/17,0.4509
"Perdue Jr., David A.",DD,2020/02/26,2020/06/03,2022/06/01,,2021/06/02,0.5682,2020/12/02,0.1773
"Gianforte, Greg",RDS.A,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,,2020/12/23,
"Shalala, Donna",PLCE,2019/04/16,2019/07/23,2021/07/20,-0.1198,2020/07/21,-0.6524,2020/01/21,-0.3032
"Carper, Thomas R.",CEF,2020/03/23,2020/06/29,2022/06/27,,2021/06/28,0.1228,2020/12/28,0.147
"Blumenauer, Earl",INTC,2020/07/24,2020/10/30,2022/10/28,,2021/10/29,0.0994,2021/04/30,0.3064
"Whitehouse, Sheldon",V,2014/02/19,2014/05/28,2016/05/25,0.4841,2015/05/27,0.2934,2014/11/26,0.2036
"Perdue Jr., David A.",FDC,2018/01/16,2018/04/24,2020/04/21,,2019/04/23,,2018/10/23,
"Brooks, Mo",PFE,2020/07/01,2020/10/07,2022/10/05,,2021/10/06,0.2176,2021/04/07,0.045
"Foxx, Virginia",OLP,2020/04/15,2020/07/22,2022/07/20,,2021/07/21,0.7449,2021/01/20,0.199
"Whitehouse, Sheldon",FB,2016/08/05,2016/11/11,2018/11/09,0.2218,2017/11/10,0.4949,2017/05/12,0.2564
"Cisneros, Gilbert",CDAY,2020/07/22,2020/10/28,2022/10/26,,2021/10/27,0.4408,2021/04/28,0.1018
"Roberts, Pat",AAPL,2015/03/25,2015/07/01,2017/06/28,0.1436,2016/06/29,-0.256,2015/12/30,-0.1466
"Evans, Dwight",WMB,2020/07/27,2020/11/02,2022/10/31,,2021/11/01,0.4902,2021/05/03,0.2952
"Shalala, Donna",FBC,2019/04/30,2019/08/06,2021/08/03,0.405,2020/08/04,-0.0747,2020/02/04,0.0946
"Whitehouse, Sheldon",PG,2019/02/27,2019/06/05,2021/06/02,0.2576,2020/06/03,0.1205,2019/12/04,0.1684
"Green, Mark",AM,2020/09/11,2020/12/18,2022/12/16,,2021/12/17,0.1458,2021/06/18,0.2123
"Cisneros, Gilbert",SSNC,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.2739,2020/12/31,0.2697
"Lowenthal, Alan S.",SPCE,2020/06/03,2020/09/09,2022/09/07,,2021/09/08,0.4112,2021/03/10,0.768
"Whitehouse, Sheldon",FB,2015/08/28,2015/12/04,2017/12/01,0.6513,2016/12/02,0.0894,2016/06/03,0.118
"Green, Mark",USAC,2020/08/10,2020/11/16,2022/11/14,,2021/11/15,0.3549,2021/05/17,0.3758
"Shalala, Donna",CHGCY,2019/02/19,2019/05/28,2021/05/25,0.741,2020/05/26,1.1541,2019/11/26,0.3468
"Gianforte, Greg",SCGLY,2020/11/13,2021/02/19,2023/02/17,,2022/02/18,0.5364,2021/08/20,0.2495
"Perdue Jr., David A.",SYY,2020/03/20,2020/06/26,2022/06/24,,2021/06/25,0.4449,2020/12/25,0.3754
"Whitehouse, Sheldon",BMY,2014/07/15,2014/10/21,2016/10/18,-0.0309,2015/10/20,0.245,2015/04/21,0.2989
"Perlmutter, Ed",GILD,2020/07/15,2020/10/21,2022/10/19,,2021/10/20,0.1139,2021/04/21,0.1071
"Gottheimer, Josh",MSFT,2020/02/13,2020/05/21,2022/05/19,,2021/05/20,0.3294,2020/11/19,0.1433
"Hoeven, John",FDX,2018/09/19,2018/12/26,2020/12/23,0.7592,2019/12/25,-0.0251,2019/06/26,0.0118
"Peters, Gary C.",CVS,2018/04/26,2018/08/02,2020/07/30,0.0001,2019/08/01,-0.1189,2019/01/31,0.0356
"Toomey, Patrick J.",PG,2015/04/27,2015/08/03,2017/07/31,0.1841,2016/08/01,0.1234,2016/02/01,0.0577
"Banks, James E.",KR,2020/08/28,2020/12/04,2022/12/02,,2021/12/03,0.4356,2021/06/04,0.2524
"Perdue Jr., David A.",GPK,2019/01/08,2019/04/16,2021/04/13,0.4165,2020/04/14,0.0242,2019/10/15,0.1366
"Moran, Jerry",CVS,2018/12/19,2019/03/27,2021/03/24,0.3612,2020/03/25,0.0278,2019/09/25,0.1732
"Perdue Jr., David A.",ETP,2016/02/22,2016/05/30,2018/05/28,,2017/05/29,0.0319,2016/11/28,0.0053
"Sherrill, Mikie",GD,2020/01/21,2020/04/28,2022/04/26,,2021/04/27,0.3497,2020/10/27,-0.0074
"Perdue Jr., David A.",DISCA,2018/06/04,2018/09/10,2020/09/07,-0.1859,2019/09/09,-0.0212,2019/03/11,0.0153
"Green, Mark",USAC,2020/07/08,2020/10/14,2022/10/12,,2021/10/13,0.5133,2021/04/14,0.3668
"Carper, Thomas R.",APO,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,0.2565,2021/01/07,-0.0306
"Gottheimer, Josh",AAGIY,2020/04/17,2020/07/24,2022/07/22,,2021/07/23,0.3237,2021/01/22,0.4057
"Whitehouse, Sheldon",CB,2018/05/07,2018/08/13,2020/08/10,-0.0357,2019/08/12,0.1664,2019/02/11,-0.0384
"Cisneros, Gilbert",CRY,2020/05/11,2020/08/17,2022/08/15,,2021/08/16,,2021/02/15,
"McCaul, Michael T.",CMCSA,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,-0.1348,2021/08/25,0.1219
"Roberts, Pat",NFLX,2015/01/27,2015/05/05,2017/05/02,0.9063,2016/05/03,0.1308,2015/11/03,0.3376
"Beyer, Donald S.",NEE,2019/12/23,2020/03/30,2022/03/28,,2021/03/29,0.2341,2020/09/28,0.1784
