name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"McKinley, David B.",NFLX,2020/08/20,2020/08/20,2022/08/18,,2021/08/19,0.089,2021/02/18,0.1072
"Yarmuth, John A.",TLRY,2020/11/05,2020/11/05,2022/11/03,,2021/11/04,0.5034,2021/05/06,1.0198
"Blumenauer, Earl",BX,2020/10/28,2020/10/28,2022/10/26,,2021/10/27,1.7795,2021/04/28,0.7679
"Simpson, Michael K.",CIM,2020/03/25,2020/03/25,2022/03/23,0.4016,2021/03/24,0.4487,2020/09/23,-0.0255
"Perdue Jr., David A.",T,2019/02/06,2019/02/06,2021/02/03,-0.0364,2020/02/05,0.2725,2019/08/07,0.1384
"Langevin, James R.",HUYA,2020/01/27,2020/01/27,2022/01/24,-0.6335,2021/01/25,0.3763,2020/07/27,0.2566
"Whitehouse, Sheldon",JPM,2017/11/27,2017/11/27,2019/11/25,0.3343,2018/11/26,0.1034,2018/05/28,0.0868
"Whitehouse, Sheldon",M,2014/11/13,2014/11/13,2016/11/10,-0.3347,2015/11/12,-0.3354,2015/05/14,0.0323
"Gottheimer, Josh",EXAS,2020/01/10,2020/01/10,2022/01/07,-0.2609,2021/01/08,0.2559,2020/07/10,-0.1153
"Perdue Jr., David A.",DIS,2016/11/28,2016/11/28,2018/11/26,0.1396,2017/11/27,0.0396,2017/05/29,0.0963
"Marchant, Kenny",FNF,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.4503,2021/05/20,0.321
"McKinley, David B.",QCOM,2020/08/20,2020/08/20,2022/08/18,,2021/08/19,0.2708,2021/02/18,0.3037
"Castor, Kathy",BRK.B,2020/11/16,2020/11/16,2022/11/14,,2021/11/15,,2021/05/17,
"Gottheimer, Josh",EL,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.3665,2021/05/14,0.1688
"Gianforte, Greg",RNLSY,2020/03/19,2020/03/19,2022/03/17,0.5603,2021/03/18,1.8947,2020/09/17,0.6794
"Clark, Katherine M.",LGND,2020/04/03,2020/04/03,2022/04/01,,2021/04/02,1.1276,2020/10/02,0.3464
"Marchant, Kenny",LRCX,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.4609,2021/05/20,0.4335
"McCaul, Michael T.",MUR,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,1.7188,2021/05/21,1.1815
"McKinley, David B.",ACN,2019/12/30,2019/12/30,2021/12/27,0.9518,2020/12/28,0.2314,2020/06/29,0.0053
"Perdue Jr., David A.",SUN,2018/02/05,2018/02/05,2020/02/03,0.0381,2019/02/04,0.0262,2018/08/06,-0.1121
"Cassidy, William",UPS,2018/04/23,2018/04/23,2020/04/20,-0.0624,2019/04/22,0.0417,2018/10/22,0.0617
"Perdue Jr., David A.",ALB,2020/01/06,2020/01/06,2022/01/03,2.2906,2021/01/04,1.1569,2020/07/06,0.1288
"Whitehouse, Sheldon",TSLA,2017/11/27,2017/11/27,2019/11/25,0.0832,2018/11/26,0.0708,2018/05/28,-0.1024
"Conaway, K. M.",USMC,2020/05/26,2020/05/26,2022/05/24,,2021/05/25,0.3071,2020/11/24,0.1593
"Gibbs, Bob",NLY,2020/01/08,2020/01/08,2022/01/05,-0.1547,2021/01/06,-0.1289,2020/07/08,-0.3125
"Perdue Jr., David A.",RL,2020/03/23,2020/03/23,2022/03/21,0.8217,2021/03/22,0.8477,2020/09/21,0.1023
"Perdue Jr., David A.",PAGP,2019/02/07,2019/02/07,2021/02/04,-0.6109,2020/02/06,-0.2496,2019/08/08,-0.0161
"Cisneros, Gilbert",ABBV,2020/12/22,2020/12/22,2022/12/20,,2021/12/21,0.2676,2021/06/22,0.1151
"Perdue Jr., David A.",BK,2019/09/30,2019/09/30,2021/09/27,0.1716,2020/09/28,-0.2414,2020/03/30,-0.2699
"Perdue Jr., David A.",WPX,2015/07/17,2015/07/17,2017/07/14,,2016/07/15,,2016/01/15,
"Roberts, Pat",NFLX,2018/04/25,2018/04/25,2020/04/22,0.4039,2019/04/24,0.2532,2018/10/24,0.0517
"Carper, Thomas R.",GBIL,2020/07/07,2020/07/07,2022/07/05,,2021/07/06,-0.0034,2021/01/05,-0.0032
"Perdue Jr., David A.",RF,2017/05/22,2017/05/22,2019/05/20,0.0273,2018/05/21,0.3646,2017/11/20,0.1239
"Perdue Jr., David A.",WPX,2015/07/30,2015/07/30,2017/07/27,,2016/07/28,,2016/01/28,
"Roberts, Pat",AAPL,2014/09/12,2014/09/12,2016/09/09,0.0274,2015/09/11,0.1116,2015/03/13,0.22
"Green, Mark",PBFX,2020/10/05,2020/10/05,2022/10/03,,2021/10/04,0.58,2021/04/05,0.7275
"Capito, Shelley M.",APD,2018/04/24,2018/04/24,2020/04/21,0.2629,2019/04/23,0.194,2018/10/23,-0.0837
"Reed, John F.",IYT,2016/10/06,2016/10/06,2018/10/04,0.3936,2017/10/05,0.2194,2017/04/06,0.125
"Reed, John F.",XBI,2017/06/19,2017/06/19,2019/06/17,0.1467,2018/06/18,0.3207,2017/12/18,0.1173
"Wyden, Ronald L.",DIS,2020/06/24,2020/06/24,2022/06/22,,2021/06/23,0.5413,2020/12/23,0.5407
"Phillips, Dean",CAT,2020/04/02,2020/04/02,2022/03/31,,2021/04/01,1.0143,2020/10/01,0.2887
"Perdue Jr., David A.",SPY,2017/12/13,2017/12/13,2019/12/11,0.1758,2018/12/12,0.0003,2018/06/13,0.0432
"McCaul, Michael T.",FTNT,2020/11/27,2020/11/27,2022/11/25,,2021/11/26,1.7211,2021/05/28,0.7854
"Frankel, Lois",CB,2020/01/09,2020/01/09,2022/01/06,0.2819,2021/01/07,0.0217,2020/07/09,-0.183
"Conaway, K. M.",AEP,2020/04/06,2020/04/06,2022/04/04,,2021/04/05,0.1134,2020/10/05,0.1115
"Pelosi, Nancy",PYPL,2020/06/12,2020/06/12,2022/06/10,,2021/06/11,0.748,2020/12/11,0.3763
"Reed, John F.",DHR,2016/12/14,2016/12/14,2018/12/12,0.3035,2017/12/13,0.1893,2017/06/14,0.0686
"Reed, John F.",FEYE,2014/09/09,2014/09/09,2016/09/06,-0.5445,2015/09/08,0.1176,2015/03/10,0.2285
"Beyer, Donald S.",EDIT,2019/12/23,2019/12/23,2021/12/20,-0.0803,2020/12/21,1.4843,2020/06/22,0.0108
"Roberts, Pat",CVX,2018/06/22,2018/06/22,2020/06/19,-0.2643,2019/06/21,-0.0038,2018/12/21,-0.1652
"Shalala, Donna",ADDYY,2019/01/29,2019/01/29,2021/01/26,0.4486,2020/01/28,0.4238,2019/07/30,0.3417
"Hoeven, John",RL,2015/08/13,2015/08/13,2017/08/10,-0.2764,2016/08/11,-0.0921,2016/02/11,-0.2879
"Shalala, Donna",PBCT,2019/02/06,2019/02/06,2021/02/03,-0.1666,2020/02/05,-0.0359,2019/08/07,-0.1068
"Wyden, Ronald L.",INTC,2020/06/17,2020/06/17,2022/06/15,,2021/06/16,-0.0511,2020/12/16,-0.1582
"Moran, Jerry",WFC,2018/12/06,2018/12/06,2020/12/03,-0.4239,2019/12/05,0.0541,2019/06/06,-0.0941
"Whitehouse, Sheldon",T,2019/01/24,2019/01/24,2021/01/21,-0.0524,2020/01/23,0.2701,2019/07/25,0.1047
"Whitehouse, Sheldon",GILD,2016/05/18,2016/05/18,2018/05/16,-0.1857,2017/05/17,-0.2153,2016/11/16,-0.0804
"Wyden, Ronald L.",NVDA,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,0.8565,2021/01/25,0.3101
"Gottheimer, Josh",AMD,2020/09/14,2020/09/14,2022/09/12,,2021/09/13,0.3407,2021/03/15,0.0613
"Lee, Susie",O,2020/12/02,2020/12/02,2022/11/30,,2021/12/01,0.1506,2021/06/02,0.1548
"Inhofe, James M.",AGN,2016/07/21,2016/07/21,2018/07/19,,2017/07/20,,2017/01/19,
"Gianforte, Greg",JBAXY,2020/03/18,2020/03/18,2022/03/16,1.1874,2021/03/17,1.4813,2020/09/16,0.7801
"Garcia, Mike",AAL,2020/07/09,2020/07/09,2022/07/07,,2021/07/08,0.7453,2021/01/07,0.3534
"Langevin, James R.",GNRC,2020/10/26,2020/10/26,2022/10/24,,2021/10/25,1.2466,2021/04/26,0.5818
"Conaway, K. M.",PFE,2020/07/01,2020/07/01,2022/06/29,,2021/06/30,0.2058,2020/12/30,0.1418
"Carper, Thomas R.",DD,2014/06/13,2014/06/13,2016/06/10,0.0209,2015/06/12,-0.0084,2014/12/12,-0.1511
"Courtney, Joe",C,2020/02/10,2020/02/10,2022/02/07,-0.1563,2021/02/08,-0.1928,2020/08/10,-0.3274
"Shalala, Donna",G,2019/03/19,2019/03/19,2021/03/16,0.2653,2020/03/17,-0.2094,2019/09/17,0.1608
"Toomey, Patrick J.",PHLD,2017/08/03,2017/08/03,2019/08/01,,2018/08/02,,2018/02/01,
"Wyden, Ronald L.",AMZN,2020/07/06,2020/07/06,2022/07/04,,2021/07/05,0.2044,2021/01/04,0.0711
"Reed, John F.",ZMH,2014/03/17,2014/03/17,2016/03/14,,2015/03/16,,2014/09/15,
"McKinley, David B.",TSCO,2020/04/30,2020/04/30,2022/04/28,,2021/04/29,0.8818,2020/10/29,0.3185
"Beyer, Donald S.",TDDXX,2020/08/26,2020/08/26,2022/08/24,,2021/08/25,,2021/02/24,
"Gottheimer, Josh",CCMP,2020/08/10,2020/08/10,2022/08/08,,2021/08/09,-0.243,2021/02/08,0.0429
"Loeffler, Kelly",TRV,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.4907,2020/10/06,0.0939
"Green, Mark",SRLP,2020/08/31,2020/08/31,2022/08/29,,2021/08/30,0.1796,2021/03/01,0.4522
"Carper, Thomas R.",SRVR,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,0.1458,2021/05/21,0.0699
"Green, Mark",CEQP,2020/06/10,2020/06/10,2022/06/08,,2021/06/09,0.793,2020/12/09,0.097
"Beyer, Donald S.",NVDA,2019/12/24,2019/12/24,2021/12/21,3.7481,2020/12/22,1.217,2020/06/23,0.6003
"Capito, Shelley M.",MSFT,2020/03/03,2020/03/03,2022/03/01,0.7557,2021/03/02,0.3958,2020/09/01,0.3399
"Green, Mark",GMLP,2020/08/12,2020/08/12,2022/08/10,,2021/08/11,,2021/02/10,
"Green, Mark",USAC,2020/06/10,2020/06/10,2022/06/08,,2021/06/09,0.1656,2020/12/09,-0.0492
"Beyer, Donald S.",TDDXX,2020/05/01,2020/05/01,2022/04/29,,2021/04/30,,2020/10/30,
"Perdue Jr., David A.",KO,2019/07/25,2019/07/25,2021/07/22,0.0589,2020/07/23,-0.0931,2020/01/23,0.0805
"Perdue Jr., David A.",DIS,2018/05/24,2018/05/24,2020/05/21,0.1604,2019/05/23,0.301,2018/11/22,0.1003
"Cisneros, Gilbert",POL,2020/02/06,2020/02/06,2022/02/03,,2021/02/04,,2020/08/06,
"Courtney, Joe",USMV,2020/10/09,2020/10/09,2022/10/07,,2021/10/08,0.1365,2021/04/09,0.0749
"Perdue Jr., David A.",WBA,2016/05/05,2016/05/05,2018/05/03,-0.2299,2017/05/04,0.0564,2016/11/03,0.0021
"Moran, Jerry",COST,2018/12/19,2018/12/19,2020/12/16,0.823,2019/12/18,0.4457,2019/06/19,0.2905
"Carper, Thomas R.",LDP,2020/08/06,2020/08/06,2022/08/04,,2021/08/05,0.1401,2021/02/04,0.0987
"Beyer, Donald S.",DIS,2020/02/19,2020/02/19,2022/02/16,0.1045,2021/02/17,0.3155,2020/08/19,-0.0834
"Cisneros, Gilbert",OLLI,2020/02/21,2020/02/21,2022/02/18,-0.2622,2021/02/19,0.6725,2020/08/21,0.8906
"Marchant, Kenny",TF,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,,2021/05/20,
"Curtis, John",CMCSA,2020/03/27,2020/03/27,2022/03/25,0.3425,2021/03/26,0.5729,2020/09/25,0.3041
"Hoeven, John",CCI,2017/02/15,2017/02/15,2019/02/13,0.3143,2018/02/14,0.1733,2017/08/16,0.16
"Frankel, Lois",BLUE,2020/07/15,2020/07/15,2022/07/13,,2021/07/14,-0.564,2021/01/13,-0.2139
"Green, Mark",SPH,2020/08/28,2020/08/28,2022/08/26,,2021/08/27,0.1947,2021/02/26,0.177
"Perdue Jr., David A.",MRK,2018/01/16,2018/01/16,2020/01/14,0.4301,2019/01/15,0.1837,2018/07/17,0.0019
"Beyer, Donald S.",EDIT,2020/11/17,2020/11/17,2022/11/15,,2021/11/16,0.2698,2021/05/18,0.1774
"Inhofe, James M.",KMX,2018/02/09,2018/02/09,2020/02/07,0.5185,2019/02/08,-0.0603,2018/08/10,0.1493
"Whitehouse, Sheldon",BIIB,2015/08/28,2015/08/28,2017/08/25,-0.0519,2016/08/26,0.015,2016/02/26,-0.1301
"Shalala, Donna",PDCE,2019/04/30,2019/04/30,2021/04/27,-0.1791,2020/04/28,-0.7562,2019/10/29,-0.517
"Roberts, Pat",NVDA,2017/12/01,2017/12/01,2019/11/29,0.1051,2018/11/30,-0.1859,2018/06/01,0.3029
"Wyden, Ronald L.",DPZ,2020/05/05,2020/05/05,2022/05/03,,2021/05/04,0.1873,2020/11/03,0.0459
"Roberts, Pat",NVDA,2020/12/21,2020/12/21,2022/12/19,,2021/12/20,1.0992,2021/06/21,0.3805
"Pelosi, Nancy",FB,2020/01/16,2020/01/16,2022/01/13,0.4929,2021/01/14,0.1278,2020/07/16,0.0792
"Loeffler, Kelly",DD,2020/03/02,2020/03/02,2022/02/28,0.7666,2021/03/01,0.6577,2020/08/31,0.2873
"Beyer, Donald S.",JPM,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.4598,2021/05/14,0.4291
"Hern, Kevin",RSG,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,0.3631,2021/01/25,0.1067
"Lowenthal, Alan S.",GLD,2020/04/08,2020/04/08,2022/04/06,,2021/04/07,0.0492,2020/10/07,0.1395
"Perdue Jr., David A.",URBN,2020/01/13,2020/01/13,2022/01/10,0.0559,2021/01/11,0.0424,2020/07/13,-0.3739
"Whitehouse, Sheldon",BRK-B,2017/02/23,2017/02/23,2019/02/21,0.212,2018/02/22,0.1891,2017/08/24,0.0556
"Inhofe, James M.",PRGO,2016/05/23,2016/05/23,2018/05/21,-0.1867,2017/05/22,-0.2422,2016/11/21,-0.0553
"Fleischmann, Charles J.",IAU,2020/10/22,2020/10/22,2022/10/20,,2021/10/21,-0.0647,2021/04/22,-0.0632
"Hoeven, John",HON,2014/11/06,2014/11/06,2016/11/03,0.1288,2015/11/05,0.0708,2015/05/07,0.0425
"Green, Mark",GEL,2020/09/11,2020/09/11,2022/09/09,,2021/09/10,0.6503,2021/03/12,0.9354
"Capito, Shelley M.",FANUY,2017/09/08,2017/09/08,2019/09/06,-0.1083,2018/09/07,-0.043,2018/03/09,0.2835
"Phillips, Dean",EMN,2020/04/02,2020/04/02,2022/03/31,,2021/04/01,1.3754,2020/10/01,0.6653
"Capito, Shelley M.",AFL,2018/04/24,2018/04/24,2020/04/21,-0.2258,2019/04/23,0.082,2018/10/23,-0.0305
"Perdue Jr., David A.",DIS,2016/11/15,2016/11/15,2018/11/13,0.1964,2017/11/14,0.0614,2017/05/16,0.1099
"Wyden, Ronald L.",MAR,2020/06/04,2020/06/04,2022/06/02,,2021/06/03,0.3861,2020/12/03,0.2985
"Marchant, Kenny",AMAT,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,1.0637,2021/05/20,0.6834
"Clark, Katherine M.",MPC,2020/03/02,2020/03/02,2022/02/28,0.6327,2021/03/01,0.1901,2020/08/31,-0.2276
"Roberts, Pat",AAPL,2014/07/30,2014/07/30,2016/07/27,0.0548,2015/07/29,0.2518,2015/01/28,0.1888
"Beyer, Donald S.",REGN,2020/05/20,2020/05/20,2022/05/18,,2021/05/19,-0.1064,2020/11/18,-0.0707
"Loeffler, Kelly",PANW,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.9061,2020/10/06,0.4199
"Gianforte, Greg",ATASY,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.1768,2021/05/14,0.1438
"Mast, Brian",PSNL,2020/02/14,2020/02/14,2022/02/11,0.1559,2021/02/12,2.8614,2020/08/14,0.9641
"Perdue Jr., David A.",HBI,2019/08/01,2019/08/01,2021/07/29,0.1883,2020/07/30,-0.0417,2020/01/30,-0.0828
"Murray, Patty",ETN,2017/03/16,2017/03/16,2019/03/14,0.0929,2018/03/15,0.089,2017/09/14,0.0181
"Yarmuth, John A.",CRON,2020/11/05,2020/11/05,2022/11/03,,2021/11/04,-0.0975,2021/05/06,0.2566
"Perdue Jr., David A.",GPK,2019/07/30,2019/07/30,2021/07/27,0.1953,2020/07/28,-0.0476,2020/01/28,0.0519
"Beyer, Donald S.",TRNO,2020/02/20,2020/02/20,2022/02/17,0.1202,2021/02/18,-0.0391,2020/08/20,-0.0563
"Lee, Susie",AZO,2020/05/08,2020/05/08,2022/05/06,,2021/05/07,0.4398,2020/11/06,0.1076
"Foxx, Virginia",PPL,2020/01/03,2020/01/03,2021/12/31,-0.1507,2021/01/01,-0.2089,2020/07/03,-0.2579
"Cisneros, Gilbert",ALXN,2020/07/13,2020/07/13,2022/07/11,,2021/07/12,,2021/01/11,
"Lowenthal, Alan S.",SH,2020/03/10,2020/03/10,2022/03/08,-0.4396,2021/03/09,-0.3656,2020/09/08,-0.2468
"Axne, Cynthia",UL,2020/01/28,2020/01/28,2022/01/25,-0.1003,2021/01/26,0.0316,2020/07/28,0.0369
"Green, Mark",ET,2020/07/02,2020/07/02,2022/06/30,,2021/07/01,0.5021,2020/12/31,-0.1385
"Perdue Jr., David A.",RF,2018/02/06,2018/02/06,2020/02/04,-0.1142,2019/02/05,-0.1553,2018/08/07,0.0573
"Fleischmann, Charles J.",XHB,2020/10/22,2020/10/22,2022/10/20,,2021/10/21,0.3899,2021/04/22,0.3388
"Wyden, Ronald L.",AMAT,2020/04/17,2020/04/17,2022/04/15,,2021/04/16,1.5219,2020/10/16,0.19
"Green, Mark",MPLX,2020/06/10,2020/06/10,2022/06/08,,2021/06/09,0.5271,2020/12/09,0.1919
"Beyer, Donald S.",TDDXX,2020/04/20,2020/04/20,2022/04/18,,2021/04/19,,2020/10/19,
"Roberts, Pat",CVX,2020/03/26,2020/03/26,2022/03/24,1.2926,2021/03/25,0.43,2020/09/24,-0.0101
"Hern, Kevin",ICE,2020/02/14,2020/02/14,2022/02/11,0.3188,2021/02/12,0.1591,2020/08/14,0.0611
"Cisneros, Gilbert",HMN,2020/02/21,2020/02/21,2022/02/18,-0.0946,2021/02/19,-0.145,2020/08/21,-0.1562
"Cisneros, Gilbert",LUMN,2020/12/22,2020/12/22,2022/12/20,,2021/12/21,0.2956,2021/06/22,0.4281
"Cassidy, William",MDT,2017/10/24,2017/10/24,2019/10/22,0.3429,2018/10/23,0.1764,2018/04/24,0.0095
"Perdue Jr., David A.",FDX,2019/03/29,2019/03/29,2021/03/26,0.5404,2020/03/27,-0.3342,2019/09/27,-0.1947
"Marshall, Roger W.",MSFT,2020/09/03,2020/09/03,2022/09/01,,2021/09/02,0.3585,2021/03/04,0.0281
"Capito, Shelley M.",AFL,2018/04/05,2018/04/05,2020/04/02,-0.2714,2019/04/04,0.1085,2018/10/04,0.06
"Roberts, Pat",NFLX,2020/04/16,2020/04/16,2022/04/14,,2021/04/15,0.244,2020/10/15,0.2329
"Joyce, David P.",IJR,2019/07/24,2019/07/24,2021/07/21,0.3933,2020/07/22,-0.0992,2020/01/22,0.0807
"Roberts, Pat",BIDU,2015/01/28,2015/01/28,2017/01/25,-0.2095,2016/01/27,-0.2761,2015/07/29,-0.2493
"Curtis, John",ANTM,2020/03/27,2020/03/27,2022/03/25,1.142,2021/03/26,0.6547,2020/09/25,0.1271
"Perdue Jr., David A.",ACA,2018/12/21,2018/12/21,2020/12/18,1.2568,2019/12/20,0.8779,2019/06/21,0.5181
"McKinley, David B.",MA,2020/04/30,2020/04/30,2022/04/28,,2021/04/29,0.3985,2020/10/29,0.0501
"Whitehouse, Sheldon",SBUX,2014/10/14,2014/10/14,2016/10/11,0.4562,2015/10/13,0.6569,2015/04/14,0.3264
"Moran, Jerry",LM09.SG,2018/12/06,2018/12/06,2020/12/03,,2019/12/05,,2019/06/06,
"Wyden, Ronald L.",CRWD,2020/04/21,2020/04/21,2022/04/19,,2021/04/20,2.1764,2020/10/20,1.1658
"Perdue Jr., David A.",NWSA,2019/10/15,2019/10/15,2021/10/12,0.8237,2020/10/13,0.0709,2020/04/14,-0.2896
"Gottheimer, Josh",ALNY,2020/04/06,2020/04/06,2022/04/04,,2021/04/05,0.3009,2020/10/05,0.2666
"Roe, David P.",JNJ,2020/06/23,2020/06/23,2022/06/21,,2021/06/22,0.1414,2020/12/22,0.0663
"Phillips, Dean",T,2020/09/23,2020/09/23,2022/09/21,,2021/09/22,-0.0412,2021/03/24,0.066
"Shalala, Donna",TCEHY,2019/01/29,2019/01/29,2021/01/26,1.14,2020/01/28,0.094,2019/07/30,0.0771
"Lee, Susie",DG,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.2238,2020/10/06,0.2687
"Cisneros, Gilbert",MET,2020/03/18,2020/03/18,2022/03/16,1.4851,2021/03/17,1.2225,2020/09/16,0.4076
"Yarmuth, John A.",ROST,2020/09/08,2020/09/08,2022/09/06,,2021/09/07,0.224,2021/03/09,0.3278
"Miller, Carol D.",MCD,2020/07/28,2020/07/28,2022/07/26,,2021/07/27,0.2421,2021/01/26,0.0817
"Cisneros, Gilbert",F,2020/03/18,2020/03/18,2022/03/16,2.6566,2021/03/17,1.7875,2020/09/16,0.5783
"Lee, Susie",SMG,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,1.4509,2020/10/06,0.4872
"Phillips, Dean",AAL,2020/12/18,2020/12/18,2022/12/16,,2021/12/17,0.0203,2021/06/18,0.3454
"Beyer, Donald S.",ROP,2020/01/14,2020/01/14,2022/01/11,0.214,2021/01/12,0.1612,2020/07/14,0.0496
"Cisneros, Gilbert",ABCB,2020/10/29,2020/10/29,2022/10/27,,2021/10/28,0.8858,2021/04/29,0.8964
"Whitehouse, Sheldon",JCI,2017/07/28,2017/07/28,2019/07/26,0.0405,2018/07/27,-0.0923,2018/01/26,0.0407
"Perdue Jr., David A.",GM,2018/07/25,2018/07/25,2020/07/22,-0.2948,2019/07/24,0.0955,2019/01/23,0.0227
"Shalala, Donna",BBVA,2019/04/05,2019/04/05,2021/04/02,-0.1427,2020/04/03,-0.5306,2019/10/04,-0.1968
"Collins, Susan M.",EMC,2014/07/23,2014/07/23,2016/07/20,,2015/07/22,,2015/01/21,
"Perdue Jr., David A.",HYH,2016/01/20,2016/01/20,2018/01/17,1.0231,2017/01/18,0.5964,2016/07/20,0.4125
"Moran, Jerry",XOM,2020/03/10,2020/03/10,2022/03/08,1.0173,2021/03/09,0.378,2020/09/08,-0.1332
"Beyer, Donald S.",TDDXX,2020/06/01,2020/06/01,2022/05/30,,2021/05/31,,2020/11/30,
"Toomey, Patrick J.",NKLA,2020/07/09,2020/07/09,2022/07/07,,2021/07/08,-0.7347,2021/01/07,-0.6962
"Capito, Shelley M.",CB,2018/04/05,2018/04/05,2020/04/02,-0.2229,2019/04/04,0.0045,2018/10/04,-0.018
"Cisneros, Gilbert",NATI,2020/03/18,2020/03/18,2022/03/16,0.5948,2021/03/17,0.7821,2020/09/16,0.5265
"Hoeven, John",ADP,2016/02/09,2016/02/09,2018/02/06,0.3804,2017/02/07,0.1886,2016/08/09,0.1085
"Curtis, John",TMO,2020/03/27,2020/03/27,2022/03/25,1.0698,2021/03/26,0.626,2020/09/25,0.5084
"Perdue Jr., David A.",LGF-B,2018/12/04,2018/12/04,2020/12/01,-0.4573,2019/12/03,-0.4751,2019/06/04,-0.1451
"Perdue Jr., David A.",BAX,2015/08/25,2015/08/25,2017/08/22,0.6459,2016/08/23,0.2861,2016/02/23,0.0164
"Gottheimer, Josh",BRKS,2020/12/02,2020/12/02,2022/11/30,,2021/12/01,,2021/06/02,
"Beyer, Donald S.",SPLK,2020/02/19,2020/02/19,2022/02/16,-0.2994,2021/02/17,-0.0367,2020/08/19,0.128
"Gottheimer, Josh",ADYEY,2020/06/02,2020/06/02,2022/05/31,,2021/06/01,0.7232,2020/12/01,0.435
"Sherrill, Mikie",SPYG,2020/02/21,2020/02/21,2022/02/18,0.406,2021/02/19,0.2851,2020/08/21,0.1278
"Gianforte, Greg",WIX,2020/12/01,2020/12/01,2022/11/29,,2021/11/30,-0.379,2021/06/01,0.0228
"Beyer, Donald S.",TRNO,2020/01/10,2020/01/10,2022/01/07,0.4501,2021/01/08,0.0295,2020/07/10,-0.0361
"Green, Mark",GMLP,2020/09/11,2020/09/11,2022/09/09,,2021/09/10,,2021/03/12,
"Cisneros, Gilbert",CAT,2020/03/18,2020/03/18,2022/03/16,1.2024,2021/03/17,1.3535,2020/09/16,0.5319
"Lee, Susie",CNC,2020/11/04,2020/11/04,2022/11/02,,2021/11/03,0.1087,2021/05/05,0.0001
"Lee, Susie",IT,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,1.215,2021/05/21,0.5281
"Gianforte, Greg",DPSGY,2020/03/18,2020/03/18,2022/03/16,1.4488,2021/03/17,1.6119,2020/09/16,1.2272
"Wyden, Ronald L.",AMWD,2020/08/24,2020/08/24,2022/08/22,,2021/08/23,-0.1648,2021/02/22,0.0302
"Frankel, Lois",BSX,2020/03/26,2020/03/26,2022/03/24,0.3754,2021/03/25,0.2138,2020/09/24,0.2023
"Whitehouse, Sheldon",BABA,2018/08/28,2018/08/28,2020/08/25,0.5704,2019/08/27,-0.0736,2019/02/26,0.0107
"Gianforte, Greg",COVTY,2020/03/18,2020/03/18,2022/03/16,0.915,2021/03/17,1.5211,2020/09/16,0.9154
"Gianforte, Greg",PUBGY,2020/03/19,2020/03/19,2022/03/17,1.6311,2021/03/18,1.5341,2020/09/17,0.4117
"Capito, Shelley M.",WEC,2017/09/05,2017/09/05,2019/09/03,0.4805,2018/09/04,0.0449,2018/03/06,-0.075
"Curtis, John",COST,2020/03/27,2020/03/27,2022/03/25,0.9255,2021/03/26,0.2076,2020/09/25,0.1774
"Wyden, Ronald L.",MTCH,2020/08/04,2020/08/04,2022/08/02,,2021/08/03,0.4676,2021/02/02,0.3709
"Inhofe, James M.",FLR,2017/05/17,2017/05/17,2019/05/15,-0.3582,2018/05/16,0.0688,2017/11/15,-0.0177
"Collins, Susan M.",GILD,2014/11/10,2014/11/10,2016/11/07,-0.316,2015/11/09,-0.0019,2015/05/11,-0.0309
"Capito, Shelley M.",IBM.MX,2018/04/24,2018/04/24,2020/04/21,0.0071,2019/04/23,-0.0418,2018/10/23,-0.0842
"Perlmutter, Ed",AMZN,2020/11/18,2020/11/18,2022/11/16,,2021/11/17,0.1421,2021/05/19,0.0278
"Lee, Susie",IQV,2020/12/16,2020/12/16,2022/12/14,,2021/12/15,0.5299,2021/06/16,0.4213
"Whitehouse, Sheldon",KORS,2014/04/29,2014/04/29,2016/04/26,,2015/04/28,,2014/10/28,
"Hoeven, John",IVZ,2016/06/28,2016/06/28,2018/06/26,0.142,2017/06/27,0.4684,2016/12/27,0.305
"Cisneros, Gilbert",IT,2020/03/18,2020/03/18,2022/03/16,2.413,2021/03/17,1.216,2020/09/16,0.6056
"Perdue Jr., David A.",HBI,2017/11/02,2017/11/02,2019/10/31,-0.2766,2018/11/01,-0.2038,2018/05/03,-0.1694
"Perdue Jr., David A.",BWXT,2018/12/19,2018/12/19,2020/12/16,0.5135,2019/12/18,0.5253,2019/06/19,0.2392
"Reed, John F.",INTC,2016/12/14,2016/12/14,2018/12/12,0.3095,2017/12/13,0.1847,2017/06/14,-0.0284
