MAXR,-0.3948,-0.3346
APLE,0.0013,-0.3617,0.018
SMECF,0.1904,-0.2369,-0.1141
SXYAY,0.7233,0.4021
AROC,0.3057,0.6725
AMKBY,0.6793,0.3586
IAC,0.8431,0.9658
BOH,-0.0318,-0.0538
TROW,0.4031,0.6019,0.235
FII,-0.0041,-0.2184,0.0409
IMBBY,0.244,0.0887
ESNT,-0.0064,-0.2416,0.1197
BOX,-0.27,-0.304,-0.1706
TDOC,0.0352,0.3132
EXR,0.1796,0.0806,-0.0226
SWKS,0.4549,0.1526
LVMUY,0.954,0.4685
GLAD,0.0672,-0.14,-0.0605
KEY,-0.0817,0.128,0.1157
AGESY,-0.1353,-0.1033
PLYA,2.2418,0.7146
SUPN,0.4734,0.5504
DTE,0.1879,0.0882
ACIW,0.5508,0.1814
AIG,-0.0222,0.2546,0.2895
