name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Langevin, James R.",HUYA,2020/01/27,2020/03/16,2022/03/14,-0.7495,2021/03/15,0.8075,2020/09/14,0.8282
"Whitehouse, Sheldon",JPM,2017/11/27,2018/01/15,2020/01/13,0.2159,2019/01/14,-0.109,2018/07/16,-0.0301
"Whitehouse, Sheldon",M,2014/11/13,2015/01/01,2016/12/29,-0.4502,2015/12/31,-0.4655,2015/07/02,0.028
"Gottheimer, Josh",EXAS,2020/01/10,2020/02/28,2022/02/25,-0.0563,2021/02/26,0.6473,2020/08/28,-0.0735
"Perdue Jr., David A.",DIS,2016/11/28,2017/01/16,2019/01/14,0.0349,2018/01/15,0.0332,2017/07/17,-0.0298
"Marchant, Kenny",FNF,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,0.3448,2021/07/08,0.0812
"McKinley, David B.",QCOM,2020/08/20,2020/10/08,2022/10/06,,2021/10/07,0.0489,2021/04/08,0.1336
"Castor, Kathy",BRK.B,2020/11/16,2021/01/04,2023/01/02,,2022/01/03,,2021/07/05,
"Gottheimer, Josh",EL,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.4258,2021/07/02,0.226
"Gianforte, Greg",RNLSY,2020/03/19,2020/05/07,2022/05/05,,2021/05/06,1.2624,2020/11/05,0.5014
"Clark, Katherine M.",LGND,2020/04/03,2020/05/22,2022/05/20,,2021/05/21,0.1561,2020/11/20,-0.2319
"Marchant, Kenny",LRCX,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,0.3595,2021/07/08,0.179
"McCaul, Michael T.",MUR,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,1.1195,2021/07/09,0.5977
"McKinley, David B.",ACN,2019/12/30,2020/02/17,2022/02/14,0.5269,2021/02/15,0.2128,2020/08/17,0.0929
"Perdue Jr., David A.",SUN,2018/02/05,2018/03/26,2020/03/23,-0.4669,2019/03/25,0.1653,2018/09/24,0.0758
"Cassidy, William",UPS,2018/04/23,2018/06/11,2020/06/08,-0.0732,2019/06/10,-0.1492,2018/12/10,-0.1192
"Perdue Jr., David A.",ALB,2020/01/06,2020/02/24,2022/02/21,1.1843,2021/02/22,0.7637,2020/08/24,0.0218
"Whitehouse, Sheldon",TSLA,2017/11/27,2018/01/15,2020/01/13,0.497,2019/01/14,-0.0049,2018/07/16,-0.0859
"Conaway, K. M.",USMC,2020/05/26,2020/07/14,2022/07/12,,2021/07/13,0.3107,2021/01/12,0.1593
"Gibbs, Bob",NLY,2020/01/08,2020/02/26,2022/02/23,-0.3064,2021/02/24,-0.1479,2020/08/26,-0.2534
"Perdue Jr., David A.",RL,2020/03/23,2020/05/11,2022/05/09,,2021/05/10,0.9972,2020/11/09,0.1348
"Perdue Jr., David A.",PAGP,2019/02/07,2019/03/28,2021/03/25,-0.6397,2020/03/26,-0.7407,2019/09/26,-0.1314
"Cisneros, Gilbert",ABBV,2020/12/22,2021/02/09,2023/02/07,,2022/02/08,0.3461,2021/08/10,0.0772
"Perdue Jr., David A.",BK,2019/09/30,2019/11/18,2021/11/15,0.2324,2020/11/16,-0.1878,2020/05/18,-0.3155
"Perdue Jr., David A.",WPX,2015/07/17,2015/09/04,2017/09/01,,2016/09/02,,2016/03/04,
"Roberts, Pat",NFLX,2018/04/25,2018/06/13,2020/06/10,0.1629,2019/06/12,-0.0688,2018/12/12,-0.2674
"Carper, Thomas R.",GBIL,2020/07/07,2020/08/25,2022/08/23,,2021/08/24,-0.0035,2021/02/23,-0.0031
"Perdue Jr., David A.",RF,2017/05/22,2017/07/10,2019/07/08,0.0292,2018/07/09,0.2139,2018/01/08,0.185
"Perdue Jr., David A.",WPX,2015/07/30,2015/09/17,2017/09/14,,2016/09/15,,2016/03/17,
"Roberts, Pat",AAPL,2014/09/12,2014/10/31,2016/10/28,0.0623,2015/10/30,0.1182,2015/05/01,0.1868
"Green, Mark",PBFX,2020/10/05,2020/11/23,2022/11/21,,2021/11/22,0.3373,2021/05/24,0.6836
"Capito, Shelley M.",APD,2018/04/24,2018/06/12,2020/06/09,0.4749,2019/06/11,0.3098,2018/12/11,-0.0631
"Reed, John F.",IYT,2016/10/06,2016/11/24,2018/11/22,0.1514,2017/11/23,0.0685,2017/05/25,0.011
"Reed, John F.",XBI,2017/06/19,2017/08/07,2019/08/05,0.0433,2018/08/06,0.2111,2018/02/05,0.16
"Wyden, Ronald L.",DIS,2020/06/24,2020/08/12,2022/08/10,,2021/08/11,0.3473,2021/02/10,0.4289
"Phillips, Dean",CAT,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,1.0488,2020/11/19,0.4987
"Perdue Jr., David A.",SPY,2017/12/13,2018/01/31,2020/01/29,0.1614,2019/01/30,-0.0553,2018/08/01,-0.003
"McCaul, Michael T.",FTNT,2020/11/27,2021/01/15,2023/01/13,,2022/01/14,1.0919,2021/07/16,0.7662
"Frankel, Lois",CB,2020/01/09,2020/02/27,2022/02/24,0.2759,2021/02/25,0.0895,2020/08/27,-0.1686
"Conaway, K. M.",AEP,2020/04/06,2020/05/25,2022/05/23,,2021/05/24,0.0841,2020/11/23,0.0384
"Pelosi, Nancy",PYPL,2020/06/12,2020/07/31,2022/07/29,,2021/07/30,0.4295,2021/01/29,0.2203
"Reed, John F.",DHR,2016/12/14,2017/02/01,2019/01/30,0.2833,2018/01/31,0.2138,2017/08/02,-0.0322
"Reed, John F.",FEYE,2014/09/09,2014/10/28,2016/10/25,-0.6282,2015/10/27,-0.1631,2015/04/28,0.3121
"Beyer, Donald S.",EDIT,2019/12/23,2020/02/10,2022/02/07,-0.2967,2021/02/08,1.4467,2020/08/10,0.3101
"Roberts, Pat",CVX,2018/06/22,2018/08/10,2020/08/07,-0.2945,2019/08/09,0.0031,2019/02/08,-0.0458
"Shalala, Donna",ADDYY,2019/01/29,2019/03/19,2021/03/16,0.4384,2020/03/17,-0.2015,2019/09/17,0.2504
"Hoeven, John",RL,2015/08/13,2015/10/01,2017/09/28,-0.2399,2016/09/29,-0.1485,2016/03/31,-0.174
"Shalala, Donna",PBCT,2019/02/06,2019/03/27,2021/03/24,0.0706,2020/03/25,-0.3248,2019/09/25,-0.0279
"Wyden, Ronald L.",INTC,2020/06/17,2020/08/05,2022/08/03,,2021/08/04,0.0992,2021/02/03,0.1762
"Moran, Jerry",WFC,2018/12/06,2019/01/24,2021/01/21,-0.3564,2020/01/23,-0.0356,2019/07/25,-0.0324
"Whitehouse, Sheldon",T,2019/01/24,2019/03/14,2021/03/11,-0.0198,2020/03/12,0.0624,2019/09/12,0.2555
"Whitehouse, Sheldon",GILD,2016/05/18,2016/07/06,2018/07/04,-0.1481,2017/07/05,-0.1642,2017/01/04,-0.1056
"Wyden, Ronald L.",NVDA,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,0.7275,2021/03/15,0.0011
"Gottheimer, Josh",AMD,2020/09/14,2020/11/02,2022/10/31,,2021/11/01,0.6243,2021/05/03,0.069
"Lee, Susie",O,2020/12/02,2021/01/20,2023/01/18,,2022/01/19,0.2203,2021/07/21,0.2026
"Inhofe, James M.",AGN,2016/07/21,2016/09/08,2018/09/06,,2017/09/07,,2017/03/09,
"Gianforte, Greg",JBAXY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.6539,2020/11/04,0.266
"Garcia, Mike",AAL,2020/07/09,2020/08/27,2022/08/25,,2021/08/26,0.4617,2021/02/25,0.5639
"Langevin, James R.",GNRC,2020/10/26,2020/12/14,2022/12/12,,2021/12/13,0.5997,2021/06/14,0.6289
"Conaway, K. M.",PFE,2020/07/01,2020/08/19,2022/08/17,,2021/08/18,0.3878,2021/02/17,-0.0459
"Carper, Thomas R.",DD,2014/06/13,2014/08/01,2016/07/29,0.0607,2015/07/31,-0.0675,2015/01/30,-0.1156
"Courtney, Joe",C,2020/02/10,2020/03/30,2022/03/28,,2021/03/29,0.6605,2020/09/28,0.011
"Shalala, Donna",G,2019/03/19,2019/05/07,2021/05/04,0.3097,2020/05/05,-0.0373,2019/11/05,0.1034
"Toomey, Patrick J.",PHLD,2017/08/03,2017/09/21,2019/09/19,,2018/09/20,,2018/03/22,
"Wyden, Ronald L.",AMZN,2020/07/06,2020/08/24,2022/08/22,,2021/08/23,-0.0221,2021/02/22,-0.0351
"Reed, John F.",ZMH,2014/03/17,2014/05/05,2016/05/02,,2015/05/04,,2014/11/03,
"McKinley, David B.",TSCO,2020/04/30,2020/06/18,2022/06/16,,2021/06/17,0.4026,2020/12/17,0.1585
"Beyer, Donald S.",TDDXX,2020/08/26,2020/10/14,2022/10/12,,2021/10/13,,2021/04/14,
"Gottheimer, Josh",CCMP,2020/08/10,2020/09/28,2022/09/26,,2021/09/27,-0.0947,2021/03/29,0.2285
"Loeffler, Kelly",TRV,2020/04/07,2020/05/26,2022/05/24,,2021/05/25,0.5223,2020/11/24,0.3107
"Green, Mark",SRLP,2020/08/31,2020/10/19,2022/10/17,,2021/10/18,0.3801,2021/04/19,0.5259
"Carper, Thomas R.",SRVR,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,0.1363,2021/07/09,0.165
"Green, Mark",CEQP,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,1.0276,2021/01/27,0.4215
"Beyer, Donald S.",NVDA,2019/12/24,2020/02/11,2022/02/08,2.6631,2021/02/09,1.1443,2020/08/11,0.6326
"Capito, Shelley M.",MSFT,2020/03/03,2020/04/21,2022/04/19,,2021/04/20,0.5217,2020/10/20,0.2669
"Green, Mark",GMLP,2020/08/12,2020/09/30,2022/09/28,,2021/09/29,,2021/03/31,
"Green, Mark",USAC,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,0.2455,2021/01/27,0.0593
"Beyer, Donald S.",TDDXX,2020/05/01,2020/06/19,2022/06/17,,2021/06/18,,2020/12/18,
"Perdue Jr., David A.",KO,2019/07/25,2019/09/12,2021/09/09,0.0175,2020/09/10,-0.0876,2020/03/12,-0.1239
"Perdue Jr., David A.",DIS,2018/05/24,2018/07/12,2020/07/09,0.0747,2019/07/11,0.3311,2019/01/10,0.0341
"Cisneros, Gilbert",POL,2020/02/06,2020/03/26,2022/03/24,,2021/03/25,,2020/09/24,
"Courtney, Joe",USMV,2020/10/09,2020/11/27,2022/11/25,,2021/11/26,0.1585,2021/05/28,0.0884
"Perdue Jr., David A.",WBA,2016/05/05,2016/06/23,2018/06/21,-0.1956,2017/06/22,-0.0851,2016/12/22,0.0056
"Moran, Jerry",COST,2018/12/19,2019/02/06,2021/02/03,0.6813,2020/02/05,0.4548,2019/08/07,0.2737
"Carper, Thomas R.",LDP,2020/08/06,2020/09/24,2022/09/22,,2021/09/23,0.1553,2021/03/25,0.0798
"Beyer, Donald S.",DIS,2020/02/19,2020/04/08,2022/04/06,,2021/04/07,0.877,2020/10/07,0.2151
"Cisneros, Gilbert",OLLI,2020/02/21,2020/04/10,2022/04/08,,2021/04/09,0.6439,2020/10/09,0.7743
"Marchant, Kenny",TF,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,,2021/07/08,
"Curtis, John",CMCSA,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.6414,2020/11/13,0.3692
"Hoeven, John",CCI,2017/02/15,2017/04/05,2019/04/03,0.3595,2018/04/04,0.1484,2017/10/04,0.0722
"Frankel, Lois",BLUE,2020/07/15,2020/09/02,2022/08/31,,2021/09/01,-0.6869,2021/03/03,-0.4831
"Green, Mark",SPH,2020/08/28,2020/10/16,2022/10/14,,2021/10/15,-0.064,2021/04/16,-0.107
"Perdue Jr., David A.",MRK,2018/01/16,2018/03/06,2020/03/03,0.4773,2019/03/05,0.5043,2018/09/04,0.2564
"Beyer, Donald S.",EDIT,2020/11/17,2021/01/05,2023/01/03,,2022/01/04,-0.6398,2021/07/06,-0.305
"Inhofe, James M.",KMX,2018/02/09,2018/03/30,2020/03/27,-0.0698,2019/03/29,0.1276,2018/09/28,0.237
"Whitehouse, Sheldon",BIIB,2015/08/28,2015/10/16,2017/10/13,0.2426,2016/10/14,0.0879,2016/04/15,-0.0067
"Shalala, Donna",PDCE,2019/04/30,2019/06/18,2021/06/15,0.4304,2020/06/16,-0.5332,2019/12/17,-0.2571
"Roberts, Pat",NVDA,2017/12/01,2018/01/19,2020/01/17,0.0857,2019/01/18,-0.3241,2018/07/20,0.1002
"Wyden, Ronald L.",DPZ,2020/05/05,2020/06/23,2022/06/21,,2021/06/22,0.2027,2020/12/22,0.0342
"Roberts, Pat",NVDA,2020/12/21,2021/02/08,2023/02/06,,2022/02/07,0.7511,2021/08/09,0.4415
"Pelosi, Nancy",FB,2020/01/16,2020/03/05,2022/03/03,0.1009,2021/03/04,0.3945,2020/09/03,0.5588
"Loeffler, Kelly",DD,2020/03/02,2020/04/20,2022/04/18,,2021/04/19,0.9441,2020/10/19,0.4988
"Beyer, Donald S.",JPM,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.2557,2021/07/02,0.2327
"Hern, Kevin",RSG,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,0.2933,2021/03/15,-0.008
"Lowenthal, Alan S.",GLD,2020/04/08,2020/05/27,2022/05/25,,2021/05/26,0.1095,2020/11/25,0.06
"Perdue Jr., David A.",URBN,2020/01/13,2020/03/02,2022/02/28,0.1809,2021/03/01,0.5104,2020/08/31,0.0403
"Whitehouse, Sheldon",BRK-B,2017/02/23,2017/04/13,2019/04/11,0.2536,2018/04/12,0.2064,2017/10/12,0.1396
"Inhofe, James M.",PRGO,2016/05/23,2016/07/11,2018/07/09,-0.1807,2017/07/10,-0.2323,2017/01/09,-0.0902
"Fleischmann, Charles J.",IAU,2020/10/22,2020/12/10,2022/12/08,,2021/12/09,-0.0363,2021/06/10,0.0268
"Hoeven, John",HON,2014/11/06,2014/12/25,2016/12/22,0.1548,2015/12/24,0.0278,2015/06/25,0.022
"Green, Mark",GEL,2020/09/11,2020/10/30,2022/10/28,,2021/10/29,1.5807,2021/04/30,1.2261
"Capito, Shelley M.",FANUY,2017/09/08,2017/10/27,2019/10/25,-0.1364,2018/10/26,-0.3042,2018/04/27,-0.0415
"Phillips, Dean",EMN,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.8976,2020/11/19,0.4598
"Capito, Shelley M.",AFL,2018/04/24,2018/06/12,2020/06/09,-0.1099,2019/06/11,0.1885,2018/12/11,-0.0571
"Perdue Jr., David A.",DIS,2016/11/15,2017/01/03,2019/01/01,0.0224,2018/01/02,0.0389,2017/07/04,0.0049
"Wyden, Ronald L.",MAR,2020/06/04,2020/07/23,2022/07/21,,2021/07/22,0.5562,2021/01/21,0.416
"Marchant, Kenny",AMAT,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,0.6532,2021/07/08,0.412
"Clark, Katherine M.",MPC,2020/03/02,2020/04/20,2022/04/18,,2021/04/19,1.2028,2020/10/19,0.1854
"Roberts, Pat",AAPL,2014/07/30,2014/09/17,2016/09/14,0.0951,2015/09/16,0.1462,2015/03/18,0.2625
"Beyer, Donald S.",REGN,2020/05/20,2020/07/08,2022/07/06,,2021/07/07,-0.0867,2021/01/06,-0.2595
"Loeffler, Kelly",PANW,2020/04/07,2020/05/26,2022/05/24,,2021/05/25,0.55,2020/11/24,0.2502
"Gianforte, Greg",ATASY,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.1338,2021/07/02,0.0501
"Mast, Brian",PSNL,2020/02/14,2020/04/03,2022/04/01,,2021/04/02,2.2487,2020/10/02,1.8381
"Perdue Jr., David A.",HBI,2019/08/01,2019/09/19,2021/09/16,0.3209,2020/09/17,0.0795,2020/03/19,-0.41
"Murray, Patty",ETN,2017/03/16,2017/05/04,2019/05/02,0.0696,2018/05/03,-0.0462,2017/11/02,0.0555
"Yarmuth, John A.",CRON,2020/11/05,2020/12/24,2022/12/22,,2021/12/23,-0.4397,2021/06/24,0.17
"Perdue Jr., David A.",GPK,2019/07/30,2019/09/17,2021/09/14,0.3945,2020/09/15,0.0199,2020/03/17,-0.1391
"Beyer, Donald S.",TRNO,2020/02/20,2020/04/09,2022/04/07,,2021/04/08,0.0867,2020/10/08,0.0749
"Lee, Susie",AZO,2020/05/08,2020/06/26,2022/06/24,,2021/06/25,0.3312,2020/12/25,0.0899
"Foxx, Virginia",PPL,2020/01/03,2020/02/21,2022/02/18,-0.2556,2021/02/19,-0.22,2020/08/21,-0.2093
"Cisneros, Gilbert",ALXN,2020/07/13,2020/08/31,2022/08/29,,2021/08/30,,2021/03/01,
"Lowenthal, Alan S.",SH,2020/03/10,2020/04/28,2022/04/26,,2021/04/27,-0.3477,2020/10/27,-0.1785
"Axne, Cynthia",UL,2020/01/28,2020/03/17,2022/03/15,-0.0816,2021/03/16,0.1515,2020/09/15,0.2944
"Green, Mark",ET,2020/07/02,2020/08/20,2022/08/18,,2021/08/19,0.3549,2021/02/18,0.0358
"Perdue Jr., David A.",RF,2018/02/06,2018/03/27,2020/03/24,-0.536,2019/03/26,-0.2577,2018/09/25,0.042
"Fleischmann, Charles J.",XHB,2020/10/22,2020/12/10,2022/12/08,,2021/12/09,0.5203,2021/06/10,0.2843
"Wyden, Ronald L.",AMAT,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,1.3066,2020/12/04,0.4542
"Green, Mark",MPLX,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,0.5215,2021/01/27,0.2006
"Beyer, Donald S.",TDDXX,2020/04/20,2020/06/08,2022/06/06,,2021/06/07,,2020/12/07,
"Roberts, Pat",CVX,2020/03/26,2020/05/14,2022/05/12,,2021/05/13,0.2055,2020/11/12,-0.0836
"Hern, Kevin",ICE,2020/02/14,2020/04/03,2022/04/01,,2021/04/02,0.403,2020/10/02,0.2345
"Cisneros, Gilbert",HMN,2020/02/21,2020/04/10,2022/04/08,,2021/04/09,0.1755,2020/10/09,-0.0225
"Cisneros, Gilbert",LUMN,2020/12/22,2021/02/09,2023/02/07,,2022/02/08,0.01,2021/08/10,-0.0465
"Cassidy, William",MDT,2017/10/24,2017/12/12,2019/12/10,0.3544,2018/12/11,0.1697,2018/06/12,0.0551
"Perdue Jr., David A.",FDX,2019/03/29,2019/05/17,2021/05/14,0.7906,2020/05/15,-0.3742,2019/11/15,-0.0844
"Marshall, Roger W.",MSFT,2020/09/03,2020/10/22,2022/10/20,,2021/10/21,0.4433,2021/04/22,0.2096
"Capito, Shelley M.",AFL,2018/04/05,2018/05/24,2020/05/21,-0.2317,2019/05/23,0.1405,2018/11/22,-0.0162
"Roberts, Pat",NFLX,2020/04/16,2020/06/04,2022/06/02,,2021/06/03,0.1731,2020/12/03,0.198
"Joyce, David P.",IJR,2019/07/24,2019/09/11,2021/09/08,0.3959,2020/09/09,-0.0902,2020/03/11,-0.2026
"Roberts, Pat",BIDU,2015/01/28,2015/03/18,2017/03/15,-0.1681,2016/03/16,-0.1256,2015/09/16,-0.2846
"Curtis, John",ANTM,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.4378,2020/11/13,0.2035
"Perdue Jr., David A.",ACA,2018/12/21,2019/02/08,2021/02/05,1.0873,2020/02/07,0.5484,2019/08/09,0.1393
"McKinley, David B.",MA,2020/04/30,2020/06/18,2022/06/16,,2021/06/17,0.206,2020/12/17,0.1092
"Whitehouse, Sheldon",SBUX,2014/10/14,2014/12/02,2016/11/29,0.4381,2015/12/01,0.5186,2015/06/02,0.2921
"Moran, Jerry",LM09.SG,2018/12/06,2019/01/24,2021/01/21,,2020/01/23,,2019/07/25,
"Wyden, Ronald L.",CRWD,2020/04/21,2020/06/09,2022/06/07,,2021/06/08,1.2794,2020/12/08,0.8356
"Perdue Jr., David A.",NWSA,2019/10/15,2019/12/03,2021/11/30,0.6922,2020/12/01,0.4027,2020/06/02,-0.0453
"Gottheimer, Josh",ALNY,2020/04/06,2020/05/25,2022/05/23,,2021/05/24,-0.0021,2020/11/23,-0.1212
"Roe, David P.",JNJ,2020/06/23,2020/08/11,2022/08/09,,2021/08/10,0.1735,2021/02/09,0.1217
"Phillips, Dean",T,2020/09/23,2020/11/11,2022/11/09,,2021/11/10,-0.133,2021/05/12,0.1184
"Shalala, Donna",TCEHY,2019/01/29,2019/03/19,2021/03/16,0.737,2020/03/17,-0.0605,2019/09/17,-0.0645
"Lee, Susie",DG,2020/04/07,2020/05/26,2022/05/24,,2021/05/25,0.0909,2020/11/24,0.1748
"Cisneros, Gilbert",MET,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.9169,2020/11/04,0.156
"Yarmuth, John A.",ROST,2020/09/08,2020/10/27,2022/10/25,,2021/10/26,0.2392,2021/04/27,0.3994
"Miller, Carol D.",MCD,2020/07/28,2020/09/15,2022/09/13,,2021/09/14,0.0825,2021/03/16,-0.0148
"Cisneros, Gilbert",F,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.3249,2020/11/04,0.5641
"Lee, Susie",SMG,2020/04/07,2020/05/26,2022/05/24,,2021/05/25,0.5336,2020/11/24,0.2014
"Phillips, Dean",AAL,2020/12/18,2021/02/05,2023/02/03,,2022/02/04,-0.0613,2021/08/06,0.2015
"Beyer, Donald S.",ROP,2020/01/14,2020/03/03,2022/03/01,0.246,2021/03/02,0.0634,2020/09/01,0.2019
"Cisneros, Gilbert",ABCB,2020/10/29,2020/12/17,2022/12/15,,2021/12/16,0.2802,2021/06/17,0.4181
"Whitehouse, Sheldon",JCI,2017/07/28,2017/09/15,2019/09/13,0.1064,2018/09/14,-0.0491,2018/03/16,-0.079
"Perdue Jr., David A.",GM,2018/07/25,2018/09/12,2020/09/09,-0.0544,2019/09/11,0.1497,2019/03/13,0.1384
"Shalala, Donna",BBVA,2019/04/05,2019/05/24,2021/05/21,0.0937,2020/05/22,-0.5013,2019/11/22,-0.061
"Collins, Susan M.",EMC,2014/07/23,2014/09/10,2016/09/07,,2015/09/09,,2015/03/11,
"Perdue Jr., David A.",HYH,2016/01/20,2016/03/09,2018/03/07,0.7447,2017/03/08,0.4714,2016/09/07,0.36
"Moran, Jerry",XOM,2020/03/10,2020/04/28,2022/04/26,,2021/04/27,0.2563,2020/10/27,-0.2637
"Beyer, Donald S.",TDDXX,2020/06/01,2020/07/20,2022/07/18,,2021/07/19,,2021/01/18,
"Toomey, Patrick J.",NKLA,2020/07/09,2020/08/27,2022/08/25,,2021/08/26,-0.7376,2021/02/25,-0.4693
"Capito, Shelley M.",CB,2018/04/05,2018/05/24,2020/05/21,-0.1828,2019/05/23,0.1024,2018/11/22,-0.0087
"Cisneros, Gilbert",NATI,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0598,2020/11/04,-0.113
"Hoeven, John",ADP,2016/02/09,2016/03/29,2018/03/27,0.2768,2017/03/28,0.1582,2016/09/27,-0.003
"Curtis, John",TMO,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.3504,2020/11/13,0.4449
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/01/22,2021/01/19,-0.2832,2020/01/21,-0.4124,2019/07/23,-0.3363
"Perdue Jr., David A.",BAX,2015/08/25,2015/10/13,2017/10/10,0.8399,2016/10/11,0.4245,2016/04/12,0.2593
"Gottheimer, Josh",BRKS,2020/12/02,2021/01/20,2023/01/18,,2022/01/19,,2021/07/21,
"Beyer, Donald S.",SPLK,2020/02/19,2020/04/08,2022/04/06,,2021/04/07,0.1402,2020/10/07,0.6464
"Gottheimer, Josh",ADYEY,2020/06/02,2020/07/21,2022/07/19,,2021/07/20,0.5331,2021/01/19,0.324
"Sherrill, Mikie",SPYG,2020/02/21,2020/04/10,2022/04/08,,2021/04/09,0.5657,2020/10/09,0.3606
"Gianforte, Greg",WIX,2020/12/01,2021/01/19,2023/01/17,,2022/01/18,-0.4484,2021/07/20,0.1954
"Beyer, Donald S.",TRNO,2020/01/10,2020/02/28,2022/02/25,0.3,2021/02/26,0.068,2020/08/28,0.1202
"Green, Mark",GMLP,2020/09/11,2020/10/30,2022/10/28,,2021/10/29,,2021/04/30,
"Cisneros, Gilbert",CAT,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.1719,2020/11/04,0.464
"Lee, Susie",CNC,2020/11/04,2020/12/23,2022/12/21,,2021/12/22,0.4183,2021/06/23,0.2355
"Lee, Susie",IT,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,0.804,2021/07/09,0.5235
"Gianforte, Greg",DPSGY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.1556,2020/11/04,0.6476
"Wyden, Ronald L.",AMWD,2020/08/24,2020/10/12,2022/10/10,,2021/10/11,-0.2664,2021/04/12,0.1162
"Frankel, Lois",BSX,2020/03/26,2020/05/14,2022/05/12,,2021/05/13,0.1826,2020/11/12,0.0506
"Whitehouse, Sheldon",BABA,2018/08/28,2018/10/16,2020/10/13,1.078,2019/10/15,0.1845,2019/04/16,0.2514
"Gianforte, Greg",COVTY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.111,2020/11/04,0.5137
"Gianforte, Greg",PUBGY,2020/03/19,2020/05/07,2022/05/05,,2021/05/06,1.4618,2020/11/05,0.3736
"Capito, Shelley M.",WEC,2017/09/05,2017/10/24,2019/10/22,0.403,2018/10/23,0.0547,2018/04/24,-0.0617
"Curtis, John",COST,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.2858,2020/11/13,0.2671
"Wyden, Ronald L.",MTCH,2020/08/04,2020/09/22,2022/09/20,,2021/09/21,0.4057,2021/03/23,0.4102
"Inhofe, James M.",FLR,2017/05/17,2017/07/05,2019/07/03,-0.3087,2018/07/04,0.0489,2018/01/03,0.1432
"Collins, Susan M.",GILD,2014/11/10,2014/12/29,2016/12/26,-0.2308,2015/12/28,0.0622,2015/06/29,0.2158
"Capito, Shelley M.",IBM.MX,2018/04/24,2018/06/12,2020/06/09,-0.0549,2019/06/11,-0.1433,2018/12/11,-0.1969
"Perlmutter, Ed",AMZN,2020/11/18,2021/01/06,2023/01/04,,2022/01/05,0.0476,2021/07/07,0.1714
"Lee, Susie",IQV,2020/12/16,2021/02/03,2023/02/01,,2022/02/02,0.365,2021/08/04,0.3563
"Whitehouse, Sheldon",KORS,2014/04/29,2014/06/17,2016/06/14,,2015/06/16,,2014/12/16,
"Hoeven, John",IVZ,2016/06/28,2016/08/16,2018/08/14,-0.1605,2017/08/15,0.1395,2017/02/14,0.0748
"Cisneros, Gilbert",IT,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.972,2020/11/04,0.2319
"Perdue Jr., David A.",HBI,2017/11/02,2017/12/21,2019/12/19,-0.2779,2018/12/20,-0.4062,2018/06/21,0.068
"Perdue Jr., David A.",BWXT,2018/12/19,2019/02/06,2021/02/03,0.1522,2020/02/05,0.353,2019/08/07,0.1426
"Reed, John F.",INTC,2016/12/14,2017/02/01,2019/01/30,0.29,2018/01/31,0.3267,2017/08/02,-0.0033
"Davis, Susan A.",FTNT,2020/03/16,2020/05/04,2022/05/02,,2021/05/03,0.9233,2020/11/02,0.0508
"Collins, Susan M.",AAPL,2015/01/13,2015/03/03,2017/02/28,0.0641,2016/03/01,-0.2307,2015/09/01,-0.1489
"Cruz, Rafael E.",BFK,2014/02/06,2014/03/27,2016/03/24,0.1405,2015/03/26,0.0791,2014/09/25,0.0301
"Doggett, Lloyd",PPG,2020/12/14,2021/02/01,2023/01/30,,2022/01/31,0.1307,2021/08/02,0.2044
"Lee, Susie",ARMK,2020/04/27,2020/06/15,2022/06/13,,2021/06/14,0.5389,2020/12/14,0.5387
"Perdue Jr., David A.",AAPL,2016/02/01,2016/03/21,2018/03/19,0.6505,2017/03/20,0.3243,2016/09/19,0.0784
"Rutherford, John",ENLAY,2020/05/27,2020/07/15,2022/07/13,,2021/07/14,0.0249,2021/01/13,0.1696
