ticker,transaction_date,number_of_transactions
WAFD,2
ZEN,2
ZION,2
ESGU,2
EFG,2
FIVN,2
VIVO,2
OSUR,2
BEP,2
ETC-USD,2
XLM-USD,2
OWSOX,2
EGHT,2
CNF,2
FLXN,2
APPAD,2
PROF,2
INVH,2
ARKK,2
BDC,2
HAYN,2
ACB,2
CRON,2
ETH-USD,2
ZOOM,2
BOH,2
IVW,2
CFJIX,2
BBTBX,2
ALNY,2
AMKBY,2
AAVMY,2
AGESY,2
ANZBY,2
BCS,2
CAJ,2
CRZBY,2
CMWAY,2
ING,2
JAPSY,2
JAPAY,2
VOPKY,2
MDIBY,2
MFGP,2
MFG,2
NTOIY,2
NINOY,2
PANDY,2
REPYY,2
SCGLY,2
SWRAY,2
TEF,2
TLSNY,2
MRWSY,2
URGO,2
ENGIY,2
PK,2
LEN.B,2
ARNC,2
JPM$G,2
FDRXX,2
EQNR,2
EVVTY,2
WIX,2
FIDSX,2
FSPHX,2
ECOL,2
RXN,2
ASGN,2
HNDL,2
IRT,1
PNFP,1
ENVA,1
CLDT,1
CEM,1
ROAD,1
APAM,1
EXP,1
CABO,1
BKE,1
BTC,1
NRDY,1
SSBK,1
DTD,1
RDSA,1
IJS,1
ONEQ,1
NDSN,1
NTES,1
GGG,1
GNTX,1
CNR,1
FDSWX,1
ETHE,1
FL4.SG,1
NTRA,1
GAN,1
TRIT,1
QRTEP,1
DGNR,1
GGSM,1
LMACU,1
AQN,1
GSMYX,1
EXPI,1
XAR,1
GMAB,1
MAXR,1
SI,1
PAAS,1
ATOAX,1
AXS,1
DLS,1
GDXJ,1
PRJAX,1
BRY,1
CAIFX,1
FRIAX,1
SOJA,1
GEM,1
QTEC,1
QLEIX,1
OAYIX,1
FPL,1
BOTZ,1
KNX,1
JD,1
NNVC,1
GLNCY,1
KL,1
HQL,1
BMEZ,1
BIV,1
VFIJX,1
TGBAX,1
GTX,1
3V64.TI,1
0QZI.IL,1
GTCSX,1
TSCIX,1
VPMAX,1
RDSA.AS,1
WEX,1
VGR,1
SAFRY,1
ESLOY,1
EADSY,1
XSLV,1
PRNHX,1
FLMVX,1
WGP,1
AX,1
TNTOF,1
GFAFX,1
AET,1
SHECY,1
IIN,1
IBM.MX,1
VGK,1
IYE,1
CLB,1
RYT,1
RDS-A,1
ENTL,1
BBL,1
LVLT,1
^MWE,1
^RGP,1
PHLD,1
SOUHY,1
DD-PA,1
ZIOP,1
CC,1
TD,1
CMPGY,1
AXAHY,1
VTKLY,1
SMECF,1
NPSND,1
SCG,1
NPK,1
AEX.MU,1
DPS,1
ZNGA.SW,1
MCC,1
MDC,1
POT,1
VEVIX,1
AGU,1
TLLP,1
FL,1
NEE-PC,1
OKS,1
IAI,1
BUNT,1
BBU,1
AFTEX,1
UA-C,1
SHPG,1
BIN,1
WTR,1
CPGX,1
SYY.SG,1
XER.BE,1
RRC,1
NCR,1
ADT.F,1
SPY160219P00180000,1
GAS,1
SBUX.SW,1
MSACX,1
VADDX,1
WSTMX,1
VMIIX,1
VSMIX,1
ACSDX,1
MGEMX,1
BUNT-RP,1
CVG,1
SMEZ,1
AR,1
SLY,1
PRPFX,1
LINE,1
PCY,1
WAGE,1
VSI,1
TYPE,1
TUMI,1
TTC,1
TNGO,1
THS,1
THRM,1
SXT,1
SWI,1
SQI,1
SMTC,1
SIGI,1
SHOO,1
SGY,1
RRTS,1
RAVN,1
PLKI,1
PBH,1
NSR,1
MNRO,1
MG,1
