official,ticker,buy_date,sell_date,profit
"Whitehouse, Sheldon",TWX,2014/02/19,2014/02/26,-0.59
"Perdue Jr., David A.",BWXT,2018/12/17,2018/12/24,-5.01
"Inhofe, James M.",PCLN,2015/07/09,2015/07/16,46.22
"Perdue Jr., David A.",GPK,2019/07/31,2019/08/07,-0.62
"Perdue Jr., David A.",HBI,2017/09/14,2017/09/21,-1.07
"Courtney, Joe",DHR,2019/12/31,2020/01/07,2.47
"Malinowski, Tom",ZUO,2019/11/14,2019/11/21,0.75
"Wicker, Roger F.",BIF,2019/05/17,2019/05/24,-0.09
"Perdue Jr., David A.",MRK,2017/09/08,2017/09/15,1.75
"Whitehouse, Sheldon",V,2014/02/19,2014/02/26,0.2
"Perdue Jr., David A.",BOIVF,2019/11/11,2019/11/18,-0.08
"Toomey, Patrick J.",TRV,2017/02/22,2017/03/01,2.22
"Perdue Jr., David A.",MPLX,2019/02/04,2019/02/11,-2.44
"Roberts, Pat",AAPL,2019/10/03,2019/10/10,2.71
"Perdue Jr., David A.",WLK,2016/07/18,2016/07/25,0.29
"Axne, Cynthia",GOOG,2019/05/31,2019/06/07,-45.23
"Shalala, Donna",RDUS,2019/04/03,2019/04/10,0.19
"Carper, Thomas R.",ABBV,2015/02/12,2015/02/19,1.99
"Roberts, Pat",MA,2019/10/31,2019/11/07,-4.6
"Joyce, David P.",VGT,2019/01/10,2019/01/17,2.88
"Hoeven, John",BIV,2019/12/31,2020/01/07,0.41
"Collins, Susan M.",AMT,2014/07/23,2014/07/30,2.49
"Axne, Cynthia",SYK,2019/12/31,2020/01/07,0.12
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/02/20,0.25
"Capito, Shelley M.",JPM,2018/10/16,2018/10/23,-2.82
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/07/17,12.79
"Whitehouse, Sheldon",LMT,2016/01/06,2016/01/13,-1.79
"Whitehouse, Sheldon",PEP,2019/02/27,2019/03/06,1.15
"Capito, Shelley M.",MDLZ,2018/02/27,2018/03/06,1.01
"Capito, Shelley M.",QCOM,2018/04/24,2018/05/01,0.21
"Capito, Shelley M.",HXL,2017/09/08,2017/09/15,1.66
"Perdue Jr., David A.",FEYE,2016/06/30,2016/07/07,-0.07
"Murray, Patty",TUP,2017/03/16,2017/03/23,1.47
"Cruz, Rafael E.",EPD,2014/02/21,2014/02/28,0.76
"Perdue Jr., David A.",RF,2018/06/22,2018/06/29,-0.72
"Perdue Jr., David A.",DIS,2016/12/01,2016/12/08,3.53
"Whitehouse, Sheldon",DISH,2017/05/10,2017/05/17,2.96
"Murray, Patty",DUK,2017/03/16,2017/03/23,1.03
"Shalala, Donna",RHHBY,2019/01/29,2019/02/05,1.2
"Collins, Susan M.",FB,2014/01/24,2014/01/31,6.36
"Whitehouse, Sheldon",BABA,2018/08/28,2018/09/04,-8.47
"Perdue Jr., David A.",URBN,2017/06/19,2017/06/26,0.02
"Perdue Jr., David A.",LNG,2019/02/27,2019/03/06,1.7
"Perdue Jr., David A.",STT,2019/08/07,2019/08/14,-2.09
"Collins, Susan M.",M,2014/04/07,2014/04/14,-1.77
"Moran, Jerry",COST,2018/12/06,2018/12/13,-2.68
"Shalala, Donna",RDUS,2019/04/16,2019/04/23,-1.18
"Roberts, Pat",NFLX,2018/04/25,2018/05/02,12.45
"Whitehouse, Sheldon",MA,2017/05/05,2017/05/12,-1.1
"Perdue Jr., David A.",DISCA,2018/06/04,2018/06/11,2.57
"Capito, Shelley M.",AHKSY,2017/09/08,2017/09/15,1.26
"Peters, Gary C.",T,2015/09/10,2015/09/17,0.08
"Carper, Thomas R.",MCD,2019/11/04,2019/11/11,4.22
"Perdue Jr., David A.",EPD,2016/02/01,2016/02/08,-1.91
"Whitehouse, Sheldon",MRK,2015/05/27,2015/06/03,1.19
"Conaway, K. M.",SDY,2019/12/03,2019/12/10,1.95
"Moran, Jerry",GOOG,2018/12/06,2018/12/13,15.86
"Hoeven, John",AVGO,2017/12/29,2018/01/05,12.56
"Perdue Jr., David A.",FEYE,2016/07/21,2016/07/28,1.08
"Hoeven, John",BUD,2014/04/28,2014/05/05,-3.41
"Toomey, Patrick J.",VZ,2015/06/04,2015/06/11,-0.51
"Perdue Jr., David A.",CZR,2018/08/08,2018/08/15,1.64
"Perdue Jr., David A.",AXTA,2017/12/14,2017/12/21,0.47
"Whitehouse, Sheldon",M,2015/09/22,2015/09/29,-3.21
"Murray, Patty",TGT,2017/03/16,2017/03/23,-1.26
"Inhofe, James M.",COHR,2017/08/30,2017/09/06,5.2
"Perdue Jr., David A.",LGF-B,2018/12/17,2018/12/24,-0.66
"Perdue Jr., David A.",EAF,2019/05/23,2019/05/30,0.38
"Shalala, Donna",TOL,2019/04/16,2019/04/23,0.61
"Perdue Jr., David A.",JNJ,2018/01/24,2018/01/31,-2.35
"Perdue Jr., David A.",PAA,2015/02/26,2015/03/05,0.02
"Reed, John F.",ISRG,2016/11/23,2016/11/30,0.34
"Roberts, Pat",SBUX,2017/05/26,2017/06/02,0.99
"Shalala, Donna",ADDYY,2019/01/29,2019/02/05,-1.09
"Gottheimer, Josh",VCYT,2019/12/06,2019/12/13,-1.14
"Capito, Shelley M.",ASML,2017/09/08,2017/09/15,2.54
"Toomey, Patrick J.",AMLP,2014/09/02,2014/09/09,-0.25
"Roberts, Pat",NFLX,2018/02/05,2018/02/12,-4.89
"McConnell Jr., A. M.",WFC,2019/12/04,2019/12/11,0.52
"Coons, Christopher A.",NFLX,2018/08/23,2018/08/30,26.31
"Whitehouse, Sheldon",C,2018/02/08,2018/02/15,3.41
"Reed, John F.",HACK,2017/06/19,2017/06/26,0.4
"Perdue Jr., David A.",PG,2015/08/25,2015/09/01,-1.07
"Capito, Shelley M.",MRK,2017/09/05,2017/09/12,1.52
"Capito, Shelley M.",ABT,2015/07/21,2015/07/28,0.93
"Murray, Patty",TWX,2017/03/16,2017/03/23,-1.59
"Collins, Susan M.",STZ,2018/06/18,2018/06/25,-2.2
"Murray, Patty",MMC,2017/03/16,2017/03/23,0.12
"Murray, Patty",GM,2017/03/16,2017/03/23,-2.82
"Inhofe, James M.",GILD,2016/12/15,2016/12/22,-2.11
"Murray, Patty",SU,2017/03/16,2017/03/23,-0.1
"Whitehouse, Sheldon",BA,2016/09/28,2016/10/05,2.25
"Axne, Cynthia",MKL,2019/12/31,2020/01/07,23.2
"Shalala, Donna",APLE,2019/03/19,2019/03/26,-0.25
"Cassidy, William",LOW,2016/03/31,2016/04/07,-0.55
"Hoeven, John",BA,2014/04/28,2014/05/05,3.33
"Perdue Jr., David A.",FDX,2019/11/11,2019/11/18,-6.06
"Roberts, Pat",FB,2018/08/21,2018/08/28,4.26
"Collins, Susan M.",AMZN,2018/10/02,2018/10/09,-115.08
"Perdue Jr., David A.",GM,2016/02/26,2016/03/04,1.65
"Moran, Jerry",RDS-B,2018/12/06,2018/12/13,0.47
"Shalala, Donna",EPOKY,2019/03/19,2019/03/26,-0.21
"Roberts, Pat",BAC,2014/03/10,2014/03/17,-0.29
"Duckworth, Ladda T.",BBL,2017/12/21,2017/12/28,1.07
"Perdue Jr., David A.",CZR,2017/08/25,2017/09/01,-0.09
"Perdue Jr., David A.",DISCA,2015/05/29,2015/06/05,0.61
"Whitehouse, Sheldon",TSLA,2017/11/27,2017/12/04,-1.8
"Perdue Jr., David A.",GLW,2018/05/10,2018/05/17,0.64
"Whitehouse, Sheldon",PRU,2014/11/13,2014/11/20,-0.99
"Whitehouse, Sheldon",DIS,2016/04/19,2016/04/26,2.09
"Moran, Jerry",XOM,2018/12/06,2018/12/13,-1.09
"Shalala, Donna",PNW,2019/03/19,2019/03/26,2.05
"Roberts, Pat",AAPL,2017/09/27,2017/10/04,-0.23
"Courtney, Joe",SHW,2019/12/31,2020/01/07,-5.86
"Perdue Jr., David A.",MRK,2017/09/12,2017/09/19,0.53
"Perdue Jr., David A.",LGF-B,2019/06/24,2019/07/01,0.84
"Reed, John F.",TBF,2015/05/04,2015/05/11,0.61
"Collins, Susan M.",M,2014/04/03,2014/04/10,-1.91
"Whitehouse, Sheldon",CVS,2019/05/16,2019/05/23,0.13
"Toomey, Patrick J.",CVX,2015/06/16,2015/06/23,0.36
"Inhofe, James M.",BLK,2017/10/17,2017/10/24,-0.47
"Perdue Jr., David A.",TRP,2017/09/01,2017/09/08,0.41
"Hoeven, John",PFE,2016/11/25,2016/12/02,-0.09
"Collins, Susan M.",HOLX,2016/12/01,2016/12/08,1.19
"Whitehouse, Sheldon",BMY,2014/10/14,2014/10/21,2.29
"Axne, Cynthia",SSNC,2019/09/06,2019/09/13,3.65
"Perdue Jr., David A.",KN,2015/02/05,2015/02/12,-0.18
"Murray, Patty",GD,2017/03/16,2017/03/23,-1.24
"Reed, John F.",AMG,2015/06/30,2015/07/07,-7.12
"Beyer, Donald S.",MSFT,2019/12/24,2019/12/31,-0.31
"Roberts, Pat",ETY,2017/12/13,2017/12/20,0.09
"Whitehouse, Sheldon",EL,2014/02/19,2014/02/26,0.49
"Capito, Shelley M.",CL,2018/04/05,2018/04/12,-0.41
"Perdue Jr., David A.",AXTA,2017/08/03,2017/08/10,-1.18
"Shalala, Donna",TSM,2019/02/15,2019/02/22,1.17
"Shalala, Donna",TOL,2019/01/23,2019/01/30,0.71
"Perdue Jr., David A.",DVN,2015/08/27,2015/09/03,1.09
"Whitehouse, Sheldon",MGA,2017/05/30,2017/06/06,0.73
"Roberts, Pat",BIDU,2015/01/28,2015/02/04,-6.73
"Perdue Jr., David A.",COST,2016/05/05,2016/05/12,-1.33
"Perdue Jr., David A.",HBI,2018/10/23,2018/10/30,0.7
"Collins, Susan M.",ROP,2014/06/19,2014/06/26,-2.93
"Gottheimer, Josh",BMRN,2019/12/16,2019/12/23,2.96
"Perdue Jr., David A.",DISCA,2018/05/04,2018/05/11,0.8
"Reed, John F.",TMO,2016/09/22,2016/09/29,0.41
"Whitehouse, Sheldon",TWTR,2016/05/24,2016/05/31,1.31
"Collins, Susan M.",CME,2014/07/23,2014/07/30,1.29
"Roberts, Pat",NFLX,2016/06/10,2016/06/17,0.67
"Perdue Jr., David A.",WLK,2016/07/29,2016/08/05,1.03
"Capito, Shelley M.",CMCSA,2019/12/16,2019/12/23,0.4
"Perdue Jr., David A.",CAT,2018/10/24,2018/10/31,4.13
"Perdue Jr., David A.",KN,2015/04/24,2015/05/01,-1.88
"Perdue Jr., David A.",LNG,2018/06/21,2018/06/28,-1.23
"Whitehouse, Sheldon",NVDA,2018/02/15,2018/02/22,-0.59
"Whitehouse, Sheldon",AMGN,2016/11/28,2016/12/05,-0.16
"Peters, Gary C.",SPG,2016/12/30,2017/01/06,8.14
"Reed, John F.",IYT,2016/09/12,2016/09/19,-0.71
"Capito, Shelley M.",HLT,2017/09/12,2017/09/19,0.68
"Hoeven, John",BSTZ,2019/06/26,2019/07/03,1.5
"Cassidy, William",MDT,2017/10/24,2017/10/31,1.66
"Reed, John F.",XSD,2016/11/23,2016/11/30,-0.15
"Carper, Thomas R.",HRL,2017/08/31,2017/09/07,0.27
"Capito, Shelley M.",LMT,2017/09/05,2017/09/12,0.62
"Whitehouse, Sheldon",TSLA,2018/05/07,2018/05/14,-0.45
"Roberts, Pat",AMZN,2018/02/05,2018/02/12,-20.94
"Perdue Jr., David A.",SU,2018/06/26,2018/07/03,1.43
"Roberts, Pat",NFLX,2015/04/14,2015/04/21,12.36
"Capito, Shelley M.",SJM,2016/04/19,2016/04/26,-1.81
"Perdue Jr., David A.",SU,2018/12/14,2018/12/21,-2.75
"Whitehouse, Sheldon",COF,2017/07/28,2017/08/04,0.37
"Perdue Jr., David A.",PBA,2019/06/25,2019/07/02,0.58
"Reed, John F.",VWO,2016/11/23,2016/11/30,0.56
"Roberts, Pat",FB,2018/07/05,2018/07/12,8.79
"Roberts, Pat",FB,2016/06/10,2016/06/17,-3.69
"Inhofe, James M.",CRM,2017/04/25,2017/05/02,1.92
"Shalala, Donna",TSM,2019/04/11,2019/04/18,2.74
"Collins, Susan M.",VRX,2014/03/11,2014/03/18,3.67
"Inhofe, James M.",SYF,2016/02/24,2016/03/02,0.76
"Shalala, Donna",ALLE,2019/02/06,2019/02/13,4.11
"Capito, Shelley M.",NSC,2018/04/05,2018/04/12,-0.28
"Perdue Jr., David A.",LGF-B,2018/11/19,2018/11/26,-0.75
"Courtney, Joe",ABT,2019/12/31,2020/01/07,-0.71
"Toomey, Patrick J.",AMLP,2014/06/24,2014/07/01,1.22
"Whitehouse, Sheldon",MA,2016/10/26,2016/11/02,1.5
"Inhofe, James M.",ISRG,2018/10/25,2018/11/01,7.85
"Perdue Jr., David A.",DIS,2018/05/24,2018/05/31,-2.56
"Axne, Cynthia",MKL,2019/04/11,2019/04/18,35.38
"Beyer, Donald S.",VZ,2019/12/23,2019/12/30,-0.34
"Cisneros, Gilbert",GE,2019/12/06,2019/12/13,3.88
"Perdue Jr., David A.",BOIVF,2019/01/31,2019/02/07,-0.07
"Perdue Jr., David A.",CZR,2017/06/21,2017/06/28,-0.22
"Hoeven, John",LYB,2019/02/27,2019/03/06,1.15
"Roberts, Pat",AAPL,2017/06/20,2017/06/27,-0.26
"Shalala, Donna",TER,2019/03/06,2019/03/13,-0.88
"Joyce, David P.",IJR,2019/07/24,2019/07/31,1.16
"Whitehouse, Sheldon",LRCX,2018/08/28,2018/09/04,-1.93
"Roberts, Pat",FB,2018/02/05,2018/02/12,-10.92
"Shalala, Donna",AXGN,2019/04/16,2019/04/23,-1.4
"Whitehouse, Sheldon",ON,2018/06/13,2018/06/20,-0.16
"Perdue Jr., David A.",ENB,2016/09/21,2016/09/28,-0.3
"Langevin, James R.",DIA,2019/05/23,2019/05/30,-2.74
"Perdue Jr., David A.",RF,2017/05/24,2017/05/31,-0.52
"Toomey, Patrick J.",SHY,2015/01/05,2015/01/12,0.22
"Whitehouse, Sheldon",WM,2016/07/07,2016/07/14,0.83
"Courtney, Joe",GOOGL,2019/12/31,2020/01/07,61.13
"Perdue Jr., David A.",GPK,2019/01/08,2019/01/15,0.54
"Capito, Shelley M.",CSCO,2017/08/30,2017/09/06,-0.04
"Marshall, Roger W.",AAPL,2019/12/03,2019/12/10,2.52
"Collins, Susan M.",AKAM,2019/08/20,2019/08/27,1.55
"Perdue Jr., David A.",NKE,2016/01/20,2016/01/27,1.98
"Moran, Jerry",GS,2018/12/06,2018/12/13,-5.61
"Roberts, Pat",TWTR,2014/07/22,2014/07/29,0.43
"Capito, Shelley M.",PAYX,2018/04/24,2018/05/01,0.62
"Capito, Shelley M.",WMT,2018/04/24,2018/05/01,0.94
"Whitehouse, Sheldon",GS,2017/05/24,2017/05/31,-7.97
"Gottheimer, Josh",UNICY,2019/12/30,2020/01/06,-0.03
"Inhofe, James M.",TEL,2018/12/27,2019/01/03,-0.23
"Perdue Jr., David A.",BMY,2019/07/15,2019/07/22,-1.2
"Roberts, Pat",BAC,2017/09/07,2017/09/14,1.29
"Murray, Patty",MET,2017/03/16,2017/03/23,-1.8
"Courtney, Joe",V,2019/12/31,2020/01/07,2.08
"Peters, Gary C.",SPG,2017/06/05,2017/06/12,6.6
"Cisneros, Gilbert",IVZ,2019/12/06,2019/12/13,1.25
"Carper, Thomas R.",DHR,2017/08/31,2017/09/07,1.7
"Whitehouse, Sheldon",PEP,2015/03/10,2015/03/17,-0.34
"Shalala, Donna",PRA,2019/06/04,2019/06/11,-0.19
"Peters, Gary C.",MPW,2017/02/06,2017/02/13,0.62
"Shalala, Donna",WAFD,2019/03/06,2019/03/13,-0.55
"Whitehouse, Sheldon",JPM,2017/02/23,2017/03/02,2.04
"Collins, Susan M.",SRCL,2014/11/10,2014/11/17,-0.44
"Shalala, Donna",RIO,2019/04/10,2019/04/17,-2.41
"Courtney, Joe",SYY,2019/12/31,2020/01/07,-1.44
"Hoeven, John",IVZ,2016/03/07,2016/03/14,0.91
"Perdue Jr., David A.",BWXT,2018/12/10,2018/12/17,-0.24
"Perdue Jr., David A.",LGF-B,2019/11/11,2019/11/18,0.13
"Shalala, Donna",PLNT,2019/04/16,2019/04/23,-0.23
"Axne, Cynthia",SSNC,2019/08/08,2019/08/15,-1.35
"Perdue Jr., David A.",BAX,2015/08/10,2015/08/17,-1.55
"Perdue Jr., David A.",MRK,2017/09/26,2017/10/03,-0.81
"Capito, Shelley M.",VFC,2016/04/19,2016/04/26,-0.78
"Toomey, Patrick J.",SPY,2017/05/09,2017/05/16,0.53
"Whitehouse, Sheldon",SBUX,2014/10/14,2014/10/21,0.89
"Inhofe, James M.",UNH,2017/06/09,2017/06/16,-0.21
"Shalala, Donna",DOMO,2019/03/19,2019/03/26,1.04
"Whitehouse, Sheldon",AMZN,2016/04/12,2016/04/19,31.22
"Capito, Shelley M.",WAB,2018/09/27,2018/10/04,-1.92
"Shalala, Donna",AVY,2019/03/19,2019/03/26,-1.73
"Shalala, Donna",KO,2019/05/23,2019/05/30,-0.69
"Perdue Jr., David A.",GPK,2018/11/20,2018/11/27,0.16
"Murray, Patty",MSFT,2017/03/16,2017/03/23,0.47
"Whitehouse, Sheldon",BTO,2017/07/25,2017/08/01,-0.62
"Carper, Thomas R.",DRI,2019/11/04,2019/11/11,2.75
"Perdue Jr., David A.",ORCL,2017/02/08,2017/02/15,1.01
"Perdue Jr., David A.",GLW,2018/04/25,2018/05/02,0.12
"Perdue Jr., David A.",URBN,2017/08/09,2017/08/16,2.05
"Perdue Jr., David A.",KN,2015/03/11,2015/03/18,0.77
"Perdue Jr., David A.",DISCA,2017/01/26,2017/02/02,-0.05
"Collins, Susan M.",DAL,2014/04/10,2014/04/17,-0.69
"Collins, Susan M.",HON,2014/01/30,2014/02/06,-0.65
"Roberts, Pat",FB,2017/07/20,2017/07/27,7.59
"Hoeven, John",ABBV,2015/02/25,2015/03/04,-0.93
"Shalala, Donna",FLR,2019/02/15,2019/02/22,1.98
"Perdue Jr., David A.",PFE,2017/02/16,2017/02/23,0.28
"Hoeven, John",NKE,2017/01/04,2017/01/11,0.26
"Shalala, Donna",IONS,2019/05/08,2019/05/15,0.73
"Moran, Jerry",JPM,2018/12/06,2018/12/13,-2.8
"Cassidy, William",CVS,2017/10/25,2017/11/01,-6.69
"Roberts, Pat",KSS,2018/08/28,2018/09/04,1.87
"Murray, Patty",CMA,2017/03/16,2017/03/23,-4.16
"Whitehouse, Sheldon",T,2019/02/27,2019/03/06,-1.07
"Moran, Jerry",AMZN,2019/09/25,2019/10/02,-31.05
"Cassidy, William",DIS,2019/01/25,2019/02/01,0.41
"Perdue Jr., David A.",STT,2018/12/20,2018/12/27,1.56
"Moran, Jerry",TXN,2019/09/25,2019/10/02,0.57
"Whitehouse, Sheldon",NVDA,2016/04/26,2016/05/03,-0.3
"Shalala, Donna",PNGAY,2019/03/20,2019/03/27,-0.52
"Perdue Jr., David A.",HBI,2017/08/10,2017/08/17,0.12
"Roberts, Pat",CVX,2017/11/07,2017/11/14,-0.49
"Whitehouse, Sheldon",ESRX,2014/04/17,2014/04/24,-1.37
"Shalala, Donna",HE,2019/04/03,2019/04/10,0.36
"Capito, Shelley M.",USB,2018/04/24,2018/05/01,-0.34
"Murray, Patty",CVS,2017/03/16,2017/03/23,-1.26
"Inhofe, James M.",CLR,2016/01/08,2016/01/15,-1.95
"Roberts, Pat",NFLX,2018/06/25,2018/07/02,-3.18
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/08/01,-0.27
"Collins, Susan M.",PRGO,2016/12/30,2017/01/06,3.19
"Whitehouse, Sheldon",FB,2016/08/05,2016/08/12,-0.64
"Perdue Jr., David A.",FEYE,2018/08/08,2018/08/15,-0.8
"Perdue Jr., David A.",HYH,2016/01/25,2016/02/01,0.08
"Capito, Shelley M.",GILD,2018/09/25,2018/10/02,2.77
"Whitehouse, Sheldon",BMY,2015/02/23,2015/03/02,0.83
"Roberts, Pat",NVDA,2017/12/07,2017/12/14,-1.23
"Roberts, Pat",NOC,2017/09/28,2017/10/05,7.0
"Curtis, John",AMZN,2019/04/29,2019/05/06,-10.46
"Peters, Gary C.",IVZ,2016/05/24,2016/05/31,0.98
"Capito, Shelley M.",FDS,2018/04/24,2018/05/01,-5.83
"Capito, Shelley M.",PAYX,2016/04/19,2016/04/26,-0.91
"Roberts, Pat",GE,2016/01/20,2016/01/27,1.89
"Hoeven, John",SPG,2017/01/04,2017/01/11,0.19
"Inhofe, James M.",COHR,2017/10/12,2017/10/19,1.05
"Roberts, Pat",DVN,2018/01/03,2018/01/10,-0.49
"Perdue Jr., David A.",PFE,2017/02/06,2017/02/13,0.41
"Moran, Jerry",OXY,2019/09/25,2019/10/02,-1.93
"Perdue Jr., David A.",XOM,2018/01/16,2018/01/23,0.92
"Perdue Jr., David A.",AXTA,2017/08/10,2017/08/17,1.12
"Toomey, Patrick J.",GE,2017/12/07,2017/12/14,-0.88
"Perdue Jr., David A.",TRGP,2019/12/09,2019/12/16,1.5
"Hoeven, John",KO,2017/01/20,2017/01/27,0.4
"Murray, Patty",BAC,2017/03/16,2017/03/23,-2.14
"Hoeven, John",DOW,2019/05/30,2019/06/06,2.42
"Perdue Jr., David A.",AXTA,2017/08/16,2017/08/23,0.08
"Hoeven, John",CCI,2017/02/15,2017/02/22,0.61
"Cassidy, William",CSCO,2019/01/25,2019/02/01,1.0
"Courtney, Joe",AMZN,2019/12/31,2020/01/07,60.22
"Moran, Jerry",MPC,2019/09/25,2019/10/02,0.13
"Inhofe, James M.",BUD,2017/01/11,2017/01/18,0.41
"Whitehouse, Sheldon",MCD,2019/04/18,2019/04/25,3.49
"Hoeven, John",MCD,2016/02/03,2016/02/10,-4.81
"Collins, Susan M.",FB,2017/05/24,2017/05/31,2.9
"Collins, Susan M.",MSFT,2014/02/06,2014/02/13,1.62
"Perdue Jr., David A.",WLK,2016/06/28,2016/07/05,1.62
"Capito, Shelley M.",V,2017/09/08,2017/09/15,1.13
"Perdue Jr., David A.",DISCA,2017/08/04,2017/08/11,-1.29
"Perdue Jr., David A.",WMB,2016/12/12,2016/12/19,0.65
"Whitehouse, Sheldon",NVDA,2016/01/05,2016/01/12,-0.67
"Roberts, Pat",SBUX,2017/09/26,2017/10/03,-0.89
"Capito, Shelley M.",NSC,2018/04/24,2018/05/01,5.9
"Inhofe, James M.",INTU,2018/08/16,2018/08/23,1.72
"Perdue Jr., David A.",RF,2017/05/19,2017/05/26,0.08
"Perdue Jr., David A.",GPK,2018/10/30,2018/11/06,0.59
"Perdue Jr., David A.",MMP,2018/09/24,2018/10/01,-0.17
"Hoeven, John",IBM,2017/04/24,2017/05/01,-1.37
"Hoeven, John",BMY,2016/08/22,2016/08/29,-0.55
"Inhofe, James M.",C,2016/04/13,2016/04/20,2.72
"Capito, Shelley M.",RBGLY,2017/09/08,2017/09/15,-0.34
"Murray, Patty",CB,2017/03/16,2017/03/23,-0.76
"Murray, Patty",BA,2017/03/16,2017/03/23,-1.6
"Perdue Jr., David A.",GPK,2018/11/05,2018/11/12,0.26
"Capito, Shelley M.",TSM,2017/09/08,2017/09/15,0.02
"Hoeven, John",ABBV,2014/03/31,2014/04/07,-0.34
"Conaway, K. M.",GSLC,2019/12/10,2019/12/17,1.08
"Murray, Patty",PFE,2017/03/16,2017/03/23,-0.05
"Perdue Jr., David A.",FDX,2019/03/29,2019/04/05,8.31
"Perdue Jr., David A.",SPY,2016/10/05,2016/10/12,-2.07
"Peters, Gary C.",EMR,2015/04/14,2015/04/21,0.09
"Collins, Susan M.",DD,2014/11/10,2014/11/17,2.26
"Collins, Susan M.",COP,2016/12/30,2017/01/06,0.3
"Conaway, K. M.",VIG,2019/12/03,2019/12/10,1.81
"Whitehouse, Sheldon",JCI,2016/11/15,2016/11/22,0.7
"Malinowski, Tom",ANIK,2019/08/01,2019/08/08,1.94
"Whitehouse, Sheldon",DAL,2018/06/06,2018/06/13,1.26
"Perdue Jr., David A.",FEYE,2019/02/07,2019/02/14,1.02
"Perdue Jr., David A.",FEYE,2016/07/19,2016/07/26,0.13
"Whitehouse, Sheldon",M,2014/11/13,2014/11/20,1.17
"Curtis, John",DIS,2019/05/14,2019/05/21,0.48
"Collins, Susan M.",GOOGL,2014/06/19,2014/06/26,23.76
"Perdue Jr., David A.",UHAL,2018/02/28,2018/03/07,-17.88
"Roberts, Pat",AAPL,2015/03/17,2015/03/24,0.21
"Shalala, Donna",TWTR,2019/03/28,2019/04/04,2.19
"Collins, Susan M.",M,2014/03/27,2014/04/03,2.02
"Perdue Jr., David A.",GLW,2019/06/14,2019/06/21,2.24
"Whitehouse, Sheldon",ETN,2018/05/24,2018/05/31,-1.46
"Perdue Jr., David A.",DVN,2018/02/21,2018/02/28,-0.31
"Moran, Jerry",WY,2018/12/06,2018/12/13,-1.15
"Cassidy, William",NVS,2016/03/31,2016/04/07,2.11
"Shalala, Donna",RCII,2019/01/23,2019/01/30,0.49
"Shalala, Donna",LMT,2019/02/05,2019/02/12,2.49
"Whitehouse, Sheldon",REGN,2016/09/06,2016/09/13,-4.18
"Carper, Thomas R.",CAG,2019/07/16,2019/07/23,0.98
"Murray, Patty",ETN,2017/03/16,2017/03/23,-0.97
"Perdue Jr., David A.",HBI,2018/01/16,2018/01/23,0.65
"Beyer, Donald S.",NDAQ,2019/12/23,2019/12/30,0.01
"Perdue Jr., David A.",GM,2018/07/25,2018/08/01,0.31
"Doggett, Lloyd",KO,2019/12/16,2019/12/23,0.44
"Shalala, Donna",PDCE,2019/04/30,2019/05/07,-6.25
"Murray, Patty",JNJ,2017/03/16,2017/03/23,-1.9
"Perdue Jr., David A.",KN,2016/03/31,2016/04/07,-0.5
"Whitehouse, Sheldon",C,2014/03/20,2014/03/27,-2.08
"Perdue Jr., David A.",URBN,2017/07/21,2017/07/28,1.42
"Capito, Shelley M.",JPM,2017/09/08,2017/09/15,2.41
"Perdue Jr., David A.",CTSH,2019/05/22,2019/05/29,0.46
"Perdue Jr., David A.",INFY,2017/06/20,2017/06/27,-0.15
"Perdue Jr., David A.",MU,2018/09/11,2018/09/18,1.83
"Perdue Jr., David A.",DWDP,2017/12/05,2017/12/12,-2.05
"Whitehouse, Sheldon",DIS,2016/11/28,2016/12/05,0.72
"Cassidy, William",EMR,2016/03/31,2016/04/07,-1.21
"Whitehouse, Sheldon",NWL,2016/03/24,2016/03/31,1.28
"Perdue Jr., David A.",BWXT,2019/01/08,2019/01/15,0.81
"Perdue Jr., David A.",WBA,2016/05/05,2016/05/12,-1.28
"Capito, Shelley M.",MMM,2018/04/05,2018/04/12,-2.09
"Collins, Susan M.",UNP,2014/05/07,2014/05/14,2.22
"Shalala, Donna",GBT,2019/06/04,2019/06/11,-2.69
"Capito, Shelley M.",BNPQY,2017/09/08,2017/09/15,1.52
"Peters, Gary C.",CVS,2016/10/17,2016/10/24,0.37
"Courtney, Joe",DIS,2019/12/31,2020/01/07,2.13
"Peters, Gary C.",MMC,2015/09/16,2015/09/23,-1.72
"Perdue Jr., David A.",RF,2018/06/21,2018/06/28,-0.91
"Perdue Jr., David A.",LNG,2019/06/24,2019/07/01,1.54
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/07/24,0.05
"Murray, Patty",DLPH,2017/03/16,2017/03/23,-3.19
"Collins, Susan M.",MSFT,2014/01/30,2014/02/06,-0.59
"Inhofe, James M.",A,2015/08/24,2015/08/31,1.46
"Perdue Jr., David A.",DISCA,2018/05/17,2018/05/24,-0.88
"Reed, John F.",MSFT,2014/03/28,2014/04/04,0.36
"Roberts, Pat",AAPL,2018/08/24,2018/08/31,2.86
"Cassidy, William",PG,2018/04/23,2018/04/30,-0.83
"Perdue Jr., David A.",FEYE,2017/02/03,2017/02/10,0.46
"Whitehouse, Sheldon",MCK,2016/09/28,2016/10/05,-0.99
"Perdue Jr., David A.",AXTA,2018/07/27,2018/08/03,-0.05
