official,ticker,buy_date,sell_date,profit
"Hoeven, John",BIV,2019/12/31,2020/02/25,2.8
"Collins, Susan M.",AMT,2014/07/23,2014/09/17,2.71
"Axne, Cynthia",SYK,2019/12/31,2020/02/25,1.9
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/04/10,0.71
"Capito, Shelley M.",JPM,2018/10/16,2018/12/11,-5.82
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/09/04,-92.06
"Whitehouse, Sheldon",LMT,2016/01/06,2016/03/02,-1.31
"Whitehouse, Sheldon",PEP,2019/02/27,2019/04/24,12.27
"Capito, Shelley M.",MDLZ,2018/02/27,2018/04/24,-4.2
"Capito, Shelley M.",QCOM,2018/04/24,2018/06/19,7.96
"Capito, Shelley M.",HXL,2017/09/08,2017/11/03,9.27
"Perdue Jr., David A.",FEYE,2016/06/30,2016/08/25,-1.26
"Murray, Patty",TUP,2017/03/16,2017/05/11,12.35
"Perdue Jr., David A.",RF,2018/06/22,2018/08/17,0.61
"Toomey, Patrick J.",GE,2017/02/13,2017/04/10,1.54
"Perdue Jr., David A.",DIS,2016/12/01,2017/01/26,9.12
"Whitehouse, Sheldon",DISH,2017/05/10,2017/07/05,1.63
"Murray, Patty",DUK,2017/03/16,2017/05/11,0.75
"Shalala, Donna",RHHBY,2019/01/29,2019/03/26,1.98
"Collins, Susan M.",FB,2014/01/24,2014/03/21,11.64
"Whitehouse, Sheldon",BABA,2018/08/28,2018/10/23,-34.88
"Perdue Jr., David A.",URBN,2017/06/19,2017/08/14,-0.12
"Perdue Jr., David A.",LNG,2019/02/27,2019/04/24,2.1
"Perdue Jr., David A.",STT,2019/08/07,2019/10/02,3.82
"Collins, Susan M.",M,2014/04/07,2014/06/02,1.09
"Toomey, Patrick J.",T,2014/12/18,2015/02/12,1.25
"Moran, Jerry",COST,2018/12/06,2019/01/31,-17.93
"Shalala, Donna",RDUS,2019/04/16,2019/06/11,-0.79
"Roberts, Pat",NFLX,2018/04/25,2018/06/20,113.24
"Whitehouse, Sheldon",MA,2017/05/05,2017/06/30,4.03
"Perdue Jr., David A.",DISCA,2018/06/04,2018/07/30,5.14
"Capito, Shelley M.",AHKSY,2017/09/08,2017/11/03,0.82
"Peters, Gary C.",T,2015/09/10,2015/11/05,0.72
"Carper, Thomas R.",MCD,2019/11/04,2019/12/30,7.72
"Perdue Jr., David A.",EPD,2016/02/01,2016/03/28,0.95
"Whitehouse, Sheldon",MRK,2015/05/27,2015/07/22,-0.77
"Conaway, K. M.",SDY,2019/12/03,2020/01/28,1.98
"Moran, Jerry",GOOG,2018/12/06,2019/01/31,55.38
"Hoeven, John",AVGO,2017/12/29,2018/02/23,-6.63
"Perdue Jr., David A.",FEYE,2016/07/21,2016/09/15,-2.25
"Hoeven, John",BUD,2014/04/28,2014/06/23,5.05
"Toomey, Patrick J.",VZ,2015/06/04,2015/07/30,-1.61
"Perdue Jr., David A.",CZR,2018/08/08,2018/10/03,7.0
"Perdue Jr., David A.",AXTA,2017/12/14,2018/02/08,-1.3
"Whitehouse, Sheldon",M,2015/09/22,2015/11/17,-15.12
"Shalala, Donna",DLR,2019/05/20,2019/07/15,3.32
"Murray, Patty",TGT,2017/03/16,2017/05/11,2.3
"Capito, Shelley M.",MRAAY,2017/09/08,2017/11/03,-0.52
"Inhofe, James M.",COHR,2017/08/30,2017/10/25,38.79
"Perdue Jr., David A.",LGF-B,2018/12/17,2019/02/11,1.0
"Perdue Jr., David A.",EAF,2019/05/23,2019/07/18,0.87
"Shalala, Donna",TOL,2019/04/16,2019/06/11,-1.28
"Perdue Jr., David A.",JNJ,2018/01/24,2018/03/21,-10.96
"Perdue Jr., David A.",PAA,2015/02/26,2015/04/23,1.35
"Reed, John F.",ISRG,2016/11/23,2017/01/18,2.46
"Roberts, Pat",SBUX,2017/05/26,2017/07/21,-5.15
"Shalala, Donna",ADDYY,2019/01/29,2019/03/26,4.28
"Gottheimer, Josh",VCYT,2019/12/06,2020/01/31,-3.45
"Capito, Shelley M.",ASML,2017/09/08,2017/11/03,23.53
"Toomey, Patrick J.",AMLP,2014/09/02,2014/10/28,-2.8
"Roberts, Pat",NFLX,2018/02/05,2018/04/02,25.0
"McConnell Jr., A. M.",WFC,2019/12/04,2020/01/29,-5.43
"Coons, Christopher A.",NFLX,2018/08/23,2018/10/18,10.26
"Whitehouse, Sheldon",C,2018/02/08,2018/04/05,-3.17
"Reed, John F.",HACK,2017/06/19,2017/08/14,-1.21
"Perdue Jr., David A.",PG,2015/08/25,2015/10/20,4.34
"Peters, Gary C.",ARCC,2017/06/27,2017/08/22,-0.35
"Capito, Shelley M.",MRK,2017/09/05,2017/10/31,-7.99
"Capito, Shelley M.",ABT,2015/07/21,2015/09/15,-6.5
"Murray, Patty",TWX,2017/03/16,2017/05/11,-0.12
"Collins, Susan M.",STZ,2018/06/18,2018/08/13,-18.09
"Murray, Patty",MMC,2017/03/16,2017/05/11,-0.97
"Murray, Patty",GM,2017/03/16,2017/05/11,-2.88
"Inhofe, James M.",GILD,2016/12/15,2017/02/09,-9.36
"Murray, Patty",SU,2017/03/16,2017/05/11,1.06
"Whitehouse, Sheldon",BA,2016/09/28,2016/11/23,18.44
"Axne, Cynthia",MKL,2019/12/31,2020/02/25,170.03
"Shalala, Donna",APLE,2019/03/19,2019/05/14,0.09
"Cassidy, William",LOW,2016/03/31,2016/05/26,4.06
"Hoeven, John",BA,2014/04/28,2014/06/23,4.25
"Perdue Jr., David A.",FDX,2019/11/11,2020/01/06,-10.31
"Roberts, Pat",FB,2018/08/21,2018/10/16,-15.54
"Collins, Susan M.",AMZN,2018/10/02,2018/11/27,-411.75
"Perdue Jr., David A.",GM,2016/02/26,2016/04/22,2.7
"Whitehouse, Sheldon",ORCL,2014/12/18,2015/02/12,-0.73
"Moran, Jerry",RDS-B,2018/12/06,2019/01/31,3.07
"Shalala, Donna",EPOKY,2019/03/19,2019/05/14,-0.51
"Hoeven, John",EL,2014/08/25,2014/10/20,-4.47
"Roberts, Pat",BAC,2014/03/10,2014/05/05,-2.29
"Duckworth, Ladda T.",BBL,2017/12/21,2018/02/15,5.68
"Perdue Jr., David A.",CZR,2017/08/25,2017/10/20,2.59
"Perdue Jr., David A.",DISCA,2015/05/29,2015/07/24,-1.58
"Whitehouse, Sheldon",TSLA,2017/11/27,2018/01/22,8.02
"Perdue Jr., David A.",GLW,2018/05/10,2018/07/05,0.44
"Whitehouse, Sheldon",PRU,2014/11/13,2015/01/08,2.25
"Whitehouse, Sheldon",DIS,2016/04/19,2016/06/14,-4.92
"Moran, Jerry",XOM,2018/12/06,2019/01/31,-4.93
"Shalala, Donna",JPM,2019/05/20,2019/07/15,3.46
"Shalala, Donna",PNW,2019/03/19,2019/05/14,1.04
"Roberts, Pat",AAPL,2017/09/27,2017/11/22,4.97
"Courtney, Joe",SHW,2019/12/31,2020/02/25,-6.6
"Perdue Jr., David A.",MRK,2017/09/12,2017/11/07,-9.14
"Perdue Jr., David A.",LGF-B,2019/06/24,2019/08/19,-0.55
"Reed, John F.",TBF,2015/05/04,2015/06/29,1.04
"Collins, Susan M.",M,2014/04/03,2014/05/29,-1.59
"Whitehouse, Sheldon",CVS,2019/05/16,2019/07/11,6.15
"Toomey, Patrick J.",CVX,2015/06/16,2015/08/11,-14.84
"Inhofe, James M.",BLK,2017/10/17,2017/12/12,39.48
"Perdue Jr., David A.",TRP,2017/09/01,2017/10/27,-3.82
"Hoeven, John",PFE,2016/11/25,2017/01/20,0.23
"Collins, Susan M.",HOLX,2016/12/01,2017/01/26,2.27
"Whitehouse, Sheldon",BMY,2014/10/14,2014/12/09,10.42
"Axne, Cynthia",SSNC,2019/09/06,2019/11/01,7.84
"Perdue Jr., David A.",KN,2015/02/05,2015/04/02,-3.36
"Murray, Patty",GD,2017/03/16,2017/05/11,3.25
"Reed, John F.",AMG,2015/06/30,2015/08/25,-35.33
"Beyer, Donald S.",MSFT,2019/12/24,2020/02/18,29.18
"Roberts, Pat",ETY,2017/12/13,2018/02/07,-0.4
"Whitehouse, Sheldon",EL,2014/02/19,2014/04/16,3.76
"Capito, Shelley M.",CL,2018/04/05,2018/05/31,-8.17
"Perdue Jr., David A.",AXTA,2017/08/03,2017/09/28,-0.32
"Shalala, Donna",TSM,2019/02/15,2019/04/12,4.39
"Shalala, Donna",TOL,2019/01/23,2019/03/20,0.31
"Perdue Jr., David A.",DVN,2015/08/27,2015/10/22,4.12
"Whitehouse, Sheldon",MGA,2017/05/30,2017/07/25,2.93
"Roberts, Pat",BIDU,2015/01/28,2015/03/25,-16.29
"Perdue Jr., David A.",COST,2016/05/05,2016/06/30,8.28
"Perdue Jr., David A.",HBI,2018/10/23,2018/12/18,-3.6
"Collins, Susan M.",ROP,2014/06/19,2014/08/14,-1.29
"Gottheimer, Josh",BMRN,2019/12/16,2020/02/10,4.31
"Perdue Jr., David A.",DISCA,2018/05/04,2018/06/29,4.92
"Reed, John F.",TMO,2016/09/22,2016/11/17,-7.75
"Whitehouse, Sheldon",TWTR,2016/05/24,2016/07/19,4.61
"Collins, Susan M.",CME,2014/07/23,2014/09/17,5.8
"Roberts, Pat",NFLX,2016/06/10,2016/08/05,1.34
"Perdue Jr., David A.",WLK,2016/07/29,2016/09/23,5.82
"Shalala, Donna",BK,2019/05/20,2019/07/15,-2.76
"Capito, Shelley M.",CMCSA,2019/12/16,2020/02/10,0.79
"Perdue Jr., David A.",CAT,2018/10/24,2018/12/19,7.93
"Perdue Jr., David A.",KN,2015/04/24,2015/06/19,-1.48
"Perdue Jr., David A.",LNG,2018/06/21,2018/08/16,-5.31
"Whitehouse, Sheldon",NVDA,2018/02/15,2018/04/12,-3.3
"Whitehouse, Sheldon",AMGN,2016/11/28,2017/01/23,8.27
"Peters, Gary C.",SPG,2016/12/30,2017/02/24,6.1
"Reed, John F.",IYT,2016/09/12,2016/11/07,6.85
"Capito, Shelley M.",HLT,2017/09/12,2017/11/07,7.2
"Hoeven, John",BSTZ,2019/06/26,2019/08/21,0.96
"Cassidy, William",MDT,2017/10/24,2017/12/19,4.24
"Reed, John F.",XSD,2016/11/23,2017/01/18,1.62
"Carper, Thomas R.",HRL,2017/08/31,2017/10/26,-0.39
"Capito, Shelley M.",LMT,2017/09/05,2017/10/31,5.76
"Whitehouse, Sheldon",TSLA,2018/05/07,2018/07/02,9.36
"Roberts, Pat",AMZN,2018/02/05,2018/04/02,-1.67
"Perdue Jr., David A.",SU,2018/06/26,2018/08/21,1.28
"Roberts, Pat",NFLX,2015/04/14,2015/06/09,22.74
"Capito, Shelley M.",SJM,2016/04/19,2016/06/14,14.41
"Perdue Jr., David A.",SU,2018/12/14,2019/02/08,2.41
"Whitehouse, Sheldon",COF,2017/07/28,2017/09/22,-2.86
"Perdue Jr., David A.",PBA,2019/06/25,2019/08/20,0.58
"Reed, John F.",VWO,2016/11/23,2017/01/18,1.43
"Roberts, Pat",FB,2018/07/05,2018/08/30,-18.59
"Roberts, Pat",FB,2016/06/10,2016/08/05,8.05
"Inhofe, James M.",CRM,2017/04/25,2017/06/20,2.55
"Shalala, Donna",TSM,2019/04/11,2019/06/06,-3.82
"Collins, Susan M.",VRX,2014/03/11,2014/05/06,-5.76
"Inhofe, James M.",SYF,2016/02/24,2016/04/20,3.12
"Shalala, Donna",ALLE,2019/02/06,2019/04/03,4.51
"Capito, Shelley M.",NSC,2018/04/05,2018/05/31,20.34
"Perdue Jr., David A.",LGF-B,2018/11/19,2019/01/14,-1.04
"Courtney, Joe",ABT,2019/12/31,2020/02/25,-3.55
"Toomey, Patrick J.",AMLP,2014/06/24,2014/08/19,0.92
"Whitehouse, Sheldon",MA,2016/10/26,2016/12/21,1.44
"Inhofe, James M.",ISRG,2018/10/25,2018/12/20,-9.39
"Perdue Jr., David A.",DIS,2018/05/24,2018/07/19,10.96
"Axne, Cynthia",MKL,2019/04/11,2019/06/06,106.91
"Whitehouse, Sheldon",ABBV,2014/12/18,2015/02/12,-10.74
"Cisneros, Gilbert",GE,2019/12/06,2020/01/31,12.48
"Perdue Jr., David A.",BOIVF,2019/01/31,2019/03/28,0.33
"Perdue Jr., David A.",CZR,2017/06/21,2017/08/16,2.26
"Hoeven, John",LYB,2019/02/27,2019/04/24,4.62
"Roberts, Pat",AAPL,2017/06/20,2017/08/15,3.81
"Shalala, Donna",TER,2019/03/06,2019/05/01,9.08
"Joyce, David P.",IJR,2019/07/24,2019/09/18,1.52
"Whitehouse, Sheldon",LRCX,2018/08/28,2018/10/23,-28.94
"Roberts, Pat",FB,2018/02/05,2018/04/02,-28.96
"Shalala, Donna",AXGN,2019/04/16,2019/06/11,-3.01
"Whitehouse, Sheldon",ON,2018/06/13,2018/08/08,-2.95
"Perdue Jr., David A.",ENB,2016/09/21,2016/11/16,-2.79
"Langevin, James R.",DIA,2019/05/23,2019/07/18,17.44
"Perdue Jr., David A.",RF,2017/05/24,2017/07/19,0.15
"Toomey, Patrick J.",SHY,2015/01/05,2015/03/02,0.12
"Whitehouse, Sheldon",WM,2016/07/07,2016/09/01,-3.35
"Courtney, Joe",GOOGL,2019/12/31,2020/02/25,72.24
"Perdue Jr., David A.",GPK,2019/01/08,2019/03/05,1.47
"Capito, Shelley M.",CSCO,2017/08/30,2017/10/25,2.63
"Marshall, Roger W.",AAPL,2019/12/03,2020/01/28,14.35
"Collins, Susan M.",AKAM,2019/08/20,2019/10/15,3.91
"Perdue Jr., David A.",NKE,2016/01/20,2016/03/16,3.59
"Moran, Jerry",GS,2018/12/06,2019/01/31,17.13
"Roberts, Pat",TWTR,2014/07/22,2014/09/16,11.63
"Whitehouse, Sheldon",NEE,2014/02/10,2014/04/07,0.97
"Capito, Shelley M.",PAYX,2018/04/24,2018/06/19,9.06
"Capito, Shelley M.",WMT,2018/04/24,2018/06/19,-3.24
"Whitehouse, Sheldon",GS,2017/05/24,2017/07/19,1.01
"Gottheimer, Josh",UNICY,2019/12/30,2020/02/24,-0.12
"Inhofe, James M.",TEL,2018/12/27,2019/02/21,8.94
"Perdue Jr., David A.",BMY,2019/07/15,2019/09/09,3.66
"Roberts, Pat",BAC,2017/09/07,2017/11/02,4.53
"Murray, Patty",MET,2017/03/16,2017/05/11,-1.85
"Courtney, Joe",V,2019/12/31,2020/02/25,6.54
"Peters, Gary C.",SPG,2017/06/05,2017/07/31,7.78
"Cisneros, Gilbert",IVZ,2019/12/06,2020/01/31,0.69
"Carper, Thomas R.",DHR,2017/08/31,2017/10/26,8.06
"Whitehouse, Sheldon",PEP,2015/03/10,2015/05/05,0.69
"Shalala, Donna",PRA,2019/06/04,2019/07/30,-0.57
"Peters, Gary C.",MPW,2017/02/06,2017/04/03,0.02
"Shalala, Donna",WAFD,2019/03/06,2019/05/01,2.4
"Whitehouse, Sheldon",JPM,2017/02/23,2017/04/20,-5.77
"Collins, Susan M.",SRCL,2014/11/10,2015/01/05,3.35
"Shalala, Donna",RIO,2019/04/10,2019/06/05,-4.39
"Courtney, Joe",SYY,2019/12/31,2020/02/25,-10.25
"Hoeven, John",IVZ,2016/03/07,2016/05/02,2.15
"Perdue Jr., David A.",BWXT,2018/12/10,2019/02/04,5.66
"Perdue Jr., David A.",LGF-B,2019/11/11,2020/01/06,1.25
"Shalala, Donna",PLNT,2019/04/16,2019/06/11,3.66
"Axne, Cynthia",SSNC,2019/08/08,2019/10/03,2.87
"Perdue Jr., David A.",BAX,2015/08/10,2015/10/05,-8.7
"Perdue Jr., David A.",MRK,2017/09/26,2017/11/21,-10.02
"Whitehouse, Sheldon",CMRE,2014/02/10,2014/04/07,0.88
"Capito, Shelley M.",VFC,2016/04/19,2016/06/14,-2.3
"Whitehouse, Sheldon",SBUX,2014/10/14,2014/12/09,4.93
"Inhofe, James M.",UNH,2017/06/09,2017/08/04,13.69
"Shalala, Donna",DOMO,2019/03/19,2019/05/14,-8.62
"Whitehouse, Sheldon",AMZN,2016/04/12,2016/06/07,127.09
"Shalala, Donna",AVY,2019/03/19,2019/05/14,-8.09
"Shalala, Donna",KO,2019/05/23,2019/07/18,2.24
"Perdue Jr., David A.",GPK,2018/11/20,2019/01/15,-0.17
"Murray, Patty",MSFT,2017/03/16,2017/05/11,3.9
"Whitehouse, Sheldon",BTO,2017/07/25,2017/09/19,-2.18
"Hoeven, John",BX,2014/08/25,2014/10/20,-3.14
"Carper, Thomas R.",DRI,2019/11/04,2019/12/30,-3.36
"Perdue Jr., David A.",ORCL,2017/02/08,2017/04/05,4.51
"Perdue Jr., David A.",GLW,2018/04/25,2018/06/20,1.7
"Perdue Jr., David A.",URBN,2017/08/09,2017/10/04,4.77
"Perdue Jr., David A.",KN,2015/03/11,2015/05/06,-1.11
"Perdue Jr., David A.",DISCA,2017/01/26,2017/03/23,-0.29
"Collins, Susan M.",DAL,2014/04/10,2014/06/05,8.0
"Collins, Susan M.",HON,2014/01/30,2014/03/27,-0.52
"Roberts, Pat",FB,2017/07/20,2017/09/14,7.48
"Hoeven, John",ABBV,2015/02/25,2015/04/22,3.49
"Shalala, Donna",FLR,2019/02/15,2019/04/12,5.08
"Perdue Jr., David A.",PFE,2017/02/16,2017/04/13,0.35
"Hoeven, John",NKE,2017/01/04,2017/03/01,4.96
"Shalala, Donna",IONS,2019/05/08,2019/07/03,-0.92
"Moran, Jerry",JPM,2018/12/06,2019/01/31,-0.86
"Cassidy, William",CVS,2017/10/25,2017/12/20,-2.16
"Roberts, Pat",ETY,2017/12/18,2018/02/12,-0.68
"Roberts, Pat",KSS,2018/08/28,2018/10/23,-6.85
"Murray, Patty",CMA,2017/03/16,2017/05/11,-1.23
"Whitehouse, Sheldon",T,2019/02/27,2019/04/24,0.03
"Moran, Jerry",AMZN,2019/09/25,2019/11/20,0.32
"Cassidy, William",DIS,2019/01/25,2019/03/22,-2.83
"Perdue Jr., David A.",STT,2018/12/20,2019/02/14,7.72
"Moran, Jerry",TXN,2019/09/25,2019/11/20,-9.84
"Whitehouse, Sheldon",NVDA,2016/04/26,2016/06/21,2.71
"Shalala, Donna",PNGAY,2019/03/20,2019/05/15,0.28
"Perdue Jr., David A.",HBI,2017/08/10,2017/10/05,-0.39
"Roberts, Pat",CVX,2017/11/07,2018/01/02,9.4
"Whitehouse, Sheldon",ESRX,2014/04/17,2014/06/12,-1.41
"Shalala, Donna",HE,2019/04/03,2019/05/29,1.0
"Capito, Shelley M.",USB,2018/04/24,2018/06/19,0.56
"Murray, Patty",CVS,2017/03/16,2017/05/11,1.94
"Inhofe, James M.",CLR,2016/01/08,2016/03/04,5.56
"Roberts, Pat",NFLX,2018/06/25,2018/08/20,-71.11
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/09/19,0.14
"Collins, Susan M.",PRGO,2016/12/30,2017/02/24,0.85
"Whitehouse, Sheldon",FB,2016/08/05,2016/09/30,2.79
"Perdue Jr., David A.",FEYE,2018/08/08,2018/10/03,1.7
"Perdue Jr., David A.",HYH,2016/01/25,2016/03/21,4.04
"Capito, Shelley M.",GILD,2018/09/25,2018/11/20,-6.95
"Whitehouse, Sheldon",BMY,2015/02/23,2015/04/20,4.83
"Roberts, Pat",NFLX,2017/04/07,2017/06/02,20.78
"Roberts, Pat",NVDA,2017/12/07,2018/02/01,12.65
"Whitehouse, Sheldon",CMRE,2014/12/18,2015/02/12,0.6
"Curtis, John",AMZN,2019/04/29,2019/06/24,-36.13
"Peters, Gary C.",IVZ,2016/05/24,2016/07/19,-3.04
"Capito, Shelley M.",FDS,2018/04/24,2018/06/19,18.97
"Capito, Shelley M.",PAYX,2016/04/19,2016/06/14,0.84
"Roberts, Pat",GE,2016/01/20,2016/03/16,17.2
"Hoeven, John",SPG,2017/01/04,2017/03/01,0.72
"Inhofe, James M.",COHR,2017/10/12,2017/12/07,35.14
"Roberts, Pat",DVN,2018/01/03,2018/02/28,-11.39
"Perdue Jr., David A.",PFE,2017/02/06,2017/04/03,1.98
"Perdue Jr., David A.",URBN,2017/05/22,2017/07/17,-0.68
"Moran, Jerry",OXY,2019/09/25,2019/11/20,-6.66
"Perdue Jr., David A.",XOM,2018/01/16,2018/03/13,-12.15
"Perdue Jr., David A.",AXTA,2017/08/10,2017/10/05,1.75
"Roberts, Pat",TJX,2017/01/09,2017/03/06,1.22
"Toomey, Patrick J.",GE,2017/12/07,2018/02/01,-14.08
"Perdue Jr., David A.",TRGP,2019/12/09,2020/02/03,0.55
"Hoeven, John",KO,2017/01/20,2017/03/17,0.9
"Murray, Patty",BAC,2017/03/16,2017/05/11,-1.3
"Hoeven, John",DOW,2019/05/30,2019/07/25,2.84
"Perdue Jr., David A.",AXTA,2017/08/16,2017/10/11,-0.76
"Hoeven, John",CCI,2017/02/15,2017/04/12,6.31
"Cassidy, William",CSCO,2019/01/25,2019/03/22,7.12
"Courtney, Joe",AMZN,2019/12/31,2020/02/25,153.77
"Moran, Jerry",MPC,2019/09/25,2019/11/20,1.78
"Inhofe, James M.",BUD,2017/01/11,2017/03/08,1.3
"Whitehouse, Sheldon",MCD,2019/04/18,2019/06/13,11.2
"Hoeven, John",MCD,2016/02/03,2016/03/30,2.64
"Collins, Susan M.",FB,2017/05/24,2017/07/19,15.11
"Collins, Susan M.",MSFT,2014/02/06,2014/04/03,5.03
"Perdue Jr., David A.",WLK,2016/06/28,2016/08/23,12.25
"Capito, Shelley M.",V,2017/09/08,2017/11/03,6.55
"Perdue Jr., David A.",DISCA,2017/08/04,2017/09/29,-2.85
"Perdue Jr., David A.",WMB,2016/12/12,2017/02/06,-0.98
"Whitehouse, Sheldon",NVDA,2016/01/05,2016/03/01,-0.23
"Roberts, Pat",SBUX,2017/09/26,2017/11/21,2.21
"Capito, Shelley M.",NSC,2018/04/24,2018/06/19,14.44
"Inhofe, James M.",INTU,2018/08/16,2018/10/11,-6.24
"Perdue Jr., David A.",RF,2017/05/19,2017/07/14,0.45
"Perdue Jr., David A.",MMP,2018/09/24,2018/11/19,-5.93
"Hoeven, John",IBM,2017/04/24,2017/06/19,-5.54
"Hoeven, John",BMY,2016/08/22,2016/10/17,-9.9
"Inhofe, James M.",C,2016/04/13,2016/06/08,2.08
"Capito, Shelley M.",RBGLY,2017/09/08,2017/11/03,-1.64
"Murray, Patty",CB,2017/03/16,2017/05/11,-0.7
"Murray, Patty",BA,2017/03/16,2017/05/11,4.43
"Perdue Jr., David A.",GPK,2018/11/05,2018/12/31,-0.74
"Capito, Shelley M.",TSM,2017/09/08,2017/11/03,4.39
"Conaway, K. M.",GSLC,2019/12/10,2020/02/04,3.21
"Murray, Patty",PFE,2017/03/16,2017/05/11,-1.38
"Perdue Jr., David A.",FDX,2019/03/29,2019/05/24,-20.16
"Perdue Jr., David A.",SPY,2016/10/05,2016/11/30,5.33
"Peters, Gary C.",EMR,2015/04/14,2015/06/09,0.76
"Collins, Susan M.",DD,2014/11/10,2015/01/05,-6.98
"Collins, Susan M.",COP,2016/12/30,2017/02/24,-3.29
"Conaway, K. M.",VIG,2019/12/03,2020/01/28,6.77
"Whitehouse, Sheldon",JCI,2016/11/15,2017/01/10,-1.23
"Malinowski, Tom",ANIK,2019/08/01,2019/09/26,-1.62
"Whitehouse, Sheldon",DAL,2018/06/06,2018/08/01,0.66
"Perdue Jr., David A.",FEYE,2019/02/07,2019/04/04,0.35
"Perdue Jr., David A.",FEYE,2016/07/19,2016/09/13,-2.05
"Whitehouse, Sheldon",M,2014/11/13,2015/01/08,6.52
"Curtis, John",DIS,2019/05/14,2019/07/09,7.38
"Collins, Susan M.",GOOGL,2014/06/19,2014/08/14,23.52
"Perdue Jr., David A.",UHAL,2018/02/28,2018/04/25,-4.15
"Roberts, Pat",AAPL,2015/03/17,2015/05/12,-0.16
"Shalala, Donna",TWTR,2019/03/28,2019/05/23,5.22
"Collins, Susan M.",M,2014/03/27,2014/05/22,-1.22
"Perdue Jr., David A.",GLW,2019/06/14,2019/08/09,-2.38
"Whitehouse, Sheldon",ETN,2018/05/24,2018/07/19,-0.75
"Perdue Jr., David A.",DVN,2018/02/21,2018/04/18,3.68
"Moran, Jerry",WY,2018/12/06,2019/01/31,0.47
"Cassidy, William",NVS,2016/03/31,2016/05/26,6.67
"Shalala, Donna",RCII,2019/01/23,2019/03/20,2.61
"Shalala, Donna",LMT,2019/02/05,2019/04/02,4.72
"Whitehouse, Sheldon",REGN,2016/09/06,2016/11/01,-49.22
"Carper, Thomas R.",CAG,2019/07/16,2019/09/10,1.65
"Murray, Patty",ETN,2017/03/16,2017/05/11,3.0
"Perdue Jr., David A.",HBI,2018/01/16,2018/03/13,-2.32
"Perdue Jr., David A.",GM,2018/07/25,2018/09/19,-1.46
"Doggett, Lloyd",KO,2019/12/16,2020/02/10,4.97
"Shalala, Donna",PDCE,2019/04/30,2019/06/25,-9.39
"Murray, Patty",JNJ,2017/03/16,2017/05/11,-5.46
"Perdue Jr., David A.",KN,2016/03/31,2016/05/26,0.91
"Whitehouse, Sheldon",C,2014/03/20,2014/05/15,-3.19
"Perdue Jr., David A.",URBN,2017/07/21,2017/09/15,4.91
"Capito, Shelley M.",JPM,2017/09/08,2017/11/03,12.3
"Perdue Jr., David A.",CTSH,2019/05/22,2019/07/17,4.29
"Perdue Jr., David A.",INFY,2017/06/20,2017/08/15,0.27
"Perdue Jr., David A.",MU,2018/09/11,2018/11/06,-2.99
"Perdue Jr., David A.",DWDP,2017/12/05,2018/01/30,4.41
"Whitehouse, Sheldon",DIS,2016/11/28,2017/01/23,8.37
"Cassidy, William",EMR,2016/03/31,2016/05/26,-2.27
"Whitehouse, Sheldon",NWL,2016/03/24,2016/05/19,3.77
"Perdue Jr., David A.",BWXT,2019/01/08,2019/03/05,10.74
"Perdue Jr., David A.",WBA,2016/05/05,2016/06/30,1.42
"Capito, Shelley M.",MMM,2018/04/05,2018/05/31,-21.08
"Collins, Susan M.",UNP,2014/05/07,2014/07/02,6.41
"Shalala, Donna",GBT,2019/06/04,2019/07/30,-3.53
"Capito, Shelley M.",BNPQY,2017/09/08,2017/11/03,0.25
"Peters, Gary C.",CVS,2016/10/17,2016/12/12,-7.84
"Courtney, Joe",DIS,2019/12/31,2020/02/25,-13.05
"Peters, Gary C.",MMC,2015/09/16,2015/11/11,1.03
"Perdue Jr., David A.",RF,2018/06/21,2018/08/16,0.48
"Perdue Jr., David A.",LNG,2019/06/24,2019/08/19,-7.49
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/09/11,-0.23
"Murray, Patty",DLPH,2017/03/16,2017/05/11,4.1
"Collins, Susan M.",MSFT,2014/01/30,2014/03/27,3.1
"Inhofe, James M.",A,2015/08/24,2015/10/19,1.12
"Perdue Jr., David A.",DISCA,2018/05/17,2018/07/12,4.53
"Reed, John F.",MSFT,2014/03/28,2014/05/23,0.03
"Roberts, Pat",AAPL,2018/08/24,2018/10/19,0.84
"Cassidy, William",PG,2018/04/23,2018/06/18,2.88
"Perdue Jr., David A.",FEYE,2017/02/03,2017/03/31,1.87
"Whitehouse, Sheldon",MCK,2016/09/28,2016/11/23,-26.75
"Perdue Jr., David A.",AXTA,2018/07/27,2018/09/21,0.19
"Roberts, Pat",BA,2014/12/19,2015/02/13,22.28
"Perdue Jr., David A.",BOIVF,2019/02/07,2019/04/04,0.57
"Collins, Susan M.",PRGO,2014/06/19,2014/08/14,4.99
"Reed, John F.",FEYE,2015/07/29,2015/09/23,-12.37
"Perdue Jr., David A.",GLW,2019/04/30,2019/06/25,1.73
"Hoeven, John",TGT,2019/03/22,2019/05/17,-8.08
"Capito, Shelley M.",PFE,2017/09/05,2017/10/31,0.72
"Shalala, Donna",BAYRY,2019/02/15,2019/04/12,-1.83
"Perdue Jr., David A.",MOS,2017/12/12,2018/02/06,0.11
"Roberts, Pat",AAPL,2014/09/02,2014/10/28,0.7
"Capito, Shelley M.",ITW,2016/04/19,2016/06/14,-0.18
