official,ticker,buy_date,sell_date,profit
"Inhofe, James M.",PCLN,2015/07/09,2016/02/18,113.63
"Perdue Jr., David A.",GPK,2019/07/31,2020/03/11,-1.89
"Perdue Jr., David A.",HBI,2017/09/14,2018/04/26,-7.32
"Courtney, Joe",DHR,2019/12/31,2020/08/11,48.54
"Malinowski, Tom",ZUO,2019/11/14,2020/06/25,-1.93
"Wicker, Roger F.",BIF,2019/05/17,2019/12/27,0.91
"Perdue Jr., David A.",MRK,2017/09/08,2018/04/20,-5.02
"Whitehouse, Sheldon",V,2014/02/19,2014/10/01,-3.49
"Perdue Jr., David A.",BOIVF,2019/11/11,2020/06/22,-1.21
"Toomey, Patrick J.",TRV,2017/02/22,2017/10/04,1.94
"Perdue Jr., David A.",MPLX,2019/02/04,2019/09/16,-5.36
"Roberts, Pat",AAPL,2019/10/03,2020/05/14,21.9
"Perdue Jr., David A.",WLK,2016/07/18,2017/02/27,18.93
"Axne, Cynthia",GOOG,2019/05/31,2020/01/10,321.75
"Shalala, Donna",RDUS,2019/04/03,2019/11/13,2.17
"Carper, Thomas R.",ABBV,2015/02/12,2015/09/24,-0.17
"Roberts, Pat",MA,2019/10/31,2020/06/11,21.7
"Joyce, David P.",VGT,2019/01/10,2019/08/22,43.91
"Hoeven, John",BIV,2019/12/31,2020/08/11,6.63
"Collins, Susan M.",AMT,2014/07/23,2015/03/04,5.24
"Axne, Cynthia",SYK,2019/12/31,2020/08/11,-19.19
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/09/25,0.17
"Capito, Shelley M.",JPM,2018/10/16,2019/05/28,1.38
"Whitehouse, Sheldon",BIIB,2015/07/10,2016/02/19,-132.59
"Whitehouse, Sheldon",LMT,2016/01/06,2016/08/17,35.9
"Whitehouse, Sheldon",PEP,2019/02/27,2019/10/09,22.44
"Capito, Shelley M.",MDLZ,2018/02/27,2018/10/09,-1.33
"Capito, Shelley M.",QCOM,2018/04/24,2018/12/04,8.01
"Capito, Shelley M.",HXL,2017/09/08,2018/04/20,12.47
"Perdue Jr., David A.",FEYE,2016/06/30,2017/02/09,-5.01
"Murray, Patty",TUP,2017/03/16,2017/10/26,1.9
"Cruz, Rafael E.",EPD,2014/02/21,2014/10/03,6.55
"Perdue Jr., David A.",RF,2018/06/22,2019/02/01,-3.47
"Toomey, Patrick J.",GE,2017/02/13,2017/09/25,-37.54
"Perdue Jr., David A.",DIS,2016/12/01,2017/07/13,5.5
"Whitehouse, Sheldon",DISH,2017/05/10,2017/12/20,-12.34
"Murray, Patty",DUK,2017/03/16,2017/10/26,6.16
"Shalala, Donna",RHHBY,2019/01/29,2019/09/10,1.75
"Collins, Susan M.",FB,2014/01/24,2014/09/05,21.08
"Whitehouse, Sheldon",BABA,2018/08/28,2019/04/09,7.08
"Perdue Jr., David A.",URBN,2017/06/19,2018/01/29,17.35
"Perdue Jr., David A.",LNG,2019/02/27,2019/10/09,-3.88
"Perdue Jr., David A.",STT,2019/08/07,2020/03/18,-5.95
"Collins, Susan M.",M,2014/04/07,2014/11/17,2.96
"Toomey, Patrick J.",T,2014/12/18,2015/07/30,1.6
"Moran, Jerry",COST,2018/12/06,2019/07/18,50.89
"Shalala, Donna",RDUS,2019/04/16,2019/11/26,0.8
"Whitehouse, Sheldon",MA,2017/05/05,2017/12/15,34.45
"Perdue Jr., David A.",DISCA,2018/06/04,2019/01/14,5.73
"Capito, Shelley M.",AHKSY,2017/09/08,2018/04/20,4.2
"Peters, Gary C.",T,2015/09/10,2016/04/21,5.52
"Carper, Thomas R.",MCD,2019/11/04,2020/06/15,-2.02
"Perdue Jr., David A.",EPD,2016/02/01,2016/09/12,3.49
"Whitehouse, Sheldon",MRK,2015/05/27,2016/01/06,-6.44
"Conaway, K. M.",SDY,2019/12/03,2020/07/14,-13.82
"Moran, Jerry",GOOG,2018/12/06,2019/07/18,89.18
"Hoeven, John",AVGO,2017/12/29,2018/08/10,-46.82
"Perdue Jr., David A.",FEYE,2016/07/21,2017/03/02,-5.24
"Hoeven, John",BUD,2014/04/28,2014/12/08,5.06
"Toomey, Patrick J.",VZ,2015/06/04,2016/01/14,-3.59
"Perdue Jr., David A.",CZR,2018/08/08,2019/03/20,4.16
"Perdue Jr., David A.",AXTA,2017/12/14,2018/07/26,-1.13
"Whitehouse, Sheldon",M,2015/09/22,2016/05/03,-14.02
"Shalala, Donna",DLR,2019/05/20,2019/12/30,0.96
"Murray, Patty",TGT,2017/03/16,2017/10/26,7.55
"Capito, Shelley M.",MRAAY,2017/09/08,2018/04/20,-1.53
"Inhofe, James M.",COHR,2017/08/30,2018/04/11,-48.41
"Perdue Jr., David A.",LGF-B,2018/12/17,2019/07/29,-2.3
"Perdue Jr., David A.",EAF,2019/05/23,2020/01/02,1.54
"Shalala, Donna",TOL,2019/04/16,2019/11/26,2.37
"Perdue Jr., David A.",JNJ,2018/01/24,2018/09/05,-7.98
"Perdue Jr., David A.",PAA,2015/02/26,2015/10/08,-16.42
"Reed, John F.",ISRG,2016/11/23,2017/07/05,32.48
"Roberts, Pat",SBUX,2017/05/26,2018/01/05,-3.82
"Shalala, Donna",ADDYY,2019/01/29,2019/09/10,32.07
"Gottheimer, Josh",VCYT,2019/12/06,2020/07/17,0.81
"Capito, Shelley M.",ASML,2017/09/08,2018/04/20,34.05
"Toomey, Patrick J.",AMLP,2014/09/02,2015/04/14,-12.3
"Roberts, Pat",NFLX,2018/02/05,2018/09/17,99.49
"McConnell Jr., A. M.",WFC,2019/12/04,2020/07/15,-27.81
"Coons, Christopher A.",NFLX,2018/08/23,2019/04/04,23.36
"Whitehouse, Sheldon",C,2018/02/08,2018/09/20,1.11
"Reed, John F.",HACK,2017/06/19,2018/01/29,3.47
"Perdue Jr., David A.",PG,2015/08/25,2016/04/05,13.01
"Peters, Gary C.",ARCC,2017/06/27,2018/02/06,-0.98
"Capito, Shelley M.",MRK,2017/09/05,2018/04/17,-4.12
"Capito, Shelley M.",ABT,2015/07/21,2016/03/01,-10.89
"Murray, Patty",TWX,2017/03/16,2017/10/26,0.59
"Collins, Susan M.",STZ,2018/06/18,2019/01/28,-64.3
"Murray, Patty",MMC,2017/03/16,2017/10/26,8.09
"Murray, Patty",GM,2017/03/16,2017/10/26,8.43
"Inhofe, James M.",GILD,2016/12/15,2017/07/27,-0.23
"Murray, Patty",SU,2017/03/16,2017/10/26,2.88
"Whitehouse, Sheldon",BA,2016/09/28,2017/05/10,50.44
"Axne, Cynthia",MKL,2019/12/31,2020/08/11,-34.82
"Shalala, Donna",APLE,2019/03/19,2019/10/29,-0.04
"Cassidy, William",LOW,2016/03/31,2016/11/10,-6.63
"Hoeven, John",BA,2014/04/28,2014/12/08,3.63
"Perdue Jr., David A.",FDX,2019/11/11,2020/06/22,-25.7
"Roberts, Pat",FB,2018/08/21,2019/04/02,-0.55
"Collins, Susan M.",AMZN,2018/10/02,2019/05/14,-155.48
"Perdue Jr., David A.",GM,2016/02/26,2016/10/07,2.58
"Whitehouse, Sheldon",ORCL,2014/12/18,2015/07/30,-4.64
"Moran, Jerry",RDS-B,2018/12/06,2019/07/18,3.37
"Shalala, Donna",EPOKY,2019/03/19,2019/10/29,0.98
"Hoeven, John",EL,2014/08/25,2015/04/06,7.19
"Roberts, Pat",BAC,2014/03/10,2014/10/20,-1.12
"Duckworth, Ladda T.",BBL,2017/12/21,2018/08/02,4.26
"Perdue Jr., David A.",CZR,2017/08/25,2018/04/06,11.69
"Perdue Jr., David A.",DISCA,2015/05/29,2016/01/08,-7.77
"Whitehouse, Sheldon",TSLA,2017/11/27,2018/07/09,-0.03
"Perdue Jr., David A.",GLW,2018/05/10,2018/12/20,2.42
"Whitehouse, Sheldon",PRU,2014/11/13,2015/06/25,5.84
"Whitehouse, Sheldon",DIS,2016/04/19,2016/11/29,-3.46
"Moran, Jerry",XOM,2018/12/06,2019/07/18,-2.96
"Shalala, Donna",JPM,2019/05/20,2019/12/30,28.19
"Shalala, Donna",PNW,2019/03/19,2019/10/29,-1.92
"Roberts, Pat",AAPL,2017/09/27,2018/05/09,8.05
"Courtney, Joe",SHW,2019/12/31,2020/08/11,25.11
"Perdue Jr., David A.",MRK,2017/09/12,2018/04/24,-4.75
"Perdue Jr., David A.",LGF-B,2019/06/24,2020/02/03,-1.72
"Reed, John F.",TBF,2015/05/04,2015/12/14,-0.74
"Collins, Susan M.",M,2014/04/03,2014/11/13,0.86
"Whitehouse, Sheldon",CVS,2019/05/16,2019/12/26,21.77
"Toomey, Patrick J.",CVX,2015/06/16,2016/01/26,-16.7
"Inhofe, James M.",BLK,2017/10/17,2018/05/29,52.29
"Perdue Jr., David A.",TRP,2017/09/01,2018/04/13,-8.48
"Hoeven, John",PFE,2016/11/25,2017/07/07,1.47
"Collins, Susan M.",HOLX,2016/12/01,2017/07/13,6.79
"Whitehouse, Sheldon",BMY,2014/10/14,2015/05/26,18.58
"Axne, Cynthia",SSNC,2019/09/06,2020/04/17,1.97
"Perdue Jr., David A.",KN,2015/02/05,2015/09/17,-6.11
"Murray, Patty",GD,2017/03/16,2017/10/26,14.21
"Reed, John F.",AMG,2015/06/30,2016/02/09,-100.75
"Beyer, Donald S.",MSFT,2019/12/24,2020/08/04,55.12
"Roberts, Pat",ETY,2017/12/13,2018/07/25,0.41
"Whitehouse, Sheldon",EL,2014/02/19,2014/10/01,6.47
"Capito, Shelley M.",CL,2018/04/05,2018/11/15,-9.56
"Perdue Jr., David A.",AXTA,2017/08/03,2018/03/15,1.54
"Shalala, Donna",TSM,2019/02/15,2019/09/27,7.76
"Shalala, Donna",TOL,2019/01/23,2019/09/04,1.98
"Perdue Jr., David A.",DVN,2015/08/27,2016/04/07,-12.5
"Whitehouse, Sheldon",MGA,2017/05/30,2018/01/09,14.48
"Roberts, Pat",BIDU,2015/01/28,2015/09/09,-73.49
"Perdue Jr., David A.",COST,2016/05/05,2016/12/15,11.91
"Perdue Jr., David A.",HBI,2018/10/23,2019/06/04,-1.07
"Collins, Susan M.",ROP,2014/06/19,2015/01/29,6.42
"Gottheimer, Josh",BMRN,2019/12/16,2020/07/27,41.02
"Perdue Jr., David A.",DISCA,2018/05/04,2018/12/14,4.9
"Reed, John F.",TMO,2016/09/22,2017/05/04,12.28
"Whitehouse, Sheldon",TWTR,2016/05/24,2017/01/03,2.35
"Collins, Susan M.",CME,2014/07/23,2015/03/04,22.16
"Roberts, Pat",NFLX,2016/06/10,2017/01/20,44.91
"Perdue Jr., David A.",WLK,2016/07/29,2017/03/10,19.11
"Shalala, Donna",BK,2019/05/20,2019/12/30,4.36
"Capito, Shelley M.",CMCSA,2019/12/16,2020/07/27,-0.31
"Perdue Jr., David A.",CAT,2018/10/24,2019/06/05,5.86
"Perdue Jr., David A.",KN,2015/04/24,2015/12/04,-5.38
"Perdue Jr., David A.",LNG,2018/06/21,2019/01/31,-0.71
"Whitehouse, Sheldon",NVDA,2018/02/15,2018/09/27,5.68
"Whitehouse, Sheldon",AMGN,2016/11/28,2017/07/10,26.57
"Peters, Gary C.",SPG,2016/12/30,2017/08/11,-18.74
"Reed, John F.",IYT,2016/09/12,2017/04/24,25.26
"Capito, Shelley M.",HLT,2017/09/12,2018/04/24,16.05
"Hoeven, John",BSTZ,2019/06/26,2020/02/05,1.65
"Cassidy, William",MDT,2017/10/24,2018/06/05,8.17
"Reed, John F.",XSD,2016/11/23,2017/07/05,5.92
"Carper, Thomas R.",HRL,2017/08/31,2018/04/12,4.37
"Capito, Shelley M.",LMT,2017/09/05,2018/04/17,44.9
"Whitehouse, Sheldon",TSLA,2018/05/07,2018/12/17,10.85
"Roberts, Pat",AMZN,2018/02/05,2018/09/17,532.27
"Perdue Jr., David A.",SU,2018/06/26,2019/02/05,-6.5
"Roberts, Pat",NFLX,2015/04/14,2015/11/24,54.06
"Capito, Shelley M.",SJM,2016/04/19,2016/11/29,-2.75
"Perdue Jr., David A.",SU,2018/12/14,2019/07/26,-0.11
"Perdue Jr., David A.",PBA,2019/06/25,2020/02/04,2.12
"Reed, John F.",VWO,2016/11/23,2017/07/05,5.09
"Roberts, Pat",FB,2018/07/05,2019/02/14,-32.78
"Roberts, Pat",FB,2016/06/10,2017/01/20,10.44
"Inhofe, James M.",CRM,2017/04/25,2017/12/05,15.43
"Shalala, Donna",TSM,2019/04/11,2019/11/21,11.15
"Collins, Susan M.",VRX,2014/03/11,2014/10/21,-11.31
"Inhofe, James M.",SYF,2016/02/24,2016/10/05,0.43
"Shalala, Donna",ALLE,2019/02/06,2019/09/18,12.15
"Capito, Shelley M.",NSC,2018/04/05,2018/11/15,36.55
"Perdue Jr., David A.",LGF-B,2018/11/19,2019/07/01,-6.48
"Courtney, Joe",ABT,2019/12/31,2020/08/11,12.92
"Toomey, Patrick J.",AMLP,2014/06/24,2015/02/03,-6.95
"Whitehouse, Sheldon",MA,2016/10/26,2017/06/07,22.33
"Inhofe, James M.",ISRG,2018/10/25,2019/06/06,-1.96
"Perdue Jr., David A.",DIS,2018/05/24,2019/01/03,5.26
"Axne, Cynthia",MKL,2019/04/11,2019/11/21,132.77
"Whitehouse, Sheldon",ABBV,2014/12/18,2015/07/30,2.47
"Beyer, Donald S.",VZ,2019/12/23,2020/08/03,-4.24
"Cisneros, Gilbert",GE,2019/12/06,2020/07/17,-31.32
"Perdue Jr., David A.",BOIVF,2019/01/31,2019/09/12,0.09
"Perdue Jr., David A.",CZR,2017/06/21,2018/01/31,13.38
"Hoeven, John",LYB,2019/02/27,2019/10/09,-4.25
"Roberts, Pat",AAPL,2017/06/20,2018/01/30,5.02
"Shalala, Donna",TER,2019/03/06,2019/10/16,20.81
"Joyce, David P.",IJR,2019/07/24,2020/03/04,-4.05
"Whitehouse, Sheldon",LRCX,2018/08/28,2019/04/09,18.0
"Roberts, Pat",FB,2018/02/05,2018/09/17,-24.69
"Shalala, Donna",AXGN,2019/04/16,2019/11/26,-4.87
"Whitehouse, Sheldon",ON,2018/06/13,2019/01/23,-7.65
"Perdue Jr., David A.",ENB,2016/09/21,2017/05/03,-2.41
"Langevin, James R.",DIA,2019/05/23,2020/01/02,33.07
"Perdue Jr., David A.",RF,2017/05/24,2018/01/03,3.05
"Toomey, Patrick J.",SHY,2015/01/05,2015/08/17,0.26
"Whitehouse, Sheldon",WM,2016/07/07,2017/02/16,3.14
"Courtney, Joe",GOOGL,2019/12/31,2020/08/11,157.92
"Perdue Jr., David A.",GPK,2019/01/08,2019/08/20,2.27
"Capito, Shelley M.",CSCO,2017/08/30,2018/04/11,10.77
"Marshall, Roger W.",AAPL,2019/12/03,2020/07/14,31.09
"Collins, Susan M.",AKAM,2019/08/20,2020/03/31,6.47
"Perdue Jr., David A.",NKE,2016/01/20,2016/08/31,-0.44
"Moran, Jerry",GS,2018/12/06,2019/07/18,31.28
"Roberts, Pat",TWTR,2014/07/22,2015/03/03,10.09
"Whitehouse, Sheldon",NEE,2014/02/10,2014/09/22,1.01
"Capito, Shelley M.",PAYX,2018/04/24,2018/12/04,10.09
"Capito, Shelley M.",WMT,2018/04/24,2018/12/04,11.05
"Whitehouse, Sheldon",GS,2017/05/24,2018/01/03,32.75
"Gottheimer, Josh",UNICY,2019/12/30,2020/08/10,1.69
"Inhofe, James M.",TEL,2018/12/27,2019/08/08,16.16
"Perdue Jr., David A.",BMY,2019/07/15,2020/02/24,20.06
"Roberts, Pat",BAC,2017/09/07,2018/04/19,6.81
"Murray, Patty",MET,2017/03/16,2017/10/26,6.06
"Courtney, Joe",V,2019/12/31,2020/08/11,12.35
"Cisneros, Gilbert",IVZ,2019/12/06,2020/07/17,-6.04
"Carper, Thomas R.",DHR,2017/08/31,2018/04/12,16.39
"Whitehouse, Sheldon",PEP,2015/03/10,2015/10/20,5.02
"Shalala, Donna",PRA,2019/06/04,2020/01/14,-2.73
"Peters, Gary C.",MPW,2017/02/06,2017/09/18,0.2
"Shalala, Donna",WAFD,2019/03/06,2019/10/16,5.42
"Whitehouse, Sheldon",JPM,2017/02/23,2017/10/05,5.54
"Collins, Susan M.",SRCL,2014/11/10,2015/06/22,9.86
"Shalala, Donna",RIO,2019/04/10,2019/11/20,-9.28
"Courtney, Joe",SYY,2019/12/31,2020/08/11,-24.93
"Hoeven, John",IVZ,2016/03/07,2016/10/17,0.86
"Perdue Jr., David A.",BWXT,2018/12/10,2019/07/22,10.84
"Perdue Jr., David A.",LGF-B,2019/11/11,2020/06/22,-1.86
"Shalala, Donna",PLNT,2019/04/16,2019/11/26,0.03
"Axne, Cynthia",SSNC,2019/08/08,2020/03/19,-10.57
"Perdue Jr., David A.",BAX,2015/08/10,2016/03/21,-2.12
"Perdue Jr., David A.",MRK,2017/09/26,2018/05/08,-7.81
"Whitehouse, Sheldon",CMRE,2014/02/10,2014/09/22,3.75
"Capito, Shelley M.",VFC,2016/04/19,2016/11/29,-7.84
"Toomey, Patrick J.",SPY,2017/05/09,2017/12/19,28.19
"Whitehouse, Sheldon",SBUX,2014/10/14,2015/05/26,14.77
"Inhofe, James M.",UNH,2017/06/09,2018/01/19,61.08
"Shalala, Donna",DOMO,2019/03/19,2019/10/29,-27.53
"Whitehouse, Sheldon",AMZN,2016/04/12,2016/11/22,188.52
"Capito, Shelley M.",WAB,2018/09/27,2019/05/09,-36.37
"Shalala, Donna",AVY,2019/03/19,2019/10/29,15.82
"Shalala, Donna",KO,2019/05/23,2020/01/02,5.41
"Perdue Jr., David A.",GPK,2018/11/20,2019/07/02,2.46
"Murray, Patty",MSFT,2017/03/16,2017/10/26,14.56
"Whitehouse, Sheldon",BTO,2017/07/25,2018/03/06,3.98
"Hoeven, John",BX,2014/08/25,2015/04/06,5.88
"Carper, Thomas R.",DRI,2019/11/04,2020/06/15,-36.57
"Perdue Jr., David A.",ORCL,2017/02/08,2017/09/20,7.76
"Perdue Jr., David A.",URBN,2017/08/09,2018/03/21,18.18
"Perdue Jr., David A.",KN,2015/03/11,2015/10/21,0.96
"Perdue Jr., David A.",DISCA,2017/01/26,2017/09/07,-6.29
"Collins, Susan M.",DAL,2014/04/10,2014/11/20,10.1
"Collins, Susan M.",HON,2014/01/30,2014/09/11,3.06
"Roberts, Pat",FB,2017/07/20,2018/03/01,13.36
"Hoeven, John",ABBV,2015/02/25,2015/10/07,-5.43
"Shalala, Donna",FLR,2019/02/15,2019/09/27,-17.66
"Perdue Jr., David A.",PFE,2017/02/16,2017/09/28,1.85
"Hoeven, John",NKE,2017/01/04,2017/08/16,5.91
"Shalala, Donna",IONS,2019/05/08,2019/12/18,-3.94
"Moran, Jerry",JPM,2018/12/06,2019/07/18,10.19
"Cassidy, William",CVS,2017/10/25,2018/06/06,-11.32
"Roberts, Pat",ETY,2017/12/18,2018/07/30,0.32
"Roberts, Pat",KSS,2018/08/28,2019/04/09,-6.2
"Murray, Patty",CMA,2017/03/16,2017/10/26,7.92
"Whitehouse, Sheldon",T,2019/02/27,2019/10/09,6.03
"Moran, Jerry",AMZN,2019/09/25,2020/05/06,590.72
"Cassidy, William",DIS,2019/01/25,2019/09/06,27.95
"Perdue Jr., David A.",STT,2018/12/20,2019/08/01,-3.8
"Moran, Jerry",TXN,2019/09/25,2020/05/06,-13.52
"Whitehouse, Sheldon",NVDA,2016/04/26,2016/12/06,13.98
"Shalala, Donna",PNGAY,2019/03/20,2019/10/30,0.84
"Perdue Jr., David A.",HBI,2017/08/10,2018/03/22,-5.16
"Roberts, Pat",CVX,2017/11/07,2018/06/19,7.64
"Shalala, Donna",HE,2019/04/03,2019/11/13,3.06
"Capito, Shelley M.",USB,2018/04/24,2018/12/04,2.68
"Murray, Patty",CVS,2017/03/16,2017/10/26,-5.98
"Inhofe, James M.",CLR,2016/01/08,2016/08/19,27.13
"Roberts, Pat",NFLX,2018/06/25,2019/02/04,-45.72
"Whitehouse, Sheldon",HPQ,2017/07/25,2018/03/06,4.59
"Collins, Susan M.",PRGO,2016/12/30,2017/08/11,-4.97
"Whitehouse, Sheldon",FB,2016/08/05,2017/03/17,14.79
"Perdue Jr., David A.",FEYE,2018/08/08,2019/03/20,1.77
"Capito, Shelley M.",GILD,2018/09/25,2019/05/07,-8.74
"Whitehouse, Sheldon",BMY,2015/02/23,2015/10/05,1.36
"Roberts, Pat",NFLX,2017/04/07,2017/11/17,51.0
"Roberts, Pat",NVDA,2017/12/07,2018/07/19,15.0
"Roberts, Pat",NOC,2017/09/28,2018/05/10,43.06
"Whitehouse, Sheldon",CMRE,2014/12/18,2015/07/30,-1.73
"Curtis, John",AMZN,2019/04/29,2019/12/09,-188.96
"Peters, Gary C.",IVZ,2016/05/24,2017/01/03,0.45
"Capito, Shelley M.",FDS,2018/04/24,2018/12/04,37.29
"Capito, Shelley M.",PAYX,2016/04/19,2016/11/29,5.27
"Roberts, Pat",GE,2016/01/20,2016/08/31,25.5
"Hoeven, John",SPG,2017/01/04,2017/08/16,-24.35
"Inhofe, James M.",COHR,2017/10/12,2018/05/24,-80.98
"Roberts, Pat",DVN,2018/01/03,2018/08/15,-1.74
"Perdue Jr., David A.",PFE,2017/02/06,2017/09/18,3.08
"Moran, Jerry",OXY,2019/09/25,2020/05/06,-30.46
"Perdue Jr., David A.",XOM,2018/01/16,2018/08/28,-6.67
"Perdue Jr., David A.",AXTA,2017/08/10,2018/03/22,2.32
"Roberts, Pat",TJX,2017/01/09,2017/08/21,-2.66
"Toomey, Patrick J.",GE,2017/12/07,2018/07/19,-31.5
"Perdue Jr., David A.",TRGP,2019/12/09,2020/07/20,-17.37
"Hoeven, John",KO,2017/01/20,2017/09/01,4.39
"Murray, Patty",BAC,2017/03/16,2017/10/26,2.49
"Hoeven, John",DOW,2019/05/30,2020/01/09,4.13
"Perdue Jr., David A.",AXTA,2017/08/16,2018/03/28,1.12
"Hoeven, John",CCI,2017/02/15,2017/09/27,10.29
"Cassidy, William",CSCO,2019/01/25,2019/09/06,2.33
"Courtney, Joe",AMZN,2019/12/31,2020/08/11,1273.36
"Moran, Jerry",MPC,2019/09/25,2020/05/06,-28.58
"Inhofe, James M.",BUD,2017/01/11,2017/08/23,11.09
"Hoeven, John",MCD,2016/02/03,2016/09/14,-7.47
"Collins, Susan M.",FB,2017/05/24,2018/01/03,33.73
"Collins, Susan M.",MSFT,2014/02/06,2014/09/18,10.67
"Perdue Jr., David A.",WLK,2016/06/28,2017/02/07,22.51
"Capito, Shelley M.",V,2017/09/08,2018/04/20,19.65
"Perdue Jr., David A.",DISCA,2017/08/04,2018/03/16,-0.82
"Perdue Jr., David A.",WMB,2016/12/12,2017/07/24,1.32
"Whitehouse, Sheldon",NVDA,2016/01/05,2016/08/16,7.43
"Roberts, Pat",SBUX,2017/09/26,2018/05/08,2.35
"Capito, Shelley M.",NSC,2018/04/24,2018/12/04,31.93
"Inhofe, James M.",INTU,2018/08/16,2019/03/28,47.44
"Perdue Jr., David A.",RF,2017/05/19,2017/12/29,3.22
"Perdue Jr., David A.",GPK,2018/10/30,2019/06/11,3.16
"Perdue Jr., David A.",MMP,2018/09/24,2019/05/06,-7.07
"Hoeven, John",IBM,2017/04/24,2017/12/04,-4.84
"Hoeven, John",BMY,2016/08/22,2017/04/03,-4.83
"Inhofe, James M.",C,2016/04/13,2016/11/23,12.8
"Capito, Shelley M.",RBGLY,2017/09/08,2018/04/20,-3.37
"Murray, Patty",CB,2017/03/16,2017/10/26,16.77
"Murray, Patty",BA,2017/03/16,2017/10/26,80.56
"Perdue Jr., David A.",GPK,2018/11/05,2019/06/17,2.67
"Capito, Shelley M.",TSM,2017/09/08,2018/04/20,1.66
"Hoeven, John",ABBV,2014/03/31,2014/11/10,11.64
"Conaway, K. M.",GSLC,2019/12/10,2020/07/21,2.77
"Murray, Patty",PFE,2017/03/16,2017/10/26,1.39
"Perdue Jr., David A.",FDX,2019/03/29,2019/11/08,-17.7
"Perdue Jr., David A.",SPY,2016/10/05,2017/05/17,22.19
"Peters, Gary C.",EMR,2015/04/14,2015/11/24,-7.69
"Collins, Susan M.",DD,2014/11/10,2015/06/22,5.71
"Collins, Susan M.",COP,2016/12/30,2017/08/11,-5.36
"Conaway, K. M.",VIG,2019/12/03,2020/07/14,-0.86
"Whitehouse, Sheldon",JCI,2016/11/15,2017/06/27,-2.2
"Malinowski, Tom",ANIK,2019/08/01,2020/03/12,-22.71
"Whitehouse, Sheldon",DAL,2018/06/06,2019/01/16,-5.17
"Perdue Jr., David A.",FEYE,2019/02/07,2019/09/19,-2.15
"Perdue Jr., David A.",FEYE,2016/07/19,2017/02/28,-5.17
"Whitehouse, Sheldon",M,2014/11/13,2015/06/25,8.4
"Curtis, John",DIS,2019/05/14,2019/12/24,11.58
"Collins, Susan M.",GOOGL,2014/06/19,2015/01/29,-51.5
"Perdue Jr., David A.",UHAL,2018/02/28,2018/10/10,-6.46
"Roberts, Pat",AAPL,2015/03/17,2015/10/27,-2.8
"Shalala, Donna",TWTR,2019/03/28,2019/11/07,-3.22
"Collins, Susan M.",M,2014/03/27,2014/11/06,-0.22
"Perdue Jr., David A.",GLW,2019/06/14,2020/01/24,-1.5
"Whitehouse, Sheldon",ETN,2018/05/24,2019/01/03,-11.49
"Perdue Jr., David A.",DVN,2018/02/21,2018/10/03,8.39
"Moran, Jerry",WY,2018/12/06,2019/07/18,-0.63
"Cassidy, William",NVS,2016/03/31,2016/11/10,1.13
"Shalala, Donna",RCII,2019/01/23,2019/09/04,8.34
"Shalala, Donna",LMT,2019/02/05,2019/09/17,94.09
"Whitehouse, Sheldon",REGN,2016/09/06,2017/04/18,-26.72
"Carper, Thomas R.",CAG,2019/07/16,2020/02/25,0.8
"Murray, Patty",ETN,2017/03/16,2017/10/26,5.85
"Perdue Jr., David A.",HBI,2018/01/16,2018/08/28,-4.86
"Beyer, Donald S.",NDAQ,2019/12/23,2020/08/03,23.7
"Perdue Jr., David A.",GM,2018/07/25,2019/03/06,1.81
"Doggett, Lloyd",KO,2019/12/16,2020/07/27,-6.25
"Shalala, Donna",PDCE,2019/04/30,2019/12/10,-20.22
"Murray, Patty",JNJ,2017/03/16,2017/10/26,14.33
"Perdue Jr., David A.",KN,2016/03/31,2016/11/10,2.3
"Whitehouse, Sheldon",C,2014/03/20,2014/10/30,3.14
"Perdue Jr., David A.",URBN,2017/07/21,2018/03/02,17.69
"Capito, Shelley M.",JPM,2017/09/08,2018/04/20,22.98
"Perdue Jr., David A.",INFY,2017/06/20,2018/01/30,1.67
"Perdue Jr., David A.",MU,2018/09/11,2019/04/23,0.05
"Perdue Jr., David A.",DWDP,2017/12/05,2018/07/17,-8.39
"Whitehouse, Sheldon",DIS,2016/11/28,2017/07/10,4.63
"Cassidy, William",EMR,2016/03/31,2016/11/10,0.5
"Whitehouse, Sheldon",NWL,2016/03/24,2016/11/03,4.64
"Perdue Jr., David A.",BWXT,2019/01/08,2019/08/20,16.64
"Perdue Jr., David A.",WBA,2016/05/05,2016/12/15,4.25
"Capito, Shelley M.",MMM,2018/04/05,2018/11/15,-17.75
"Collins, Susan M.",UNP,2014/05/07,2014/12/17,19.42
"Shalala, Donna",GBT,2019/06/04,2020/01/14,22.57
"Capito, Shelley M.",BNPQY,2017/09/08,2018/04/20,0.82
"Courtney, Joe",DIS,2019/12/31,2020/08/11,-12.63
"Peters, Gary C.",MMC,2015/09/16,2016/04/27,7.76
"Perdue Jr., David A.",RF,2018/06/21,2019/01/31,-3.66
"Perdue Jr., David A.",LNG,2019/06/24,2020/02/03,-9.23
"Perdue Jr., David A.",BOIVF,2018/07/17,2019/02/26,-0.34
"Murray, Patty",DLPH,2017/03/16,2017/10/26,13.72
"Collins, Susan M.",MSFT,2014/01/30,2014/09/11,10.18
"Inhofe, James M.",A,2015/08/24,2016/04/04,5.37
"Perdue Jr., David A.",DISCA,2018/05/17,2018/12/27,1.19
"Reed, John F.",MSFT,2014/03/28,2014/11/07,8.45
