official,ticker,buy_date,sell_date,profit
"Capito, Shelley M.",MSFT,2018/04/05,2018/04/12,1.06,2018/05/03,1.45,2018/05/31,7.06,2018/07/26,18.02,2018/11/15,13.62,2019/04/04,27.07
"Joyce, David P.",IEFA,2019/03/04,2019/03/11,-0.7,2019/04/01,0.97,2019/04/29,1.96,2019/06/24,0.84,2019/10/14,0.86,2020/03/02,-1.84
"Perdue Jr., David A.",FEYE,2019/08/09,2019/08/16,0.06,2019/09/06,0.4,2019/10/04,0.84,2019/11/29,3.5,2020/03/20,-3.02,2020/08/07,2.32
"Perdue Jr., David A.",MOS,2018/01/16,2018/01/23,0.84,2018/02/13,-1.36,2018/03/13,1.48,2018/05/08,0.2,2018/08/28,4.49,2019/01/15,4.84
"Perdue Jr., David A.",DISCA,2017/11/17,2017/11/24,0.37,2017/12/15,3.83,2018/01/12,6.78,2018/03/09,6.93,2018/06/29,10.75,2018/11/16,14.04
"Perdue Jr., David A.",HBI,2017/10/03,2017/10/10,-0.62,2017/10/31,-1.95,2017/11/28,-4.73,2018/01/23,-1.44,2018/05/15,-7.37,2018/10/02,-6.53
"Perdue Jr., David A.",MOS,2017/04/11,2017/04/18,-1.65,2017/05/09,-4.87,2017/06/06,-6.19,2017/08/01,-5.76,2017/11/21,-5.21,2018/04/10,-3.58
"Inhofe, James M.",FANG,2015/07/15,2015/07/22,-6.05,2015/08/12,0.12,2015/09/09,-4.77,2015/11/04,5.53,2016/02/24,-1.82,2016/07/13,19.36
"Capito, Shelley M.",GD,2018/04/24,2018/05/01,-26.1,2018/05/22,-18.98,2018/06/19,-31.27,2018/08/14,-30.95,2018/12/04,-47.0,2019/04/23,-42.95
"Shalala, Donna",PCH,2019/04/30,2019/05/07,0.59,2019/05/28,-3.91,2019/06/25,-0.73,2019/08/20,-1.52,2019/12/10,3.58,2020/04/28,-4.21
"Perdue Jr., David A.",IP,2017/12/26,2018/01/02,1.16,2018/01/23,5.16,2018/02/20,0.59,2018/04/17,-3.98,2018/08/07,-4.26
"Perdue Jr., David A.",HYH,2016/01/26,2016/02/02,-0.8,2016/02/23,0.85,2016/03/22,3.52,2016/05/17,3.87,2016/09/06,11.54,2017/01/24,11.57
"Carper, Thomas R.",AEE,2015/08/25,2015/09/01,-1.18,2015/10/20,3.65,2015/12/15,1.44,2016/04/05,9.53,2016/08/23,10.15
"Shalala, Donna",KUBTY,2019/01/16,2019/01/23,2.69,2019/02/13,0.66,2019/03/13,-6.7,2019/05/08,-3.96,2019/08/28,-3.85,2020/01/15,1.75
"Perdue Jr., David A.",BWXT,2018/12/21,2018/12/28,-0.74,2019/01/18,5.85,2019/02/15,12.77,2019/04/12,13.82,2019/08/02,12.9,2019/12/20,25.19
"Whitehouse, Sheldon",M,2014/10/02,2014/10/09,-0.67,2014/10/30,-0.31,2015/01/22,7.02,2015/05/14,5.37,2015/10/01,-6.81
"Perdue Jr., David A.",FEYE,2018/01/16,2018/01/23,-0.27,2018/02/13,0.71,2018/03/13,2.22,2018/05/08,2.4,2018/08/28,0.65,2019/01/15,1.12
"Perdue Jr., David A.",MA,2016/02/25,2016/03/03,3.06,2016/03/24,5.16,2016/04/21,11.25,2016/06/16,6.59,2016/10/06,16.12,2017/02/23,23.7
"Perdue Jr., David A.",AAPL,2016/02/01,2016/02/08,-0.42,2016/02/29,0.34,2016/03/28,2.39,2016/05/23,0.09,2016/09/12,2.02,2017/01/30,6.27
"Perdue Jr., David A.",BAC,2016/04/14,2016/04/21,0.96,2016/05/12,0.27,2016/06/09,0.21,2016/08/04,0.46,2017/04/13,8.66
"Perdue Jr., David A.",HYH,2016/01/28,2016/02/04,1.02,2016/02/25,2.43,2016/03/24,2.64,2016/05/19,4.5,2016/09/08,12.53,2017/01/26,13.42
"Moran, Jerry",WFC,2018/12/06,2018/12/13,-3.05,2019/01/03,-3.72,2019/01/31,-1.54,2019/03/28,-1.8,2019/07/18,-4.97,2019/12/05,2.73
"Toomey, Patrick J.",PG,2015/04/27,2015/05/04,-0.2,2015/06/22,-0.08,2015/08/17,-5.56,2015/12/07,-2.81,2016/04/25,0.11
"Capito, Shelley M.",JNJ,2018/04/24,2018/05/01,-0.58,2018/05/22,-2.88,2018/06/19,-4.51,2018/08/14,3.53,2018/12/04,21.02,2019/04/23,12.67
"Perdue Jr., David A.",FEYE,2016/06/28,2016/07/05,0.62,2016/07/26,1.33,2016/08/23,0.25,2016/10/18,-2.82,2017/02/07,-4.26,2017/06/27,0.43
"Cassidy, William",SBUX,2018/04/23,2018/04/30,-0.22,2018/05/21,-0.67,2018/06/18,-1.49,2018/08/13,-6.49,2018/12/03,9.15,2019/04/22,17.42
"Hoeven, John",WTW,2018/11/07,2018/11/14,3.56,2019/01/02,-6.3,2019/02/27,13.83,2019/06/19,33.23,2019/11/06,29.97
"Moran, Jerry",CVS,2018/12/19,2018/12/26,-5.66,2019/01/16,-5.3,2019/02/13,-1.75,2019/04/10,-15.92,2019/07/31,-13.39,2019/12/18,3.73
"Collins, Susan M.",WFC,2014/05/07,2014/05/14,0.38,2014/06/04,1.8,2014/07/02,3.55,2014/08/27,2.34,2014/12/17,4.24,2015/05/06,5.88
"Whitehouse, Sheldon",SBUX,2016/06/07,2016/06/14,-0.39,2016/07/05,1.06,2016/08/02,1.25,2016/09/27,-1.67,2017/01/17,2.14,2017/06/06,8.51
"Perdue Jr., David A.",GM,2018/07/05,2018/07/12,-0.28,2018/08/02,-2.91,2018/08/30,-2.98,2018/10/25,-7.97,2019/02/14,-0.7
"Perdue Jr., David A.",PAGP,2019/02/07,2019/02/14,0.86,2019/03/07,0.62,2019/04/04,1.91,2019/05/30,0.18,2019/09/19,-0.39,2020/02/06,-5.73
"Collins, Susan M.",SCHW,2014/04/21,2014/04/28,-0.28,2014/05/19,-2.08,2014/06/16,-1.6,2014/08/11,0.84,2014/12/01,0.73,2015/04/20,3.37
"Roberts, Pat",NFLX,2018/08/24,2018/08/31,19.69,2018/09/21,14.63,2018/10/19,-7.85,2018/12/14,-80.51,2019/04/05,15.38,2019/08/23,-57.18
"Perdue Jr., David A.",GOOGL,2017/12/26,2018/01/02,0.75,2018/01/23,109.13,2018/02/20,39.39,2018/04/17,7.3,2018/08/07,195.19
"Capito, Shelley M.",JKHY,2017/09/08,2017/09/15,-0.27,2017/10/06,2.08,2017/11/03,9.47,2017/12/29,15.49,2018/04/20,19.77,2018/09/07,58.09
"Whitehouse, Sheldon",WMT,2018/08/28,2018/09/04,0.31,2018/09/25,0.31,2018/10/23,1.61,2018/12/18,-4.67,2019/04/09,3.25,2019/08/27,16.72
"Perdue Jr., David A.",FDX,2019/04/08,2019/04/15,6.77,2019/05/06,-6.06,2019/06/03,-36.94,2019/07/29,-16.61,2019/11/18,-33.87,2020/04/06,-73.57
"Murray, Patty",COP,2017/03/16,2017/03/23,-1.15,2017/04/13,3.34,2017/05/11,1.59,2017/07/06,-2.05,2017/10/26,4.96,2018/03/15,8.12
"Perdue Jr., David A.",CZR,2018/08/01,2018/08/08,0.79,2018/08/29,6.07,2018/09/26,5.87,2018/11/21,-7.26,2019/03/13,4.72,2019/07/31,3.44
"Whitehouse, Sheldon",FB,2016/11/28,2016/12/05,-4.44,2017/01/23,7.34,2017/03/20,18.97,2017/07/10,31.99,2017/11/27,62.11
"Perdue Jr., David A.",EAF,2019/05/29,2019/06/05,0.14,2019/06/26,0.98,2019/07/24,1.21,2019/09/18,3.23,2020/01/08,1.2,2020/05/27,-2.99
"Whitehouse, Sheldon",C,2017/05/24,2017/05/31,-1.31,2017/06/21,1.89,2017/07/19,4.88,2017/09/13,6.95,2018/01/03,12.3,2018/05/23,7.92
"Capito, Shelley M.",CL,2018/04/24,2018/05/01,-1.37,2018/05/22,-3.78,2018/06/19,-2.28,2018/08/14,-0.69,2018/12/04,-2.58,2019/04/23,2.95
"Perdue Jr., David A.",GLW,2018/02/05,2018/02/12,-1.26,2018/03/05,-1.69,2018/04/02,-3.28,2018/09/17,4.76,2019/02/04,2.77
"Curtis, John",DOMO,2019/08/02,2019/08/09,-0.6,2019/08/30,-2.12,2019/09/27,-10.53,2019/11/22,-9.13,2020/03/13,-14.75,2020/07/31,5.59
"Whitehouse, Sheldon",NVDA,2018/10/23,2018/10/30,-6.49,2018/11/20,-19.17,2018/12/18,-18.29,2019/02/12,-17.71,2019/06/04,-20.28,2019/10/22,-5.38
"Whitehouse, Sheldon",T,2019/04/18,2019/04/25,-1.62,2019/05/16,-0.36,2019/06/13,0.25,2019/08/08,2.33,2020/04/16,-1.98
"Courtney, Joe",LMT,2019/12/31,2020/01/07,22.68,2020/01/28,43.11,2020/02/25,20.11,2020/04/21,-7.75,2020/08/11,5.88,2020/12/29,-34.95
"Cisneros, Gilbert",FLEX,2019/12/24,2019/12/31,-0.11,2020/01/21,0.74,2020/02/18,0.58,2020/04/14,-4.04,2020/08/04,-1.4,2020/12/22,5.18
"Langevin, James R.",HUYA,2019/05/06,2019/05/13,-2.19,2019/06/03,-1.7,2019/07/01,3.21,2019/08/26,-0.03,2019/12/16,-5.69,2020/05/04,-7.63
"Perdue Jr., David A.",KN,2015/01/21,2015/01/28,0.04,2015/02/18,-3.71,2015/03/18,-0.81,2015/05/13,-2.82,2015/09/02,-5.25,2016/01/20,-10.19
"Shalala, Donna",WFC,2019/02/05,2019/02/12,-0.3,2019/03/05,0.66,2019/04/02,-0.61,2019/05/28,-3.12,2019/09/17,-0.45,2020/02/04,-1.49
"Beyer, Donald S.",ILMN,2019/12/23,2019/12/30,-2.49,2020/04/13,-45.47,2020/08/03,62.2,2020/12/21,29.47
"Perdue Jr., David A.",ACA,2018/12/20,2018/12/27,1.61,2019/01/17,5.8,2019/02/14,6.27,2019/04/11,7.07,2019/08/01,12.7,2019/12/19,21.54
"Malinowski, Tom",VIOT,2019/04/08,2019/04/15,0.64,2019/05/06,0.16,2019/06/03,-2.74,2019/07/29,-2.09,2019/11/18,-1.23,2020/04/06,-6.36
"Capito, Shelley M.",PAYX,2018/04/05,2018/04/12,-0.42,2018/05/03,-0.91,2018/05/31,3.67,2018/07/26,9.86,2018/11/15,4.89,2019/04/04,18.56
"Perdue Jr., David A.",LGF-B,2019/11/12,2019/11/19,-0.16,2019/12/10,-0.36,2020/01/07,1.24,2020/03/03,-1.59,2020/06/23,-2.09,2020/11/10,-1.06
"Roberts, Pat",NVDA,2018/04/25,2018/05/02,2.77,2018/05/23,6.99,2018/06/20,11.6,2018/08/15,10.95,2019/04/24,-6.31
"Capito, Shelley M.",ICE,2018/02/27,2018/03/06,-1.2,2018/03/27,-1.5,2018/04/24,-0.46,2018/06/19,0.25,2018/10/09,1.72,2019/02/26,1.42
"Perdue Jr., David A.",NWSA,2019/10/16,2019/10/23,0.34,2019/11/13,-0.38,2019/12/11,-0.16,2020/02/05,0.49,2020/05/27,-1.55,2020/10/14,0.88
"Perdue Jr., David A.",PEP,2018/05/22,2018/05/29,0.7,2018/06/19,6.01,2018/07/17,14.31,2018/09/11,12.86,2019/05/21,29.77
"Whitehouse, Sheldon",NFLX,2015/04/07,2015/04/14,7.84,2015/05/05,21.15,2015/06/02,28.6,2015/07/28,45.46,2015/11/17,54.8,2016/04/05,44.05
"Shalala, Donna",NOV,2019/02/15,2019/02/22,-0.79,2019/03/15,-2.82,2019/04/12,-1.86,2019/06/07,-8.79,2019/09/27,-7.68,2020/02/14,-6.62
"Whitehouse, Sheldon",UL,2014/10/07,2014/10/14,-0.38,2014/11/04,-0.61,2014/12/02,1.72,2015/01/27,3.23,2015/05/19,4.16,2015/10/06,1.89
"Whitehouse, Sheldon",VDC,2014/05/09,2014/05/16,-0.61,2014/06/06,2.39,2014/08/29,2.94,2014/12/19,11.55,2015/05/08,13.7
"Collins, Susan M.",MCHP,2014/06/19,2014/06/26,-0.33,2014/07/17,-0.3,2014/08/14,-1.04,2014/10/09,-1.6,2015/01/29,-2.35,2015/06/18,-0.26
"Perdue Jr., David A.",QCOM,2015/08/24,2015/08/31,1.6,2015/09/21,-0.84,2015/10/19,3.92,2015/12/14,-8.26,2016/04/04,-4.39,2016/08/22,7.41
"Capito, Shelley M.",T,2017/09/05,2017/09/12,-1.05,2017/10/03,2.1,2017/10/31,-3.54,2017/12/26,1.96,2018/04/17,-1.64,2018/09/04,-5.47
"Perdue Jr., David A.",LGF-B,2018/11/26,2018/12/03,-0.04,2018/12/24,-3.96,2019/03/18,-2.32,2019/07/08,-5.6,2019/11/25,-8.96
"Hoeven, John",CAT,2018/03/05,2018/03/12,8.66,2018/04/02,-3.38,2018/04/30,-3.04,2018/06/25,-10.86,2018/10/15,-5.78,2019/03/04,-9.5
"Carper, Thomas R.",NWL,2017/08/31,2017/09/07,-2.23,2017/09/28,-6.47,2017/10/26,-7.74,2017/12/21,-17.63,2018/04/12,-22.3,2018/08/30,-26.16
"Capito, Shelley M.",GD,2016/04/19,2016/04/26,1.86,2016/05/17,9.44,2016/06/14,2.62,2016/08/09,12.22,2016/11/29,38.07,2017/04/18,52.07
"Perdue Jr., David A.",T,2019/01/31,2019/02/07,-0.38,2019/02/28,1.5,2019/03/28,1.57,2019/05/23,2.51,2019/09/12,8.48,2020/01/30,7.27
"Perdue Jr., David A.",DVN,2015/07/29,2015/08/05,-1.54,2015/08/26,-12.99,2015/09/23,-11.78,2015/11/18,-4.18,2016/03/09,-28.24,2016/07/27,-13.52
"Roberts, Pat",NFLX,2014/03/06,2014/03/13,-2.74,2014/04/03,-13.7,2014/05/01,-17.02,2014/06/26,-2.01,2014/10/16,-14.98,2015/03/05,2.16
"Moran, Jerry",0QZI.IL,2019/09/25,2019/10/02,-5.24,2019/10/23,4.14,2019/11/20,17.56,2020/01/15,40.72,2020/05/06,29.46,2020/09/23,74.66
"Shalala, Donna",FII,2019/03/06,2019/03/13,-0.36,2019/04/03,-0.02,2019/05/01,1.09,2019/06/26,1.71,2019/10/16,0.95,2020/03/04,-0.65
"Whitehouse, Sheldon",T,2018/06/13,2018/06/20,-0.41,2018/07/11,-0.57,2018/08/08,-0.26,2018/10/03,1.27,2019/01/23,-1.93,2019/06/12,-0.5
"Inhofe, James M.",FLR,2017/05/17,2017/05/24,-0.01,2017/06/14,0.28,2017/07/12,-0.58,2017/09/06,-7.71,2017/12/27,5.22,2018/05/16,3.17
"Hoeven, John",HAS,2016/08/22,2016/08/29,0.69,2016/09/19,-3.03,2016/10/17,0.3,2016/12/12,5.77,2017/04/03,19.12,2017/08/21,14.5
"Beyer, Donald S.",FANUF,2019/12/24,2019/12/31,-5.36,2020/01/21,-1.64,2020/02/18,-4.19,2020/04/14,-48.16
"Roberts, Pat",ZNGA,2014/11/07,2014/11/14,0.21,2014/12/05,0.02,2015/01/02,0.17,2015/02/27,-0.23,2015/06/19,0.48,2015/11/06,0.02
"Perdue Jr., David A.",FDX,2019/06/26,2019/07/03,3.05,2019/07/24,19.07,2019/08/21,0.53,2019/10/16,-6.33,2020/02/05,-7.55,2020/06/24,-21.32
"Perdue Jr., David A.",FE,2016/05/05,2016/05/12,0.34,2016/06/02,-0.49,2016/06/30,0.8,2016/08/25,-0.56,2016/12/15,-2.52,2017/05/04,-4.7
"Courtney, Joe",MCHP,2019/12/31,2020/01/07,2.16,2020/01/28,-0.08,2020/02/25,-2.93,2020/04/21,-14.34,2020/08/11,-1.35,2020/12/29,15.61
"Perdue Jr., David A.",SLB,2017/10/30,2017/11/06,1.66,2017/11/27,-2.53,2018/06/11,5.76,2018/10/29,-12.02
"Perdue Jr., David A.",BWXT,2018/12/13,2018/12/20,-3.11,2019/01/10,-1.87,2019/02/07,6.3,2019/04/04,8.3,2019/07/25,11.41,2019/12/12,19.75
"Capito, Shelley M.",CB,2018/04/24,2018/05/01,-1.34,2018/05/22,-1.83,2018/06/19,-7.38,2018/08/14,-3.49,2018/12/04,-3.21,2019/04/23,1.79
"Perdue Jr., David A.",FDX,2019/04/03,2019/04/10,4.49,2019/05/01,1.59,2019/05/29,-27.66,2019/07/24,-9.68,2019/11/13,-28.06,2020/04/01,-70.61
"Capito, Shelley M.",VFC,2018/04/05,2018/04/12,1.02,2018/05/03,1.86,2018/05/31,4.43,2018/07/26,15.56,2018/11/15,5.83,2019/04/04,10.98
"Perdue Jr., David A.",MPLX,2016/04/22,2016/04/29,-0.48,2016/05/20,-0.16,2016/06/17,-0.08,2016/08/12,0.02,2016/12/02,-0.82,2017/04/21,2.97
"Courtney, Joe",JPM,2019/12/31,2020/01/07,-2.04,2020/01/28,-5.16,2020/02/25,-9.97,2020/04/21,-49.03,2020/08/11,-34.05,2020/12/29,-13.3
"Roberts, Pat",TJX,2017/07/24,2017/07/31,1.09,2017/08/21,1.64,2017/09/18,2.94,2017/11/13,1.72,2018/03/05,8.02,2018/07/23,14.99
"Perdue Jr., David A.",URBN,2017/06/01,2017/06/08,-2.66,2017/06/29,-0.82,2017/07/27,-0.3,2017/09/21,3.88,2018/01/11,14.4,2018/05/31,22.5
"Perdue Jr., David A.",FEYE,2016/10/19,2016/10/26,-0.39,2016/11/16,1.21,2016/12/14,0.77,2017/02/08,-1.42,2017/05/31,2.39,2017/10/18,4.46
"Roberts, Pat",FB,2018/10/12,2018/10/19,1.35,2018/11/09,-8.18,2018/12/07,-15.33,2019/02/01,13.28,2019/05/24,28.14,2019/10/11,30.22
"Whitehouse, Sheldon",AXP,2014/07/29,2014/08/05,-5.42,2014/08/26,-2.37,2014/09/23,-3.12,2014/11/18,-1.39,2015/03/10,-12.55,2015/07/28,-16.9
"Perdue Jr., David A.",EPD,2018/09/18,2018/09/25,-0.34,2018/10/16,-0.77,2018/11/13,-2.89,2019/01/08,-1.89,2019/04/30,-0.61,2019/09/17,-0.61
"Whitehouse, Sheldon",DISH,2017/04/05,2017/04/12,0.03,2017/05/03,-1.86,2017/05/31,0.11,2017/07/26,-0.06,2017/11/15,-13.37,2018/04/04,-25.25
"Perdue Jr., David A.",SUN,2018/01/31,2018/02/07,-1.47,2018/02/28,-2.59,2018/03/28,-5.99,2018/05/23,-5.84,2018/09/12,-3.93,2019/01/30,-1.39
"Perdue Jr., David A.",FEYE,2016/11/18,2016/11/25,-0.47,2016/12/16,-0.59,2017/01/13,-0.58,2017/03/10,-3.19,2017/06/30,1.57,2017/11/17,-0.12
"Hoeven, John",ABBV,2014/04/28,2014/05/05,0.63,2014/06/23,3.76,2014/08/18,3.97,2014/12/08,19.85,2015/04/27,15.55
"Toomey, Patrick J.",BOX,2018/05/02,2018/05/09,3.39,2018/05/30,3.79,2018/06/27,1.66,2018/08/22,1.72,2018/12/12,-4.42,2019/05/01,-3.19
"Courtney, Joe",NEE,2019/12/31,2020/01/07,-0.02,2020/01/28,6.28,2020/02/25,7.9,2020/04/21,-1.66,2020/08/11,9.81,2020/12/29,15.18
"Perdue Jr., David A.",EAF,2019/05/24,2019/05/31,-0.15,2019/06/21,1.38,2019/07/19,0.54,2019/09/13,3.32,2020/01/03,1.15,2020/05/22,-3.63
"Perdue Jr., David A.",BAC,2016/03/30,2016/04/06,-0.36,2016/04/27,1.58,2016/05/25,1.43,2016/07/20,0.78,2016/11/09,4.17,2017/03/29,9.92
"Collins, Susan M.",DAL,2014/03/31,2014/04/07,0.2,2014/04/28,1.57,2014/07/21,2.58,2014/11/10,8.38,2015/03/30,11.29
"Murray, Patty",MDT,2017/03/16,2017/03/23,-1.52,2017/04/13,-2.35,2017/05/11,0.07,2017/07/06,5.58,2017/10/26,-2.75,2018/03/15,-0.45
"Whitehouse, Sheldon",C,2017/07/25,2017/08/01,1.07,2017/08/22,-1.53,2017/09/19,2.88,2017/11/14,3.31,2018/03/06,6.25,2018/07/24,2.76
"Perdue Jr., David A.",LGF-B,2018/12/10,2018/12/17,-1.53,2019/01/07,0.56,2019/02/04,0.88,2019/04/01,-0.73,2019/07/22,-4.45,2019/12/09,-6.94
"Whitehouse, Sheldon",NFLX,2016/01/05,2016/01/12,8.22,2016/02/02,-14.53,2016/03/01,-11.83,2016/04/26,-15.81,2016/08/16,-13.21,2017/01/03,18.03
"Whitehouse, Sheldon",BABA,2014/11/10,2014/11/17,-2.95,2014/12/08,-11.52,2015/01/05,-15.86,2015/03/02,-32.94,2015/06/22,-31.33,2015/11/09,-35.48
"Toomey, Patrick J.",XLV,2015/01/30,2015/02/06,0.3,2015/02/27,2.58,2015/03/27,3.11,2015/05/22,5.28,2015/09/11,0.33,2016/01/29,-4.06
"Shalala, Donna",BOOM,2019/06/04,2019/06/11,-3.58,2019/07/02,-10.38,2019/07/30,-20.85,2019/09/24,-29.67,2020/01/14,-28.87,2020/06/02,-43.67
"Toomey, Patrick J.",ILF,2014/09/02,2014/09/09,-1.25,2014/09/30,-5.84,2014/10/28,-7.32,2014/12/23,-10.95,2015/04/14,-11.47,2015/09/01,-18.82
"Roberts, Pat",COF,2017/09/26,2017/10/03,3.26,2017/10/24,6.7,2017/11/21,5.61,2018/01/16,22.4,2018/05/08,10.1,2018/09/25,14.75
"Perdue Jr., David A.",FEYE,2018/06/25,2018/07/02,-0.43,2018/07/23,1.07,2018/08/20,-1.5,2018/10/15,0.96,2019/02/04,2.36,2019/06/24,-1.27
"Perdue Jr., David A.",MRK,2018/01/16,2018/01/23,-0.97,2018/02/13,-7.1,2018/03/13,-6.81,2018/05/08,-5.41,2018/08/28,5.84,2019/01/15,10.95
"Axne, Cynthia",CVET,2019/02/08,2019/02/15,-5.48,2019/03/08,-9.07,2019/04/05,-8.89,2019/05/31,-17.16,2019/09/20,-29.29,2020/02/07,-28.8
"Collins, Susan M.",DIS,2014/05/07,2014/05/14,0.12,2014/06/04,2.58,2014/07/02,5.17,2014/08/27,8.91,2014/12/17,9.66,2015/05/06,29.31
"Perdue Jr., David A.",URBN,2019/12/03,2019/12/10,2.38,2019/12/31,3.03,2020/01/28,1.95,2020/03/24,-9.32,2020/07/14,-8.64,2020/12/01,2.96
"Hoeven, John",GIS,2017/04/21,2017/04/28,-0.49,2017/05/19,-1.86,2017/06/16,-0.11,2017/08/11,-1.29,2017/12/01,-1.87,2018/04/20,-13.96
"Toomey, Patrick J.",LGP,2014/06/11,2014/06/18,-0.01,2014/07/09,-0.2,2014/08/06,-1.0,2014/10/01,6.99,2015/01/21,11.4,2015/06/10,5.39
"Roberts, Pat",COST,2015/03/06,2015/03/13,-0.13,2015/05/01,-4.68,2015/06/26,-11.08,2015/10/16,2.97,2016/03/04,1.74
"Hoeven, John",PEP,2017/01/20,2017/01/27,1.04,2017/02/17,4.88,2017/03/17,8.34,2017/05/12,10.13,2017/09/01,12.74,2018/01/19,16.78
"Perdue Jr., David A.",MOS,2019/04/03,2019/04/10,-0.19,2019/05/01,-1.57,2019/05/29,-6.41,2019/07/24,-2.91,2019/11/13,-7.59,2020/04/01,-17.37
"Perdue Jr., David A.",HYH,2016/02/04,2016/02/11,-1.9,2016/03/03,2.9,2016/03/31,3.99,2016/05/26,5.05,2016/09/15,9.44,2017/02/02,13.8
"Collins, Susan M.",AXP,2014/04/23,2014/04/30,0.16,2014/05/21,0.6,2014/06/18,7.68,2014/08/13,0.46,2014/12/03,4.93,2015/04/22,-9.24
"Capito, Shelley M.",NVS,2017/09/05,2017/09/12,1.95,2017/10/03,2.58,2017/10/31,-1.17,2017/12/26,-0.5,2018/04/17,-1.87,2018/09/04,-1.06
"Perdue Jr., David A.",DISCA,2017/11/13,2017/11/20,0.45,2017/12/11,2.86,2018/01/08,5.21,2018/03/05,7.69,2018/06/25,11.17,2018/11/12,15.91
"Shalala, Donna",DEO,2019/02/15,2019/02/22,0.26,2019/03/15,6.64,2019/04/12,5.87,2019/06/07,16.48,2019/09/27,5.75,2020/02/14,3.32
"Perdue Jr., David A.",BAC,2016/03/07,2016/03/14,0.12,2016/04/04,0.04,2016/05/02,1.1,2016/06/27,-1.08,2016/10/17,2.56,2017/03/06,11.72
"Perdue Jr., David A.",T,2019/01/30,2019/02/06,-0.05,2019/02/27,1.32,2019/03/27,1.74,2019/05/22,2.58,2019/09/11,8.53,2020/01/29,8.09
"Perdue Jr., David A.",DVN,2018/03/27,2018/04/03,-1.38,2018/04/24,2.94,2018/05/22,10.14,2018/07/17,12.01,2018/11/06,0.95,2019/03/26,-0.41
"Perdue Jr., David A.",CZR,2017/07/20,2017/07/27,0.23,2017/08/17,2.0,2017/09/14,4.45,2017/11/09,8.82,2018/03/01,13.98,2018/07/19,23.5
"Perdue Jr., David A.",LGF-B,2018/11/30,2018/12/07,-2.0,2018/12/28,-3.31,2019/01/25,-1.02,2019/03/22,-3.5,2019/07/12,-6.68,2019/11/29,-9.59
"Perdue Jr., David A.",URBN,2017/06/08,2017/06/15,1.58,2017/07/06,1.74,2017/08/03,2.41,2017/09/28,7.66,2018/01/18,17.26,2018/06/07,30.2
"Perdue Jr., David A.",HBI,2018/12/27,2019/01/03,0.59,2019/01/24,2.6,2019/02/21,7.14,2019/04/18,6.86,2019/08/08,3.07,2019/12/26,2.78
"Capito, Shelley M.",CMPGY,2017/09/05,2017/09/12,0.41,2017/10/03,-0.28,2017/10/31,0.59,2017/12/26,-0.32,2018/04/17,-0.59,2018/09/04,0.07
"Cassidy, William",JNJ,2016/03/31,2016/04/07,0.61,2016/04/28,3.66,2016/05/26,4.57,2016/07/21,16.8,2016/11/10,11.55,2017/03/30,16.34
"Collins, Susan M.",PEP,2014/05/07,2014/05/14,0.89,2014/06/04,1.48,2014/07/02,3.13,2014/08/27,6.17,2014/12/17,7.05,2015/05/06,9.25
"Perdue Jr., David A.",M,2019/08/15,2019/08/22,-0.7,2019/09/12,0.77,2019/10/10,-1.14,2019/12/05,-1.29,2020/03/26,-9.87,2020/08/13,-9.42
"Miller, Carol D.",CVS,2019/04/11,2019/04/18,-0.71,2019/05/09,1.72,2019/06/06,0.39,2019/08/01,2.71,2019/11/21,21.3,2020/04/09,6.97
"Inhofe, James M.",RSPP,2015/08/24,2015/08/31,1.42,2015/09/21,1.57,2015/10/19,5.66,2015/12/14,4.12,2016/04/04,6.97,2016/08/22,17.76
"Collins, Susan M.",AXP,2015/01/13,2015/01/20,-2.72,2015/02/10,-4.24,2015/03/10,-10.47,2015/05/05,-11.63,2015/08/25,-14.87,2016/01/12,-25.53
"Whitehouse, Sheldon",DEO,2016/11/28,2016/12/05,-0.16,2017/01/23,6.98,2017/03/20,14.97,2017/07/10,17.83,2017/11/27,38.18
"Roberts, Pat",AAPL,2014/08/01,2014/08/08,-0.42,2014/08/29,1.71,2014/09/26,0.97,2014/11/21,5.27,2015/03/13,7.07,2015/07/31,6.52
"Joyce, David P.",IJH,2019/07/24,2019/07/31,0.48,2019/08/21,-7.84,2019/09/18,-1.54,2019/11/13,1.7,2020/03/04,-9.06,2020/07/22,-11.87
"Perdue Jr., David A.",SBUX,2016/05/16,2016/05/23,-0.93,2016/06/13,-0.3,2016/07/11,1.01,2017/05/15,4.83
"Shalala, Donna",AOS,2019/02/20,2019/02/27,0.39,2019/03/20,-0.25,2019/04/17,3.79,2019/06/12,-7.46,2019/10/02,-6.6,2020/02/19,-8.0
"Foxx, Virginia",BP,2019/12/23,2019/12/30,-0.15,2020/04/13,-12.91,2020/08/03,-15.91,2020/12/21,-17.38
"Conaway, K. M.",GSLC,2019/12/03,2019/12/10,0.95,2019/12/31,2.35,2020/01/28,3.62,2020/03/24,-13.61,2020/07/14,1.64,2020/12/01,11.67
"Perdue Jr., David A.",RF,2017/06/01,2017/06/08,0.09,2017/06/29,0.88,2017/07/27,0.62,2017/09/21,0.56,2018/01/11,4.38,2018/05/31,4.55
"Murray, Patty",VZ,2017/03/16,2017/03/23,-0.4,2017/04/13,-1.3,2017/05/11,-3.88,2017/07/06,-6.24,2017/10/26,-0.96,2018/03/15,-1.59
"Perdue Jr., David A.",COST,2017/10/30,2017/11/06,5.05,2017/11/27,11.35,2018/06/11,43.42,2018/10/29,61.08
